Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,67.639891,[ 50 104] ; [115  29],[85.26845638 68.73154362] ; [79.73154362 64.26845638],1
p6,1,0.0,44.791049,[ 26 131] ; [77 68],[ 53.54635762 103.45364238] ; [49.45364238 95.54635762],1
p2,1,0.0,41.24966,[99 58] ; [136   9],[122.16887417  34.83112583] ; [112.83112583  32.16887417],1
p4,1,0.0,35.324075,[63 95] ; [107  38],[88.64686469 69.35313531] ; [81.35313531 63.64686469],1
p3,1,1e-06,25.051916,[ 46 112] ; [83 61],[67.49006623 90.50993377] ; [61.50993377 82.49006623],1
v4,1,1.3e-05,18.960439,[132  27] ; [142   3],[143.30921053  15.69078947] ; [130.69078947  14.30921053],1
p10,1,3.4e-05,17.182592,[101  55] ; [124  21],[116.61129568  39.38870432] ; [108.38870432  36.61129568],1
p11,1,0.000199,13.844792,[100  59] ; [119  26],[114.54276316  44.45723684] ; [104.45723684  40.54276316],1
r3,1,0.000272,13.251559,[127  31] ; [136   8],[137.59602649  20.40397351] ; [125.40397351  18.59602649],1
p5,1,0.000289,13.142808,[ 10 145] ; [ 30 115],[ 20.66666667 134.33333333] ; [ 19.33333333 125.66666667],1
r4,1,0.000412,12.476242,[119  40] ; [131  14],[130.75657895  28.24342105] ; [119.24342105  25.75657895],1
s8,1,0.000524,12.0286,[ 48 111] ; [72 73],[62.76315789 96.23684211] ; [57.23684211 87.76315789],1
n6,1,0.000618,11.720456,[127  31] ; [135   9],[137.07284768  20.92715232] ; [124.92715232  19.07284768],1
p9,1,0.00064,11.656561,[112  45] ; [125  18],[124.03  32.97] ; [112.97  30.03],1
r1,1,0.003139,8.725016,[102  56] ; [115  29],[113.52980132  44.47019868] ; [103.47019868  40.52980132],0
v1,1,0.006954,7.284771,[ 51 104] ; [69 74],[62.41610738 92.58389262] ; [57.58389262 85.41610738],0
s6,1,0.012976,6.17244,[91 67] ; [100  40],[101.26845638  56.73154362] ; [89.73154362 50.26845638],0
d4,1,0.015538,5.854417,[108  50] ; [116  28],[117.19205298  40.80794702] ; [106.80794702  37.19205298],0
a7,1,0.026171,4.944697,[90 69] ; [100  45],[99.375 59.625] ; [90.625 54.375],0
d1,1,0.026745,4.9072,[73 86] ; [85 60],[82.63815789 76.36184211] ; [75.36184211 69.63815789],0
n4,1,0.030183,4.698836,[129  29] ; [131  14],[135.57755776  22.42244224] ; [124.42244224  20.57755776],0
s7,1,0.03057,4.676938,[62 92] ; [73 65],[71.19863014 82.80136986] ; [63.80136986 74.19863014],0
r2,1,0.054084,3.710092,[140  17] ; [138   7],[144.52317881  12.47682119] ; [133.47682119  11.52317881],0
s4,1,0.088106,2.908638,[ 26 130] ; [ 35 107],[ 31.93288591 124.06711409] ; [ 29.06711409 112.93288591],0
s2,1,0.14643,2.109047,[68 90] ; [74 70],[74.29139073 83.70860927] ; [67.70860927 76.29139073],0
d3,1,0.18185,1.782441,[90 67] ; [94 51],[95.65562914 61.34437086] ; [88.34437086 56.65562914],0
d5,1,0.19572,1.674026,[115  43] ; [114  30],[119.80794702  38.19205298] ; [109.19205298  34.80794702],0
p12,1,0.227929,1.453738,[  7 152] ; [ 11 132],[  9.47682119 149.52317881] ; [  8.52317881 134.47682119],0
b2,1,0.253204,1.305539,[44 59] ; [29 55],[40.20855615 62.79144385] ; [32.79144385 51.20855615],0
b3,1,0.253204,1.305539,[44 59] ; [29 55],[40.20855615 62.79144385] ; [32.79144385 51.20855615],0
s5,1,0.261966,1.258337,[ 43 113] ; [47 93],[ 47.43243243 108.56756757] ; [42.56756757 97.43243243],0
a5,1,0.285353,1.141416,[105  54] ; [104  41],[109.3125  49.6875] ; [99.6875 45.3125],0
a2,1,0.332372,0.939634,[ 38 121] ; [ 28 117],[ 34.51973684 124.48026316] ; [ 31.48026316 113.51973684],0
s3,1,0.384011,0.757823,[85 74] ; [83 59],[88.74418605 70.25581395] ; [79.25581395 62.74418605],0
p1,1,0.392253,0.731947,[ 15 144] ; [ 18 126],[ 17.31683168 141.68316832] ; [ 15.68316832 128.31683168],0
s1,1,0.395369,0.722367,[ 10 146] ; [  6 137],[  8.34782609 147.65217391] ; [  7.65217391 135.34782609],0
b4,1,0.398987,0.711377,[91 68] ; [76 69],[87.34539474 71.65460526] ; [79.65460526 65.34539474],0
a1,1,0.40145,0.703978,[ 10 149] ; [  6 139],[  8.36842105 150.63157895] ; [  7.63157895 137.36842105],0
u3,1,0.421211,0.646933,[22 27] ; [27 24],[24.01 24.99] ; [24.99 26.01],0
u2,1,0.421211,0.646933,[22 27] ; [27 24],[24.01 24.99] ; [24.99 26.01],0
u1,1,0.442524,0.589729,[ 27 132] ; [ 20 125],[ 24.58223684 134.41776316] ; [ 22.41776316 122.58223684],0
n3,1,0.470082,0.521783,[34 21] ; [15 13],[32.46987952 22.53012048] ; [16.53012048 11.46987952],0
a3,1,0.471272,0.518992,[110  48] ; [94 49],[107.08305648  50.91694352] ; [96.91694352 46.08305648],0
v3,1,0.482521,0.49316,[ 33 122] ; [ 26 118],[ 30.58528428 124.41471572] ; [ 28.41471572 115.58528428],0
d2,1,0.499136,0.456773,[76 80] ; [65 80],[73.07641196 82.92358804] ; [67.92358804 77.07641196],0
a8,1,0.54384,0.368468,[ 19 128] ; [ 21 115],[ 20.77738516 126.22261484] ; [ 19.22261484 116.77738516],0
b5,1,0.585311,0.297726,[97 62] ; [84 61],[94.66776316 64.33223684] ; [86.33223684 58.66776316],0
n1,1,0.642579,0.215385,[25 31] ; [14 14],[26. 30.] ; [13. 15.],0
a4,1,0.697335,0.151259,[70 87] ; [61 83],[68.32890365 88.67109635] ; [62.67109635 81.32890365],0
n2,1,0.703093,0.145274,[39 18] ; [21  8],[39.76744186 17.23255814] ; [20.23255814  8.76744186],0
u4,1,0.728237,0.120737,[  3 156] ; [  2 143],[  2.61513158 156.38486842] ; [  2.38486842 142.61513158],0
b1,1,0.871696,0.026084,[72 87] ; [67 78],[72.70065789 86.29934211] ; [66.29934211 78.70065789],0
a6,1,0.952299,0.003578,[103  55] ; [95 50],[103.24752475  54.75247525] ; [94.75247525 50.24752475],0
