Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,72.660076,[43 71] ; [266  65],[79.15955056 34.84044944] ; [229.84044944 101.15955056],1
p9,1,0.0,69.667589,[51 61] ; [283  50],[84.06292135 27.93707865] ; [249.93707865  83.06292135],1
r3,1,0.0,59.658229,[81 36] ; [319  15],[103.76940133  13.23059867] ; [296.23059867  37.76940133],1
p2,1,0.0,58.045428,[59 58] ; [284  49],[89.18 27.82] ; [253.82  79.18],1
r4,1,0.0,50.024948,[69 49] ; [297  39],[95.1277533 22.8722467] ; [270.8722467  65.1277533],1
n6,1,0.0,31.747689,[67 50] ; [278  57],[89.30309735 27.69690265] ; [255.69690265  79.30309735],1
p8,1,1e-06,25.205803,[31 84] ; [178 151],[54.13288288 60.86711712] ; [154.86711712 174.13288288],1
p4,1,2e-06,22.809707,[33 82] ; [182 152],[55.06681514 59.93318486] ; [159.93318486 174.06681514],1
v2,1,3e-06,22.051191,[36 78] ; [183 137],[57.52534562 56.47465438] ; [161.47465438 158.52534562],1
v4,1,4e-06,21.508645,[90 26] ; [312  23],[103.39689579  12.60310421] ; [298.60310421  36.39689579],1
p7,1,1.7e-05,18.530267,[44 70] ; [204 126],[63.67567568 50.32432432] ; [184.32432432 145.67567568],1
p3,1,0.000281,13.191903,[31 85] ; [154 181],[47.58314856 68.41685144] ; [137.41685144 197.58314856],1
r1,1,0.000956,10.911364,[71 45] ; [258  77],[84.62084257 31.37915743] ; [244.37915743  90.62084257],1
v1,1,0.001724,9.822756,[39 78] ; [164 163],[53.49324324 63.50675676] ; [149.50675676 177.49324324],0
b1,1,0.001872,9.670956,[61 57] ; [119 217],[46.78414097 71.21585903] ; [133.21585903 202.78414097],0
r2,1,0.002696,9.002837,[94 21] ; [303  27],[102.59550562  12.40449438] ; [294.40449438  35.59550562],0
p6,1,0.003226,8.674801,[18 96] ; [ 98 230],[29.91855204 84.08144796] ; [ 86.08144796 241.91855204],0
n3,1,0.004703,7.990147,[26 23] ; [58 17],[33.19354839 15.80645161] ; [50.80645161 24.19354839],0
s8,1,0.005104,7.842286,[ 16 101] ; [ 88 246],[26.98004435 90.01995565] ; [ 77.01995565 256.98004435],0
a6,1,0.007791,7.080934,[69 49] ; [241  95],[80.57268722 37.42731278] ; [229.42731278 106.57268722],0
u2,1,0.009049,6.813048,[17 30] ; [67 47],[24.52173913 22.47826087] ; [59.47826087 54.52173913],0
n4,1,0.010073,6.621994,[74 43] ; [254  82],[84.71523179 32.28476821] ; [243.28476821  92.71523179],0
s6,1,0.013502,6.102181,[36 81] ; [145 186],[47.27008929 69.72991071] ; [133.72991071 197.27008929],0
a5,1,0.014593,5.965001,[68 50] ; [235 101],[78.75330396 39.24669604] ; [224.24669604 111.75330396],0
s1,1,0.020541,5.365303,[  7 110] ; [  6 326],[  3.38752784 113.61247216] ; [  9.61247216 322.38752784],0
v3,1,0.033183,4.536299,[28 84] ; [118 210],[37.16363636 74.83636364] ; [108.83636364 219.16363636],0
d5,1,0.035704,4.411185,[81 37] ; [263  73],[89.40969163 28.59030837] ; [254.59030837  81.40969163],0
d3,1,0.045556,3.997922,[63 54] ; [216 120],[72.05960265 44.94039735] ; [206.94039735 129.05960265],0
a1,1,0.047431,3.930035,[  9 109] ; [ 11 325],[  5.19823789 112.80176211] ; [ 14.80176211 321.19823789],0
p5,1,0.067813,3.335178,[  6 109] ; [ 37 299],[ 10.96452328 104.03547672] ; [ 32.03547672 303.96452328],0
s7,1,0.07253,3.224815,[21 90] ; [ 87 229],[28.07494145 82.92505855] ; [ 79.92505855 236.07494145],0
u3,1,0.097133,2.752,[18 30] ; [59 55],[22.81481481 25.18518519] ; [54.18518519 59.81481481],0
n2,1,0.105766,2.616372,[29 23] ; [53 23],[33.3125 18.6875] ; [48.6875 27.3125],0
d4,1,0.124377,2.361314,[81 36] ; [256  79],[87.23230088 29.76769912] ; [249.76769912  85.23230088],0
p12,1,0.139069,2.188235,[  2 115] ; [ 16 315],[  4.70089286 112.29910714] ; [ 13.29910714 317.70089286],0
n5,1,0.147392,2.09904,[73 44] ; [232 101],[79.3 37.7] ; [225.7 107.3],0
