Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.6e-05,17.679623,[28 16] ; [34 88],[16.43373494 27.56626506] ; [45.56626506 76.43373494],1
s6,1,0.00014,14.502653,[34 10] ; [53 68],[23.2 20.8] ; [63.8 57.2],1
s3,1,0.00027,13.268519,[30 13] ; [45 75],[19.78527607 23.21472393] ; [55.21472393 64.78527607],1
n4,1,0.004123,8.228871,[11 33] ; [61 61],[19.08433735 24.91566265] ; [52.91566265 69.08433735],0
s4,1,0.00481,7.949644,[12 32] ; [ 12 110],[ 6.36144578 37.63855422] ; [ 17.63855422 104.36144578],0
p5,1,0.012198,6.281868,[ 6 37] ; [  4 117],[ 2.62195122 40.37804878] ; [  7.37804878 113.62195122],0
a6,1,0.022404,5.214122,[21 23] ; [82 40],[27.30120482 16.69879518] ; [75.69879518 46.30120482],0
p10,1,0.039177,4.253159,[36  7] ; [82 40],[30.75151515 12.24848485] ; [87.24848485 34.75151515],0
b5,1,0.041577,4.152326,[20 24] ; [77 45],[25.71084337 18.28915663] ; [71.28915663 50.71084337],0
p3,1,0.054724,3.690483,[22 22] ; [41 81],[16.69879518 27.30120482] ; [46.30120482 75.69879518],0
b2,1,0.069637,3.29155,[12 14] ; [19 52],[ 8.30927835 17.69072165] ; [22.69072165 48.30927835],0
b3,1,0.069637,3.29155,[12 14] ; [19 52],[ 8.30927835 17.69072165] ; [22.69072165 48.30927835],0
s1,1,0.084882,2.968857,[ 3 41] ; [  2 120],[ 1.3253012 42.6746988] ; [  3.6746988 118.3253012],0
b1,1,0.085039,2.965856,[ 9 35] ; [42 80],[13.51807229 30.48192771] ; [37.48192771 84.51807229],0
a1,1,0.122777,2.381539,[ 4 40] ; [  4 118],[ 2.12048193 41.87951807] ; [  5.87951807 116.12048193],0
p12,1,0.126028,2.340764,[ 4 40] ; [  4 117],[ 2.13333333 41.86666667] ; [  5.86666667 115.13333333],0
s7,1,0.149284,2.079556,[19 24] ; [38 81],[15.12962963 27.87037037] ; [41.87037037 77.12962963],0
n1,1,0.195355,1.676768,[6 7] ; [ 9 25],[4.14893617 8.85106383] ; [10.85106383 23.14893617],0
p1,1,0.211877,1.558555,[ 5 38] ; [  7 113],[ 3.16564417 39.83435583] ; [  8.83435583 111.16564417],0
b4,1,0.211931,1.558189,[31 13] ; [73 49],[27.56626506 16.43373494] ; [76.43373494 45.56626506],0
p9,1,0.226287,1.464052,[37  7] ; [91 30],[34.13333333  9.86666667] ; [93.86666667 27.13333333],0
d4,1,0.317146,1.000681,[38  6] ; [97 25],[35.78313253  8.21686747] ; [99.21686747 22.78313253],0
n6,1,0.335411,0.927892,[32 12] ; [79 43],[29.42168675 14.57831325] ; [81.57831325 40.42168675],0
d3,1,0.344127,0.894998,[28 16] ; [87 35],[30.48192771 13.51807229] ; [84.51807229 37.48192771],0
p4,1,0.347695,0.881851,[22 22] ; [51 71],[19.34939759 24.65060241] ; [53.65060241 68.34939759],0
n3,1,0.373541,0.791851,[8 4] ; [27  7],[9.13043478 2.86956522] ; [25.86956522  8.13043478],0
p6,1,0.414173,0.666791,[14 29] ; [31 88],[11.94444444 31.05555556] ; [33.05555556 85.94444444],0
v1,1,0.450189,0.570177,[19 24] ; [44 73],[16.93125 26.06875] ; [46.06875 70.93125],0
a4,1,0.492957,0.470065,[13 31] ; [43 79],[14.84337349 29.15662651] ; [41.15662651 80.84337349],0
p7,1,0.498176,0.45882,[27 15] ; [70 50],[25.14814815 16.85185185] ; [71.85185185 48.14814815],0
a3,1,0.504148,0.446194,[26 18] ; [79 43],[27.8313253 16.1686747] ; [77.1686747 44.8313253],0
d5,1,0.57481,0.314701,[34 10] ; [89 33],[32.60240964 11.39759036] ; [90.39759036 31.60240964],0
s8,1,0.595315,0.28212,[16 28] ; [39 83],[14.57831325 29.42168675] ; [40.42168675 81.57831325],0
u2,1,0.597801,0.278325,[10  8] ; [27 16],[10.91803279  7.08196721] ; [26.08196721 16.91803279],0
p8,1,0.60441,0.268395,[21 22] ; [54 68],[19.54545455 23.45454545] ; [55.45454545 66.54545455],0
d1,1,0.605077,0.267406,[20 24] ; [61 61],[21.46987952 22.53012048] ; [59.53012048 62.46987952],0
u3,1,0.64853,0.207759,[12  6] ; [26 17],[11.21311475  6.78688525] ; [26.78688525 16.21311475],0
u1,1,0.651063,0.204562,[ 5 39] ; [ 11 111],[ 4.24096386 39.75903614] ; [ 11.75903614 110.24096386],0
a8,1,0.673582,0.177441,[ 3 37] ; [ 11 102],[ 3.66013072 36.33986928] ; [ 10.33986928 102.66013072],0
v2,1,0.686512,0.162887,[21 23] ; [59 56],[22.13836478 21.86163522] ; [57.86163522 57.13836478],0
r1,1,0.778662,0.078996,[33 10] ; [91 31],[32.31515152 10.68484848] ; [91.68484848 30.31515152],0
a7,1,0.808933,0.058469,[32 12] ; [91 31],[32.60240964 11.39759036] ; [90.39759036 31.60240964],0
a5,1,0.814516,0.055039,[29 15] ; [78 44],[28.36144578 15.63855422] ; [78.63855422 43.36144578],0
d2,1,0.817256,0.053396,[16 28] ; [42 80],[15.37349398 28.62650602] ; [42.62650602 79.37349398],0
r2,1,0.845728,0.037859,[39  4] ; [110  10],[39.30674847  3.69325153] ; [109.69325153  10.30674847],0
p2,1,0.853672,0.034016,[35  8] ; [100  21],[35.39634146  7.60365854] ; [99.60365854 21.39634146],0
a2,1,0.870743,0.026476,[ 5 39] ; [ 15 107],[ 5.30120482 38.69879518] ; [ 14.69879518 107.30120482],0
v4,1,0.905865,0.013984,[39  3] ; [113   8],[39.16564417  2.83435583] ; [112.83435583   8.16564417],0
r4,1,0.960871,0.002407,[38  6] ; [105  17],[37.90361446  6.09638554] ; [105.09638554  16.90361446],0
v3,1,0.971333,0.001291,[11 32] ; [30 86],[11.08805031 31.91194969] ; [29.91194969 86.08805031],0
n2,1,0.975316,0.000957,[9 4] ; [23 10],[9.04347826 3.95652174] ; [22.95652174 10.04347826],0
