Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,70.878456,[117  59] ; [ 24 108],[80.57142857 95.42857143] ; [60.42857143 71.57142857],1
p6,1,0.0,46.585,[90 86] ; [ 18 114],[ 61.71428571 114.28571429] ; [46.28571429 85.71428571],1
p2,1,0.0,32.306363,[159  17] ; [84 48],[138.85714286  37.14285714] ; [104.14285714  27.85714286],1
p7,1,0.0,29.67046,[122  54] ; [49 80],[98.67540984 77.32459016] ; [72.32459016 56.67540984],1
p8,1,0.0,29.152477,[108  68] ; [40 92],[84.57142857 91.42857143] ; [63.42857143 68.57142857],1
p10,1,0.0,28.720448,[149  26] ; [77 56],[128.40909091  46.59090909] ; [97.59090909 35.40909091],1
p9,1,0.0,27.4453,[156  21] ; [81 48],[137.08823529  39.91176471] ; [99.91176471 29.08823529],1
v4,1,1e-06,24.735236,[173   4] ; [107  25],[160.38834951  16.61165049] ; [119.61165049  12.38834951],1
r3,1,2e-06,23.054971,[168   8] ; [102  30],[154.28571429  21.71428571] ; [115.71428571  16.28571429],1
n6,1,1.2e-05,19.192721,[161  15] ; [96 36],[146.85714286  29.14285714] ; [110.14285714  21.85714286],1
s6,1,1.2e-05,19.139766,[128  44] ; [65 65],[109.9205298  62.0794702] ; [83.0794702 46.9205298],1
s2,1,1.5e-05,18.704453,[100  75] ; [43 90],[81.25 93.75] ; [61.75 71.25],1
r4,1,4.5e-05,16.664806,[162  15] ; [99 34],[149.02258065  27.97741935] ; [111.97741935  21.02258065],1
s8,1,4.6e-05,16.591065,[86 91] ; [34 98],[ 68.73786408 108.26213592] ; [51.26213592 80.73786408],1
p11,1,6.8e-05,15.863079,[146  31] ; [83 50],[130.7516129  46.2483871] ; [98.2483871 34.7516129],1
d1,1,0.000413,12.471505,[109  68] ; [55 78],[93.63870968 83.36129032] ; [70.36129032 62.63870968],1
s7,1,0.001619,9.938004,[93 76] ; [46 80],[79.63050847 89.36949153] ; [59.36949153 66.63050847],0
d3,1,0.002876,8.884201,[122  55] ; [69 63],[109.40776699  67.59223301] ; [81.59223301 50.40776699],0
