Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000109,14.981336,[ 7 90] ; [3 2],[ 9.50980392 87.49019608] ; [0.49019608 4.50980392],1
s1,1,0.003005,8.804269,[ 5 90] ; [2 3],[ 6.65 88.35] ; [0.35 4.65],0
p3,1,0.011585,6.373353,[26 70] ; [4 1],[28.51485149 67.48514851] ; [1.48514851 3.51485149],0
s7,1,0.060687,3.518519,[34 56] ; [4 1],[36. 54.] ; [2. 3.],0
p6,1,0.072381,3.228179,[22 70] ; [3 2],[23.71134021 68.28865979] ; [1.28865979 3.71134021],0
s3,1,0.086426,2.939724,[39 56] ; [4 1],[40.85 54.15] ; [2.15 2.85],0
a6,1,0.112716,2.515729,[70 26] ; [2 3],[68.43564356 27.56435644] ; [3.56435644 1.43564356],0
s8,1,0.145012,2.123948,[28 68] ; [3 2],[29.46534653 66.53465347] ; [1.53465347 3.46534653],0
s6,1,0.222423,1.488669,[50 46] ; [4 1],[51.32673267 44.67326733] ; [2.67326733 2.32673267],0
d2,1,0.225319,1.470172,[77 17] ; [3 2],[75.95959596 18.04040404] ; [4.04040404 0.95959596],0
a1,1,0.233458,1.419667,[ 6 91] ; [1 4],[ 6.65686275 90.34313725] ; [0.34313725 4.65686275],0
a5,1,0.23891,1.387015,[79 18] ; [3 2],[77.98039216 19.01960784] ; [4.01960784 0.98039216],0
p7,1,0.251349,1.315789,[33 62] ; [3 2],[34.2 60.8] ; [1.8 3.2],0
a4,1,0.265999,1.237264,[62 34] ; [2 3],[60.83168317 35.16831683] ; [3.16831683 1.83168317],0
n1,1,0.270172,1.215875,[15 28] ; [2 1],[15.89130435 27.10869565] ; [1.10869565 1.89130435],0
s2,1,0.298423,1.081226,[35 60] ; [3 2],[36.1 58.9] ; [1.9 3.1],0
p9,1,0.317363,0.999781,[35 58] ; [3 2],[36.06122449 56.93877551] ; [1.93877551 3.06122449],0
b4,1,0.366811,0.81444,[58 39] ; [4 1],[58.96078431 38.03921569] ; [3.03921569 1.96078431],0
v1,1,0.371496,0.798655,[38 57] ; [1 4],[37.05 57.95] ; [1.95 3.05],0
b2,1,0.555033,0.348378,[23 42] ; [2 2],[23.55072464 41.44927536] ; [1.44927536 2.55072464],0
b3,1,0.555033,0.348378,[23 42] ; [2 2],[23.55072464 41.44927536] ; [1.44927536 2.55072464],0
u1,1,0.556493,0.345813,[27 70] ; [2 3],[27.57843137 69.42156863] ; [1.42156863 3.57843137],0
r3,1,0.564959,0.33119,[85 11] ; [4 1],[84.59405941 11.40594059] ; [4.40594059 0.59405941],0
a7,1,0.60527,0.267121,[68 28] ; [3 2],[67.48514851 28.51485149] ; [3.51485149 1.48514851],0
v3,1,0.678114,0.172257,[26 65] ; [1 4],[25.59375 65.40625] ; [1.40625 3.59375],0
p11,1,0.679083,0.171159,[48 49] ; [2 3],[47.54901961 49.45098039] ; [2.45098039 2.54901961],0
v4,1,0.739843,0.110265,[82 14] ; [4 1],[81.74257426 14.25742574] ; [4.25742574 0.74257426],0
b1,1,0.745729,0.105155,[46 51] ; [2 3],[45.64705882 51.35294118] ; [2.35294118 2.64705882],0
r1,1,0.763227,0.090749,[71 25] ; [4 1],[71.28712871 24.71287129] ; [3.71287129 1.28712871],0
r4,1,0.772685,0.083443,[72 25] ; [4 1],[72.2745098 24.7254902] ; [3.7254902 1.2745098],0
a3,1,0.848692,0.0364,[74 23] ; [4 1],[74.17647059 22.82352941] ; [3.82352941 1.17647059],0
b5,1,0.858979,0.031568,[62 35] ; [3 2],[61.81372549 35.18627451] ; [3.18627451 1.81372549],0
s5,1,0.962443,0.002217,[18 76] ; [1 4],[18.04040404 75.95959596] ; [0.95959596 4.04040404],0
p2,1,0.992683,8.4e-05,[58 39] ; [3 2],[58.00980392 38.99019608] ; [2.99019608 2.00980392],0
