Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.678111,[ 5 23] ; [73 19],[18.2  9.8] ; [59.8 32.2],1
d1,1,0.131656,2.272874,[ 8 20] ; [41 51],[11.43333333 16.56666667] ; [37.56666667 54.43333333],0
p8,1,0.135036,2.233636,[ 6 21] ; [34 56],[ 9.23076923 17.76923077] ; [30.76923077 59.23076923],0
v3,1,0.138111,2.198876,[ 4 24] ; [24 61],[ 6.9380531 21.0619469] ; [21.0619469 63.9380531],0
n4,1,0.162741,1.948574,[17 11] ; [42 50],[13.76666667 14.23333333] ; [45.23333333 46.76666667],0
b3,1,0.177344,1.819745,[ 8 11] ; [13 38],[ 5.7 13.3] ; [15.3 35.7],0
b2,1,0.177344,1.819745,[ 8 11] ; [13 38],[ 5.7 13.3] ; [15.3 35.7],0
a7,1,0.181769,1.783102,[15 13] ; [62 30],[17.96666667 10.03333333] ; [59.03333333 32.96666667],0
p1,1,0.19308,1.693958,[ 4 24] ; [ 6 86],[ 2.33333333 25.66666667] ; [ 7.66666667 84.33333333],0
a3,1,0.295566,1.094094,[14 13] ; [58 34],[16.33613445 10.66386555] ; [55.66386555 36.33613445],0
b4,1,0.307014,1.043478,[14 14] ; [56 36],[16.33333333 11.66666667] ; [53.66666667 38.33333333],0
a5,1,0.307014,1.043478,[14 14] ; [56 36],[16.33333333 11.66666667] ; [53.66666667 38.33333333],0
n5,1,0.319335,0.991667,[15 13] ; [39 52],[12.70588235 15.29411765] ; [41.29411765 49.70588235],0
a8,1,0.338724,0.915255,[ 4 24] ; [ 7 79],[ 2.70175439 25.29824561] ; [ 8.29824561 77.70175439],0
s1,1,0.351394,0.868418,[ 3 25] ; [ 5 84],[ 1.91452991 26.08547009] ; [ 6.08547009 82.91452991],0
b1,1,0.445633,0.581735,[16 12] ; [45 47],[14.23333333 13.76666667] ; [46.76666667 45.23333333],0
p6,1,0.563826,0.333123,[ 4 23] ; [17 69],[ 5.01769912 21.98230088] ; [15.98230088 70.01769912],0
n1,1,0.606394,0.265459,[6 9] ; [ 9 19],[5.23255814 9.76744186] ; [ 9.76744186 18.23255814],0
s4,1,0.671672,0.179653,[ 2 26] ; [ 9 83],[ 2.56666667 25.43333333] ; [ 8.43333333 83.56666667],0
s5,1,0.785952,0.073751,[ 3 25] ; [11 76],[ 3.40869565 24.59130435] ; [10.59130435 76.40869565],0
d2,1,0.803494,0.061915,[12 16] ; [37 55],[11.43333333 16.56666667] ; [37.56666667 54.43333333],0
a2,1,0.903778,0.014615,[ 4 24] ; [14 78],[ 4.2 23.8] ; [13.8 78.2],0
p5,1,0.91826,0.010532,[ 1 26] ; [ 3 88],[ 0.91525424 26.08474576] ; [ 3.08474576 87.91525424],0
a4,1,0.988029,0.000225,[10 18] ; [33 59],[10.03333333 17.96666667] ; [32.96666667 59.03333333],0
