Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,5e-06,21.036601,[21 42] ; [39 12],[33.15789474 29.84210526] ; [26.84210526 24.15789474],1
p9,1,6e-06,20.435786,[19 42] ; [39 14],[31.03508772 29.96491228] ; [26.96491228 26.03508772],1
p10,1,0.000102,15.100261,[19 44] ; [34 17],[29.28947368 33.71052632] ; [23.71052632 27.28947368],1
n6,1,0.000995,10.836463,[25 37] ; [37 15],[33.71929825 28.28070175] ; [28.28070175 23.71929825],1
r3,1,0.001584,9.978816,[24 39] ; [34 16],[32.33628319 30.66371681] ; [25.66371681 24.33628319],0
p4,1,0.002236,9.345114,[11 52] ; [23 30],[18.46551724 44.53448276] ; [15.53448276 37.46551724],0
p8,1,0.002965,8.828926,[ 9 54] ; [20 32],[15.88695652 47.11304348] ; [13.11304348 38.88695652],0
b2,1,0.012915,6.180682,[17 18] ; [ 6 25],[12.1969697 22.8030303] ; [10.8030303 20.1969697],0
b3,1,0.012915,6.180682,[17 18] ; [ 6 25],[12.1969697 22.8030303] ; [10.8030303 20.1969697],0
s5,1,0.013949,6.04453,[ 5 58] ; [13 40],[ 9.77586207 53.22413793] ; [ 8.22413793 44.77586207],0
s6,1,0.022024,5.243915,[13 51] ; [21 32],[18.5982906 45.4017094] ; [15.4017094 37.5982906],0
v2,1,0.022441,5.211276,[15 46] ; [23 28],[20.69642857 40.30357143] ; [17.30357143 33.69642857],0
s1,1,0.028169,4.817681,[ 8 55] ; [ 1 53],[ 4.84615385 58.15384615] ; [ 4.15384615 49.84615385],0
b4,1,0.030972,4.654502,[30 34] ; [36 18],[35.79661017 28.20338983] ; [30.20338983 23.79661017],0
s7,1,0.047812,3.91659,[ 7 51] ; [14 38],[11.07272727 46.92727273] ; [ 9.92727273 42.07272727],0
n2,1,0.048244,3.901462,[14 20] ; [15  7],[17.60714286 16.39285714] ; [11.39285714 10.60714286],0
b1,1,0.04984,3.846836,[40 24] ; [24 30],[34.71186441 29.28813559] ; [29.28813559 24.71186441],0
a1,1,0.05157,3.789649,[11 53] ; [ 3 51],[ 7.59322034 56.40677966] ; [ 6.40677966 47.59322034],0
u3,1,0.058858,3.569284,[ 5 23] ; [10 14],[ 8.07692308 19.92307692] ; [ 6.92307692 17.07692308],0
n3,1,0.066189,3.375091,[14 20] ; [14  7],[17.30909091 16.69090909] ; [10.69090909 10.30909091],0
p7,1,0.069864,3.286224,[17 44] ; [23 29],[21.59292035 39.40707965] ; [18.40707965 33.59292035],0
u2,1,0.075543,3.158267,[ 8 19] ; [13 11],[11.11764706 15.88235294] ; [ 9.88235294 14.11764706],0
d5,1,0.080573,3.053314,[35 29] ; [38 16],[39.59322034 24.40677966] ; [33.40677966 20.59322034],0
v4,1,0.144597,2.128338,[33 30] ; [33 17],[36.79646018 26.20353982] ; [29.20353982 20.79646018],0
u1,1,0.190297,1.71532,[ 3 61] ; [ 6 48],[ 4.88135593 59.11864407] ; [ 4.11864407 49.88135593],0
p6,1,0.235838,1.4053,[ 7 55] ; [10 42],[ 9.24561404 52.75438596] ; [ 7.75438596 44.24561404],0
r1,1,0.274438,1.194427,[20 43] ; [12 41],[17.37931034 45.62068966] ; [14.62068966 38.37931034],0
s4,1,0.33848,0.916178,[ 9 55] ; [11 42],[10.94017094 53.05982906] ; [ 9.05982906 43.94017094],0
a6,1,0.347375,0.883022,[30 34] ; [30 24],[32.54237288 31.45762712] ; [27.45762712 26.54237288],0
v3,1,0.353492,0.860883,[14 49] ; [ 8 44],[12.05217391 50.94782609] ; [ 9.94782609 42.05217391],0
p3,1,0.360996,0.834425,[13 49] ; [15 38],[15.09565217 46.90434783] ; [12.90434783 40.09565217],0
d4,1,0.43289,0.615058,[39 25] ; [36 17],[41.02564103 22.97435897] ; [33.97435897 19.02564103],0
s2,1,0.435457,0.608225,[13 51] ; [14 39],[14.76923077 49.23076923] ; [12.23076923 40.76923077],0
p12,1,0.440921,0.593885,[ 1 63] ; [ 2 50],[ 1.65517241 62.34482759] ; [ 1.34482759 50.65517241],0
v1,1,0.442602,0.589528,[18 45] ; [18 33],[19.89473684 43.10526316] ; [16.10526316 34.89473684],0
d1,1,0.476206,0.507539,[22 42] ; [22 32],[23.86440678 40.13559322] ; [20.13559322 33.86440678],0
d3,1,0.493115,0.469722,[31 32] ; [30 24],[32.84615385 30.15384615] ; [28.15384615 25.84615385],0
n5,1,0.517274,0.419324,[35 28] ; [32 20],[36.70434783 26.29565217] ; [30.29565217 21.70434783],0
a4,1,0.562735,0.334991,[19 44] ; [19 35],[20.46153846 42.53846154] ; [17.53846154 36.46153846],0
a5,1,0.568623,0.324991,[31 33] ; [29 25],[32.54237288 31.45762712] ; [27.45762712 26.54237288],0
s3,1,0.58364,0.300387,[18 45] ; [17 34],[19.34210526 43.65789474] ; [15.65789474 35.34210526],0
a3,1,0.636923,0.222789,[36 26] ; [29 25],[34.74137931 27.25862069] ; [30.25862069 23.74137931],0
a7,1,0.697347,0.151247,[31 32] ; [28 25],[32.04310345 30.95689655] ; [26.95689655 26.04310345],0
d2,1,0.708067,0.140215,[24 39] ; [22 31],[24.98275862 38.01724138] ; [21.01724138 31.98275862],0
p1,1,0.729853,0.119247,[ 6 58] ; [ 6 47],[ 6.56410256 57.43589744] ; [ 5.43589744 47.56410256],0
a8,1,0.79826,0.065331,[ 3 57] ; [ 3 46],[ 3.30275229 56.69724771] ; [ 2.69724771 46.30275229],0
n1,1,0.84831,0.036586,[10 24] ; [ 7 15],[10.32142857 23.67857143] ; [ 6.67857143 15.32142857],0
b5,1,0.94994,0.003942,[34 30] ; [29 25],[34.16949153 29.83050847] ; [28.83050847 25.16949153],0
a2,1,0.976061,0.0009,[ 7 57] ; [ 6 48],[ 7.05084746 56.94915254] ; [ 5.94915254 48.05084746],0
n4,1,0.976995,0.000832,[36 27] ; [31 23],[36.07692308 26.92307692] ; [30.92307692 23.07692308],0
r2,1,0.98585,0.000315,[36 25] ; [29 20],[36.04545455 24.95454545] ; [28.95454545 20.04545455],0
