Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,27.316337,[51 11] ; [11 26],[38.82828283 23.17171717] ; [23.17171717 13.82828283],1
n1,1,0.009563,6.71447,[13 15] ; [ 2 17],[ 8.93617021 19.06382979] ; [ 6.06382979 12.93617021],0
s7,1,0.010966,6.470833,[21 37] ; [ 4 30],[15.76086957 42.23913043] ; [ 9.23913043 24.76086957],0
p6,1,0.018296,5.567556,[12 49] ; [ 1 35],[ 8.17525773 52.82474227] ; [ 4.82474227 31.17525773],0
a5,1,0.098127,2.735724,[38 25] ; [16 21],[34.02 28.98] ; [19.98 17.02],0
u3,1,0.104475,2.635862,[ 4 20] ; [6 9],[ 6.15384615 17.84615385] ; [ 3.84615385 11.15384615],0
n2,1,0.108126,2.581396,[17 11] ; [ 7 12],[14.29787234 13.70212766] ; [9.70212766 9.29787234],0
v4,1,0.108967,2.569133,[31 31] ; [24 12],[34.79591837 27.20408163] ; [20.20408163 15.79591837],0
a1,1,0.119898,2.418652,[10 53] ; [ 2 35],[ 7.56 55.44] ; [ 4.44 32.56],0
s8,1,0.139099,2.187902,[12 51] ; [ 3 34],[ 9.45 53.55] ; [ 5.55 31.45],0
d4,1,0.146505,2.108267,[40 22] ; [29  8],[43.21212121 18.78787879] ; [25.78787879 11.21212121],0
s2,1,0.163033,1.945868,[20 43] ; [ 7 30],[17.01 45.99] ; [ 9.99 27.01],0
a8,1,0.194332,1.684466,[ 6 55] ; [ 1 35],[ 4.40206186 56.59793814] ; [ 2.59793814 33.40206186],0
b3,1,0.210314,1.569264,[18 24] ; [ 4 12],[15.93103448 26.06896552] ; [6.06896552 9.93103448],0
b2,1,0.210314,1.569264,[18 24] ; [ 4 12],[15.93103448 26.06896552] ; [6.06896552 9.93103448],0
r3,1,0.220726,1.499642,[28 32] ; [22 15],[30.92783505 29.07216495] ; [19.07216495 17.92783505],0
d2,1,0.228954,1.447349,[29 32] ; [13 24],[26.14285714 34.85714286] ; [15.85714286 21.14285714],0
a7,1,0.24215,1.368036,[26 36] ; [20 17],[28.80808081 33.19191919] ; [17.19191919 19.80808081],0
v3,1,0.284619,1.144901,[16 47] ; [ 6 31],[13.86 49.14] ; [ 8.14 28.86],0
s6,1,0.316781,1.002193,[25 38] ; [11 26],[22.68 40.32] ; [13.32 23.68],0
n6,1,0.317155,1.000644,[36 25] ; [18 19],[33.6122449 27.3877551] ; [20.3877551 16.6122449],0
p1,1,0.335756,0.926568,[ 7 56] ; [ 2 35],[ 5.67 57.33] ; [ 3.33 33.67],0
a4,1,0.346892,0.884792,[26 36] ; [12 25],[23.7979798 38.2020202] ; [14.2020202 22.7979798],0
v1,1,0.371093,0.8,[18 42] ; [14 22],[20. 40.] ; [12. 24.],0
b5,1,0.465599,0.532401,[31 32] ; [21 16],[32.76 30.24] ; [19.24 17.76],0
r2,1,0.470712,0.520305,[35 23] ; [19 17],[33.31914894 24.68085106] ; [20.68085106 15.31914894],0
p3,1,0.483747,0.490405,[14 48] ; [ 6 30],[12.65306122 49.34693878] ; [ 7.34693878 28.65306122],0
