Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,83.356363,[20 38] ; [264  37],[45.88300836 12.11699164] ; [238.11699164  62.88300836],1
n6,1,1e-06,24.633246,[39 19] ; [274  27],[50.56824513  7.43175487] ; [262.43175487  38.56824513],1
p10,1,0.001661,9.890346,[45 14] ; [272  28],[52.09749304  6.90250696] ; [264.90250696  35.09749304],0
r1,1,0.002235,9.345512,[41 17] ; [261  40],[48.79108635  9.20891365] ; [253.20891365  47.79108635],0
v3,1,0.002993,8.811638,[16 40] ; [147 146],[26.15472779 29.84527221] ; [136.84527221 156.15472779],0
p11,1,0.004623,8.021312,[42 17] ; [260  42],[49.35734072  9.64265928] ; [252.64265928  49.35734072],0
s7,1,0.006146,7.506877,[24 32] ; [177 106],[33.20353982 22.79646018] ; [167.79646018 115.20353982],0
a3,1,0.007866,7.063642,[42 17] ; [257  44],[49.00277778  9.99722222] ; [249.99722222  51.00277778],0
u1,1,0.013237,6.137197,[ 8 51] ; [ 88 214],[15.68975069 43.31024931] ; [ 80.31024931 221.68975069],0
d2,1,0.019245,5.479092,[27 32] ; [187 114],[35.07222222 23.92777778] ; [178.92777778 122.07222222],0
a4,1,0.029237,4.753605,[25 34] ; [174 127],[32.61388889 26.38611111] ; [166.38611111 134.61388889],0
r2,1,0.030069,4.705369,[54  5] ; [290   8],[56.85154062  2.14845938] ; [287.14845938  10.85154062],0
s4,1,0.037878,4.310473,[16 43] ; [ 47 250],[10.44101124 48.55898876] ; [ 52.55898876 244.44101124],0
a2,1,0.041046,4.174116,[13 46] ; [108 194],[19.77562327 39.22437673] ; [101.22437673 200.77562327],0
v4,1,0.04714,3.940393,[53  6] ; [288  12],[56.04178273  2.95821727] ; [284.95821727  15.04178273],0
p6,1,0.055453,3.668409,[22 36] ; [155 145],[28.67597765 29.32402235] ; [148.32402235 151.67597765],0
a8,1,0.074128,3.18916,[ 3 50] ; [ 40 231],[ 7.03395062 45.96604938] ; [ 35.96604938 235.03395062],0
p2,1,0.088825,2.89554,[47 11] ; [268  33],[50.8913649  7.1086351] ; [264.1086351  36.8913649],0
p5,1,0.092731,2.826317,[ 6 53] ; [ 58 242],[10.51810585 48.48189415] ; [ 53.48189415 246.51810585],0
p9,1,0.096986,2.754426,[50  9] ; [275  25],[53.41225627  5.58774373] ; [271.58774373  28.41225627],0
a6,1,0.114146,2.49586,[38 21] ; [224  77],[42.93888889 16.06111111] ; [219.06111111  81.93888889],0
