Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,97.995,[ 4 56] ; [249  90],[38.04511278 21.95488722] ; [214.95488722 124.04511278],1
d4,1,0.0,82.360494,[26 34] ; [307  32],[50.07518797  9.92481203] ; [282.92481203  56.07518797],1
d3,1,0.0,35.697354,[22 38] ; [255  84],[41.65413534 18.34586466] ; [235.34586466 103.65413534],1
a4,1,2e-06,22.963208,[12 48] ; [181 157],[29.09547739 30.90452261] ; [163.90452261 174.09547739],1
d2,1,4e-06,21.445579,[15 45] ; [194 144],[31.50753769 28.49246231] ; [177.49246231 160.50753769],1
a3,1,2.4e-05,17.829798,[32 28] ; [266  71],[45.03778338 14.96221662] ; [252.96221662  84.03778338],1
u1,1,5.3e-05,16.321925,[ 2 58] ; [ 93 246],[14.28571429 45.71428571] ; [ 80.71428571 258.28571429],1
a2,1,0.000454,12.293679,[ 5 55] ; [102 237],[16.09022556 43.90977444] ; [ 90.90977444 248.09022556],1
v1,1,0.000759,11.338831,[25 35] ; [211 115],[36.68393782 23.31606218] ; [199.31606218 126.68393782],1
a5,1,0.002489,9.148713,[38 22] ; [274  65],[46.91729323 13.08270677] ; [265.08270677  73.91729323],0
s6,1,0.008128,7.004959,[34 24] ; [248  81],[42.26356589 15.73643411] ; [239.73643411  89.26356589],0
p10,1,0.008597,6.904703,[47 13] ; [302  33],[53.01265823  6.98734177] ; [295.98734177  39.01265823],0
p9,1,0.010532,6.542694,[48 11] ; [310  27],[53.33838384  5.66161616] ; [304.66161616  32.33838384],0
p2,1,0.010541,6.541032,[47 13] ; [303  34],[52.89672544  7.10327456] ; [297.10327456  39.89672544],0
r3,1,0.010923,6.477801,[54  6] ; [326  10],[57.57575758  2.42424242] ; [322.42424242  13.57575758],0
p12,1,0.034497,4.469877,[12 48] ; [ 35 301],[ 7.12121212 52.87878788] ; [ 39.87878788 296.12121212],0
s8,1,0.045682,3.993298,[24 35] ; [184 152],[31.06835443 27.93164557] ; [176.93164557 159.06835443],0
n4,1,0.054679,3.691855,[47 13] ; [297  42],[51.72932331  8.27067669] ; [292.27067669  46.72932331],0
r1,1,0.094942,2.788523,[44 16] ; [278  59],[48.66498741 11.33501259] ; [273.33501259  63.66498741],0
p8,1,0.095091,2.786,[45 14] ; [219 117],[39.43291139 19.56708861] ; [224.56708861 111.43291139],0
r2,1,0.096132,2.76857,[55  5] ; [322  12],[57.41116751  2.58883249] ; [319.58883249  14.41116751],0
n5,1,0.105538,2.619796,[47 13] ; [292  46],[51.10552764  8.89447236] ; [287.89447236  50.10552764],0
u3,1,0.110943,2.540732,[13 15] ; [46 26],[16.52 11.48] ; [42.48 29.52],0
a8,1,0.113622,2.5031,[ 4 54] ; [ 44 257],[ 7.75487465 50.24512535] ; [ 40.24512535 260.75487465],0
p1,1,0.125712,2.344671,[11 49] ; [ 38 299],[ 7.40554156 52.59445844] ; [ 41.59445844 295.40554156],0
v4,1,0.152333,2.048735,[56  4] ; [327  10],[57.88413098  2.11586902] ; [325.11586902  11.88413098],0
s2,1,0.154932,2.023011,[28 32] ; [189 145],[33.04568528 26.95431472] ; [183.95431472 150.04568528],0
p4,1,0.159741,1.976674,[46 14] ; [285  54],[49.77443609 10.22556391] ; [281.22556391  57.77443609],0
s5,1,0.176386,1.827814,[19 39] ; [136 186],[23.65789474 34.34210526] ; [131.34210526 190.65789474],0
r4,1,0.221158,1.496841,[53  7] ; [315  24],[55.33834586  4.66165414] ; [312.66165414  26.33834586],0
v3,1,0.230933,1.435103,[23 35] ; [158 170],[27.19689119 30.80310881] ; [153.80310881 174.19689119],0
s3,1,0.311722,1.023367,[31 28] ; [199 135],[34.52926209 24.47073791] ; [195.47073791 138.52926209],0
s7,1,0.355726,0.852927,[31 27] ; [190 127],[34.18133333 23.81866667] ; [186.81866667 130.18133333],0
a7,1,0.364597,0.821998,[41 19] ; [250  88],[43.86934673 16.13065327] ; [247.13065327  90.86934673],0
n3,1,0.386476,0.75,[8 1] ; [41 13],[7. 2.] ; [42. 12.],0
u4,1,0.507462,0.439297,[ 1 59] ; [ 11 327],[ 1.80904523 58.19095477] ; [ 10.19095477 327.80904523],0
v2,1,0.533691,0.387358,[33 24] ; [206 125],[35.11082474 21.88917526] ; [203.88917526 127.11082474],0
b1,1,0.533768,0.387214,[27 33] ; [138 201],[24.81203008 35.18796992] ; [140.18796992 198.81203008],0
