Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,352.060964,[ 95 310] ; [382  54],[229.70868014 175.29131986] ; [247.29131986 188.70868014],1
s7,1,0.0,168.217498,[100 291] ; [300 122],[192.37392374 198.62607626] ; [207.62607626 214.37392374],1
s6,1,0.0,163.748418,[184 219] ; [377  55],[270.75808383 132.24191617] ; [290.24191617 141.75808383],1
s8,1,0.0,123.976143,[100 308] ; [274 164],[180.36879433 227.63120567] ; [193.63120567 244.36879433],1
s5,1,0.0,87.583933,[ 73 327] ; [206 212],[136.43031785 263.56968215] ; [142.56968215 275.43031785],1
s4,1,0.0,33.290081,[ 37 370] ; [104 330],[ 68.23662307 338.76337693] ; [ 72.76337693 361.23662307],1
p6,1,6.2e-05,16.048183,[120 283] ; [186 245],[147.86330935 255.13669065] ; [158.13669065 272.86330935],1
p10,1,9.2e-05,15.301031,[304 100] ; [372  61],[326.28912784  77.71087216] ; [349.71087216  83.28912784],1
p12,1,0.00011,14.952799,[ 16 389] ; [ 48 387],[ 30.85714286 374.14285714] ; [ 33.14285714 401.85714286],1
p9,1,0.00014,14.497504,[320  84] ; [382  48],[340.05755396  63.94244604] ; [361.94244604  68.05755396],1
d1,1,0.000146,14.425074,[215 197] ; [286 154],[242.26760563 169.73239437] ; [258.73239437 181.26760563],1
p4,1,0.000154,14.323834,[210 196] ; [281 154],[237.03448276 168.96551724] ; [253.96551724 181.03448276],1
u1,1,0.000266,13.298618,[ 54 358] ; [100 340],[ 74.46948357 337.53051643] ; [ 79.53051643 360.46948357],1
d4,1,0.000414,12.466818,[317  94] ; [377  59],[336.7579693  74.2420307] ; [357.2420307  78.7579693],1
d2,1,0.002491,9.14717,[176 234] ; [233 204],[197.9811098 212.0188902] ; [211.0188902 225.9811098],0
v1,1,0.002665,9.023948,[195 207] ; [251 175],[216.53623188 185.46376812] ; [229.46376812 196.53623188],0
n5,1,0.00319,8.69525,[284 124] ; [343  94],[302.7408284 105.2591716] ; [324.2591716 112.7408284],0
u4,1,0.004067,8.253571,[  3 409] ; [ 16 424],[  9.18779343 402.81220657] ; [  9.81220657 430.18779343],0
u3,1,0.006529,7.398069,[73 64] ; [76 32],[83.31836735 53.68163265] ; [65.68163265 42.31836735],0
r4,1,0.008704,6.882569,[376  36] ; [421  19],[385.40375587  26.59624413] ; [411.59624413  28.40375587],0
a3,1,0.009073,6.808454,[275 134] ; [330 108],[292.14285714 116.85714286] ; [312.85714286 125.14285714],0
a2,1,0.011942,6.31939,[ 83 329] ; [121 319],[ 98.64788732 313.35211268] ; [105.35211268 334.64788732],0
s1,1,0.011972,6.315063,[  7 399] ; [ 21 413],[ 13.53333333 392.46666667] ; [ 14.46666667 419.53333333],0
d5,1,0.01249,6.239909,[319  93] ; [367  69],[333.29245283  78.70754717] ; [352.70754717  83.29245283],0
a4,1,0.02486,5.033602,[168 241] ; [214 225],[184.24292453 224.75707547] ; [197.75707547 241.24292453],0
r3,1,0.027718,4.845537,[385  25] ; [425  13],[391.62735849  18.37264151] ; [418.37264151  19.62735849],0
a8,1,0.0378,4.314018,[ 39 332] ; [ 63 342],[ 48.76546392 322.23453608] ; [ 53.23453608 351.76546392],0
v3,1,0.039399,4.243569,[144 253] ; [182 238],[158.41126071 238.58873929] ; [167.58873929 252.41126071],0
p3,1,0.041367,4.160908,[188 222] ; [230 205],[202.81656805 207.18343195] ; [215.18343195 219.81656805],0
p7,1,0.045988,3.982034,[242 161] ; [281 140],[255.78762136 147.21237864] ; [267.21237864 153.78762136],0
a5,1,0.050685,3.818659,[289 123] ; [334 105],[301.61692127 110.38307873] ; [321.38307873 117.61692127],0
p5,1,0.070277,3.276548,[ 37 372] ; [ 56 376],[ 45.22829964 363.77170036] ; [ 47.77170036 384.22829964],0
r1,1,0.072662,3.221848,[327  83] ; [370  68],[336.99292453  73.00707547] ; [360.00707547  77.99292453],0
a6,1,0.073677,3.199134,[292 120] ; [284 152],[279.8490566 132.1509434] ; [296.1509434 139.8490566],0
n6,1,0.076083,3.14665,[337  74] ; [376  59],[346.38652482  64.61347518] ; [366.61347518  68.38652482],0
a1,1,0.083351,2.998321,[ 14 398] ; [ 26 414],[ 19.342723 392.657277] ; [ 20.657277 419.342723],0
v2,1,0.088225,2.906471,[209 187] ; [246 173],[221.0797546 174.9202454] ; [233.9202454 185.0797546],0
d3,1,0.09065,2.862793,[271 140] ; [311 125],[282.41086187 128.58913813] ; [299.58913813 136.41086187],0
n4,1,0.095481,2.779449,[302 108] ; [344  94],[312.33490566  97.66509434] ; [333.66509434 104.33490566],0
n2,1,0.116957,2.457612,[72 30] ; [77 19],[76.75757576 25.24242424] ; [72.24242424 23.75757576],0
b1,1,0.189705,1.71991,[145 267] ; [174 266],[154.25821596 257.74178404] ; [164.74178404 275.25821596],0
u2,1,0.236134,1.403529,[71 64] ; [65 43],[75.55555556 59.44444444] ; [60.44444444 47.55555556],0
p1,1,0.240705,1.376458,[ 31 378] ; [ 43 393],[ 35.81775148 373.18224852] ; [ 38.18224852 397.81775148],0
p2,1,0.242311,1.367096,[330  78] ; [366  70],[336.4549763  71.5450237] ; [359.5450237  76.4549763],0
b3,1,0.439274,0.598178,[ 86 151] ; [107 163],[ 90.21893491 146.78106509] ; [102.78106509 167.21893491],0
b2,1,0.439274,0.598178,[ 86 151] ; [107 163],[ 90.21893491 146.78106509] ; [102.78106509 167.21893491],0
a7,1,0.5328,0.389048,[295 116] ; [322 115],[299.04127358 111.95872642] ; [317.95872642 119.04127358],0
p8,1,0.537452,0.380283,[204 197] ; [229 203],[208.44297719 192.55702281] ; [224.55702281 207.44297719],0
n1,1,0.561907,0.336412,[37 63] ; [39 56],[38.97435897 61.02564103] ; [37.02564103 57.97435897],0
b5,1,0.624246,0.239945,[247 165] ; [271 169],[250.48826291 161.51173709] ; [267.51173709 172.48826291],0
p11,1,0.885034,0.020906,[321  91] ; [341  99],[320.12206573  91.87793427] ; [341.87793427  98.12206573],0
b4,1,0.922445,0.009478,[242 170] ; [257 183],[241.30046948 170.69953052] ; [257.69953052 182.30046948],0
n3,1,0.931585,0.00737,[73 26] ; [71 26],[72.73469388 26.26530612] ; [71.26530612 25.73469388],0
