Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,57.667451,[32 62] ; [163  43],[61.1 32.9] ; [133.9  72.1],1
a5,1,2e-06,22.74088,[44 51] ; [154  53],[62.28476821 32.71523179] ; [135.71523179  71.28476821],1
n6,1,6e-06,20.379987,[58 37] ; [175  32],[73.29470199 21.70529801] ; [159.70529801  47.29470199],1
a4,1,8e-06,19.912473,[21 74] ; [102 105],[38.69205298 56.30794702] ; [ 84.30794702 122.69205298],1
p3,1,4.4e-05,16.702365,[22 71] ; [100 105],[38.0738255 54.9261745] ; [ 83.9261745 121.0738255],1
v3,1,8.7e-05,15.403016,[17 73] ; [ 85 114],[31.76470588 58.23529412] ; [ 70.23529412 128.76470588],1
p11,1,0.000247,13.435726,[59 36] ; [169  38],[71.7218543 23.2781457] ; [156.2781457  50.7218543],1
r2,1,0.000336,12.856897,[80 15] ; [196   8],[87.69230769  7.30769231] ; [188.30769231  15.69230769],1
a6,1,0.000362,12.71769,[50 45] ; [152  55],[63.54304636 31.45695364] ; [138.45695364  68.54304636],1
r4,1,0.000616,11.728056,[69 26] ; [183  24],[79.27152318 15.72847682] ; [172.72847682  34.27152318],1
d1,1,0.000898,11.026884,[36 59] ; [121  86],[49.38741722 45.61258278] ; [107.61258278  99.38741722],1
d2,1,0.003173,8.704966,[30 65] ; [102 103],[41.8 53.2] ; [ 90.2 114.8],0
a2,1,0.003657,8.446703,[ 8 87] ; [ 46 161],[16.98675497 78.01324503] ; [ 37.01324503 169.98675497],0
r1,1,0.004818,7.94653,[59 36] ; [160  46],[69.11960133 25.88039867] ; [149.88039867  56.11960133],0
r3,1,0.004928,7.905522,[80 15] ; [194  12],[86.47840532  8.52159468] ; [187.52159468  18.47840532],0
p10,1,0.006259,7.474179,[56 37] ; [156  50],[65.93979933 27.06020067] ; [146.06020067  59.93979933],0
v1,1,0.006927,7.29185,[30 63] ; [100 104],[40.70707071 52.29292929] ; [ 89.29292929 114.70707071],0
s7,1,0.00754,7.13955,[12 79] ; [ 53 140],[20.82746479 70.17253521] ; [ 44.17253521 148.82746479],0
