Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.464912,[41 25] ; [10 54],[25.89230769 40.10769231] ; [25.10769231 38.89230769],1
r3,1,0.002238,9.343051,[65  1] ; [54 11],[59.95419847  6.04580153] ; [59.04580153  5.95419847],0
a7,1,0.002693,9.004329,[52 13] ; [36 29],[44. 21.] ; [44. 21.],0
n6,1,0.003721,8.414948,[59  7] ; [44 20],[52.29230769 13.70769231] ; [50.70769231 13.29230769],0
p8,1,0.005954,7.564024,[40 24] ; [24 39],[32.2519685 31.7480315] ; [31.7480315 31.2519685],0
p3,1,0.009728,6.683958,[33 31] ; [19 46],[25.79844961 38.20155039] ; [26.20155039 38.79844961],0
v1,1,0.010687,6.516678,[39 25] ; [25 40],[31.75193798 32.24806202] ; [32.24806202 32.75193798],0
r2,1,0.01462,5.961748,[65  1] ; [57  8],[61.46564885  4.53435115] ; [60.53435115  4.46564885],0
p12,1,0.042577,4.112127,[ 8 55] ; [ 2 63],[ 4.921875 58.078125] ; [ 5.078125 59.921875],0
a6,1,0.046505,3.963215,[46 19] ; [35 30],[40.5 24.5] ; [40.5 24.5],0
p6,1,0.048264,3.900769,[28 36] ; [17 46],[22.67716535 41.32283465] ; [22.32283465 40.67716535],0
p7,1,0.070367,3.274428,[42 21] ; [32 31],[37. 26.] ; [37. 26.],0
p11,1,0.080012,3.064667,[56 10] ; [47 18],[51.89312977 14.10687023] ; [51.10687023 13.89312977],0
a5,1,0.103351,2.653061,[45 20] ; [36 29],[40.5 24.5] ; [40.5 24.5],0
n5,1,0.113665,2.502511,[49 16] ; [40 24],[44.84496124 20.15503876] ; [44.15503876 19.84496124],0
d3,1,0.113718,2.501782,[35 30] ; [26 39],[30.5 34.5] ; [30.5 34.5],0
b1,1,0.13801,2.200006,[26 40] ; [34 31],[30.22900763 35.77099237] ; [29.77099237 35.22900763],0
p10,1,0.163836,1.938462,[49 14] ; [42 21],[45.5 17.5] ; [45.5 17.5],0
p9,1,0.172617,1.860069,[50 13] ; [44 20],[46.62992126 16.37007874] ; [47.37007874 16.62992126],0
v4,1,0.179823,1.799083,[63  3] ; [58  7],[60.96183206  5.03816794] ; [60.03816794  4.96183206],0
a4,1,0.184519,1.760847,[13 52] ; [19 44],[16.25 48.75] ; [15.75 47.25],0
s4,1,0.248636,1.330952,[ 8 56] ; [13 52],[10.41860465 53.58139535] ; [10.58139535 54.41860465],0
b4,1,0.255042,1.295472,[42 24] ; [35 30],[38.79389313 27.20610687] ; [38.20610687 26.79389313],0
n4,1,0.338593,0.915751,[48 17] ; [43 22],[45.5 19.5] ; [45.5 19.5],0
n3,1,0.351425,0.868304,[7 2] ; [12  8],[5.89655172 3.10344828] ; [13.10344828  6.89655172],0
p2,1,0.358858,0.841887,[48 16] ; [44 21],[45.64341085 18.35658915] ; [46.35658915 18.64341085],0
u3,1,0.377731,0.778073,[14 12] ; [19 10],[15.6 10.4] ; [17.4 11.6],0
a1,1,0.392535,0.731076,[ 2 64] ; [ 4 61],[ 3.02290076 62.97709924] ; [ 2.97709924 62.02290076],0
b5,1,0.424307,0.638355,[34 32] ; [38 27],[36.27480916 29.72519084] ; [35.72519084 29.27480916],0
p1,1,0.434252,0.611424,[11 53] ; [ 8 57],[ 9.42635659 54.57364341] ; [ 9.57364341 55.42635659],0
n2,1,0.457439,0.552155,[8 1] ; [17  5],[7.25806452 1.74193548] ; [17.74193548  4.25806452],0
s2,1,0.477559,0.504433,[31 33] ; [27 37],[29. 35.] ; [29. 35.],0
s8,1,0.489931,0.476677,[23 42] ; [19 45],[21.1627907 43.8372093] ; [20.8372093 43.1627907],0
a3,1,0.492064,0.47201,[40 25] ; [35 28],[38.0859375 26.9140625] ; [36.9140625 26.0859375],0
b3,1,0.546775,0.363126,[16 26] ; [17 21],[17.325 24.675] ; [15.675 22.325],0
b2,1,0.546775,0.363126,[16 26] ; [17 21],[17.325 24.675] ; [15.675 22.325],0
a2,1,0.551283,0.355024,[ 6 60] ; [ 8 57],[ 7.05343511 58.94656489] ; [ 6.94656489 58.05343511],0
s7,1,0.570157,0.32242,[29 33] ; [25 35],[27.44262295 34.55737705] ; [26.55737705 33.44262295],0
s3,1,0.588241,0.293099,[38 25] ; [35 28],[36.5 26.5] ; [36.5 26.5],0
n1,1,0.625585,0.238095,[3 6] ; [ 9 12],[3.6 5.4] ; [ 8.4 12.6],0
s5,1,0.637113,0.222537,[20 43] ; [17 44],[18.7983871 44.2016129] ; [18.2016129 42.7983871],0
u2,1,0.657194,0.19695,[15 11] ; [15 14],[14.18181818 11.81818182] ; [15.81818182 13.18181818],0
d4,1,0.72544,0.12334,[33 32] ; [35 30],[34. 31.] ; [34. 31.],0
s6,1,0.739647,0.110437,[38 26] ; [35 27],[37.07936508 26.92063492] ; [35.92063492 26.07936508],0
d1,1,0.747689,0.103484,[ 5 61] ; [ 4 61],[ 4.53435115 61.46564885] ; [ 4.46564885 60.53435115],0
p5,1,0.783468,0.075516,[ 8 56] ; [ 7 57],[ 7.5 56.5] ; [ 7.5 56.5],0
p4,1,0.857947,0.032037,[28 35] ; [29 34],[28.5 34.5] ; [28.5 34.5],0
d2,1,0.880316,0.022671,[17 49] ; [16 49],[16.6259542 49.3740458] ; [16.3740458 48.6259542],0
a8,1,0.97169,0.001259,[ 8 53] ; [ 8 52],[ 8.0661157 52.9338843] ; [ 7.9338843 52.0661157],0
u1,1,0.984727,0.000366,[ 3 63] ; [ 3 62],[ 3.02290076 62.97709924] ; [ 2.97709924 62.02290076],0
