Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.525716,[13 82] ; [65 52],[34.95283019 60.04716981] ; [43.04716981 73.95283019],1
r3,1,6e-06,20.44649,[74 23] ; [116   4],[84.93087558 12.06912442] ; [105.06912442  14.93087558],1
v1,1,8e-06,19.872775,[30 66] ; [73 45],[46.20560748 49.79439252] ; [56.79439252 61.20560748],1
p10,1,1.7e-05,18.467241,[55 43] ; [97 20],[69.28372093 28.71627907] ; [82.71627907 34.28372093],1
r4,1,3.4e-05,17.183661,[66 32] ; [108  12],[78.22018349 19.77981651] ; [95.77981651 24.22018349],1
p11,1,6.4e-05,15.97425,[60 38] ; [102  18],[72.82568807 25.17431193] ; [89.17431193 30.82568807],1
p8,1,0.000133,14.599687,[31 66] ; [68 49],[44.87383178 52.12616822] ; [54.12616822 62.87383178],1
r1,1,0.00017,14.139706,[62 35] ; [103  17],[73.75576037 23.24423963] ; [91.24423963 28.75576037],1
p7,1,0.000442,12.344203,[40 58] ; [77 42],[52.83870968 45.16129032] ; [64.16129032 54.83870968],1
v4,1,0.000819,11.198011,[78 19] ; [114   6],[85.82488479 11.17511521] ; [106.17511521  13.82488479],1
p3,1,0.000858,11.111217,[31 66] ; [64 53],[43.06074766 53.93925234] ; [51.93925234 65.06074766],1
p9,1,0.001929,9.615424,[59 36] ; [95 22],[69.00943396 25.99056604] ; [84.99056604 32.00943396],0
s8,1,0.004825,7.944055,[13 85] ; [35 85],[21.57798165 76.42201835] ; [26.42201835 93.57798165],0
p2,1,0.006342,7.45056,[64 33] ; [97 21],[72.6372093 24.3627907] ; [88.3627907 29.6372093],0
p4,1,0.014169,6.017019,[38 60] ; [65 52],[46.94883721 51.05116279] ; [56.05116279 60.94883721],0
n6,1,0.017559,5.639661,[64 32] ; [97 23],[71.55555556 24.44444444] ; [89.44444444 30.55555556],0
n3,1,0.025395,4.996763,[17 16] ; [20  5],[21.05172414 11.94827586] ; [15.94827586  9.05172414],0
s5,1,0.047337,3.933359,[ 8 87] ; [21 97],[12.9342723 82.0657277] ; [ 16.0657277 101.9342723],0
p12,1,0.060698,3.518219,[ 1 95] ; [  7 111],[ 3.58878505 92.41121495] ; [  4.41121495 113.58878505],0
s1,1,0.078451,3.096713,[ 6 90] ; [  2 117],[ 3.57209302 92.42790698] ; [  4.42790698 114.57209302],0
d1,1,0.080932,3.046091,[54 44] ; [80 40],[60.23853211 37.76146789] ; [73.76146789 46.23853211],0
n1,1,0.097878,2.739784,[15 20] ; [ 5 18],[12.06896552 22.93103448] ; [ 7.93103448 15.06896552],0
s4,1,0.142734,2.148229,[10 88] ; [  6 114],[ 7.19266055 90.80733945] ; [  8.80733945 111.19266055],0
s2,1,0.173532,1.85216,[14 82] ; [26 93],[17.86046512 78.13953488] ; [22.13953488 96.86046512],0
p6,1,0.176032,1.830808,[20 77] ; [33 82],[24.25 72.75] ; [28.75 86.25],0
n2,1,0.192467,1.698632,[20 16] ; [18  7],[22.42622951 13.57377049] ; [15.57377049  9.42622951],0
p5,1,0.203823,1.614766,[ 4 93] ; [ 10 109],[ 6.28703704 90.71296296] ; [  7.71296296 111.28703704],0
d4,1,0.217974,1.517662,[77 21] ; [102  18],[80.46788991 17.53211009] ; [98.53211009 21.46788991],0
r2,1,0.221899,1.492049,[84 11] ; [110   8],[86.5258216  8.4741784] ; [107.4741784  10.5258216],0
s7,1,0.285554,1.140466,[19 70] ; [31 80],[22.25 66.75] ; [27.75 83.25],0
a7,1,0.3343,0.932167,[66 32] ; [88 32],[69.2293578 28.7706422] ; [84.7706422 35.2293578],0
a1,1,0.337837,0.918622,[ 7 91] ; [  5 115],[ 5.39449541 92.60550459] ; [  6.60550459 113.39449541],0
d5,1,0.370775,0.801066,[77 21] ; [100  20],[79.56880734 18.43119266] ; [97.43119266 22.56880734],0
u3,1,0.422678,0.642857,[12  8] ; [12 13],[10.66666667  9.33333333] ; [13.33333333 11.66666667],0
d3,1,0.46028,0.545215,[64 34] ; [84 36],[66.53211009 31.46788991] ; [81.46788991 38.53211009],0
u1,1,0.485794,0.485829,[13 85] ; [ 20 100],[14.83486239 83.16513761] ; [ 18.16513761 101.83486239],0
s3,1,0.50331,0.447949,[24 73] ; [34 84],[26.16744186 70.83255814] ; [31.83255814 86.16744186],0
u2,1,0.58042,0.305556,[10 10] ; [10 14],[ 9.09090909 10.90909091] ; [10.90909091 13.09090909],0
b1,1,0.631783,0.22965,[44 54] ; [50 70],[42.25688073 55.74311927] ; [51.74311927 68.25688073],0
b2,1,0.640091,0.218623,[24 33] ; [36 42],[25.33333333 31.66666667] ; [34.66666667 43.33333333],0
b3,1,0.640091,0.218623,[24 33] ; [36 42],[25.33333333 31.66666667] ; [34.66666667 43.33333333],0
n4,1,0.640327,0.218314,[75 23] ; [95 25],[76.42201835 21.57798165] ; [93.57798165 26.42201835],0
d2,1,0.646034,0.210937,[55 41] ; [65 55],[53.33333333 42.66666667] ; [66.66666667 53.33333333],0
a8,1,0.682786,0.167007,[10 80] ; [10 97],[ 9.13705584 80.86294416] ; [10.86294416 96.13705584],0
b4,1,0.702425,0.145962,[53 45] ; [68 52],[54.39449541 43.60550459] ; [66.60550459 53.39449541],0
b5,1,0.722377,0.126227,[53 45] ; [62 58],[51.69724771 46.30275229] ; [63.30275229 56.69724771],0
n5,1,0.762687,0.091176,[69 29] ; [86 33],[70. 28.] ; [85. 34.],0
