Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,30.103709,[ 6 58] ; [28 21],[19.25663717 44.74336283] ; [14.74336283 34.25663717],1
s2,1,0.000238,13.506591,[20 42] ; [33 16],[29.6036036 32.3963964] ; [23.3963964 25.6036036],1
p2,1,0.000344,12.814483,[40 24] ; [45  4],[48.14159292 15.85840708] ; [36.85840708 12.14159292],1
p6,1,0.000386,12.6,[15 49] ; [27 21],[24. 40.] ; [18. 30.],1
p8,1,0.00231,9.285414,[25 37] ; [34 15],[32.95495495 29.04504505] ; [26.04504505 22.95495495],0
s6,1,0.002724,8.98368,[28 34] ; [36 13],[35.74774775 26.25225225] ; [28.25225225 20.74774775],0
s3,1,0.004298,8.153534,[27 35] ; [34 14],[34.38181818 27.61818182] ; [26.61818182 21.38181818],0
p7,1,0.00472,7.983871,[30 32] ; [36 12],[37.2 24.8] ; [28.8 19.2],0
a5,1,0.008877,6.847456,[30 34] ; [35 14],[36.81415929 27.18584071] ; [28.18584071 20.81415929],0
p4,1,0.010188,6.601797,[24 38] ; [31 18],[30.72072072 31.27927928] ; [24.27927928 24.72072072],0
p5,1,0.010333,6.576535,[ 3 60] ; [10 39],[ 7.3125 55.6875] ; [ 5.6875 43.3125],0
n5,1,0.012218,6.278919,[36 27] ; [39 10],[42.1875 20.8125] ; [32.8125 16.1875],0
n6,1,0.012708,6.209361,[47 17] ; [45  4],[52.10619469 11.89380531] ; [39.89380531  9.10619469],0
r2,1,0.015772,5.828123,[54 10] ; [48  1],[57.7699115  6.2300885] ; [44.2300885  4.7699115],0
p3,1,0.02118,5.311936,[19 45] ; [25 24],[24.92035398 39.07964602] ; [19.07964602 29.92035398],0
u3,1,0.036505,4.373362,[14 17] ; [13  4],[17.4375 13.5625] ; [9.5625 7.4375],0
p9,1,0.036714,4.363636,[45 18] ; [43  6],[49.5 13.5] ; [38.5 10.5],0
p10,1,0.043298,4.083718,[43 19] ; [42  7],[47.47747748 14.52252252] ; [37.52252252 11.47747748],0
s5,1,0.049123,3.87116,[12 50] ; [17 30],[16.49541284 45.50458716] ; [12.50458716 34.49541284],0
p1,1,0.050507,3.82454,[ 5 59] ; [10 39],[ 8.49557522 55.50442478] ; [ 6.50442478 42.49557522],0
v4,1,0.067651,3.339116,[57  7] ; [48  1],[59.46902655  4.53097345] ; [45.53097345  3.46902655],0
r4,1,0.073412,3.205031,[51 13] ; [45  4],[54.37168142  9.62831858] ; [41.62831858  7.37168142],0
r1,1,0.120233,2.414281,[44 20] ; [40  9],[47.57522124 16.42477876] ; [36.42477876 12.57522124],0
a3,1,0.147101,2.102055,[32 30] ; [32 17],[35.74774775 26.25225225] ; [28.25225225 20.74774775],0
a2,1,0.153266,2.039439,[ 4 60] ; [ 7 42],[ 6.2300885 57.7699115] ; [ 4.7699115 44.2300885],0
p11,1,0.228038,1.453058,[46 18] ; [40  9],[48.7079646 15.2920354] ; [37.2920354 11.7079646],0
a8,1,0.251256,1.316306,[ 6 55] ; [ 8 38],[ 7.98130841 53.01869159] ; [ 6.01869159 39.98130841],0
d1,1,0.257184,1.283853,[ 3 61] ; [ 5 44],[ 4.53097345 59.46902655] ; [ 3.46902655 45.53097345],0
v1,1,0.289844,1.120344,[26 36] ; [25 23],[28.74545455 33.25454545] ; [22.25454545 25.74545455],0
u2,1,0.307371,1.04194,[13 17] ; [10  7],[14.68085106 15.31914894] ; [8.31914894 8.68085106],0
n1,1,0.319499,0.990997,[ 7 10] ; [5 3],[8.16 8.84] ; [3.84 4.16],0
v3,1,0.335748,0.9266,[21 43] ; [20 28],[23.42857143 40.57142857] ; [17.57142857 30.42857143],0
n3,1,0.393454,0.728241,[13  5] ; [7 1],[13.84615385  4.15384615] ; [6.15384615 1.84615385],0
u1,1,0.44257,0.589609,[ 2 62] ; [ 3 46],[ 2.83185841 61.16814159] ; [ 2.16814159 46.83185841],0
s4,1,0.509756,0.434568,[11 52] ; [11 38],[12.375 50.625] ; [ 9.625 39.375],0
v2,1,0.527415,0.399369,[29 34] ; [25 23],[30.64864865 32.35135135] ; [23.35135135 24.64864865],0
n4,1,0.550985,0.355556,[39 24] ; [33 16],[40.5 22.5] ; [31.5 17.5],0
b1,1,0.557341,0.344329,[27 37] ; [18 31],[25.48672566 38.51327434] ; [19.51327434 29.48672566],0
s1,1,0.583476,0.300649,[ 4 58] ; [ 2 47],[ 3.35135135 58.64864865] ; [ 2.64864865 46.35135135],0
d2,1,0.595997,0.281075,[13 51] ; [12 37],[14.15929204 49.84070796] ; [10.84070796 38.15929204],0
d3,1,0.632686,0.228436,[35 29] ; [29 20],[36.24778761 27.75221239] ; [27.75221239 21.24778761],0
b2,1,0.638812,0.2203,[11 20] ; [12 17],[11.88333333 19.11666667] ; [11.11666667 17.88333333],0
b3,1,0.638812,0.2203,[11 20] ; [12 17],[11.88333333 19.11666667] ; [11.11666667 17.88333333],0
b4,1,0.670586,0.180918,[34 30] ; [28 21],[35.11504425 28.88495575] ; [26.88495575 22.11504425],0
a6,1,0.672732,0.178423,[42 22] ; [34 15],[43.04424779 20.95575221] ; [32.95575221 16.04424779],0
b5,1,0.757035,0.095714,[41 23] ; [30 19],[40.21238938 23.78761062] ; [30.78761062 18.21238938],0
r3,1,0.802209,0.062745,[57  6] ; [45  4],[57.375  5.625] ; [44.625  4.375],0
u4,1,0.848445,0.03652,[ 1 63] ; [ 1 48],[ 1.13274336 62.86725664] ; [ 0.86725664 48.13274336],0
p12,1,0.939514,0.005758,[ 5 58] ; [ 4 44],[ 5.10810811 57.89189189] ; [ 3.89189189 44.10810811],0
d4,1,0.943106,0.005093,[37 27] ; [28 21],[36.81415929 27.18584071] ; [28.18584071 20.81415929],0
a4,1,0.977192,0.000817,[14 49] ; [11 38],[14.0625 48.9375] ; [10.9375 38.0625],0
