Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,42.30193,[56 74] ; [216  69],[85.20481928 44.79518072] ; [186.79518072  98.20481928],1
a4,1,0.0,38.23511,[ 27 105] ; [150 135],[56.02877698 75.97122302] ; [120.97122302 164.02877698],1
d2,1,0.0,37.771073,[ 23 110] ; [138 145],[51.47355769 81.52644231] ; [109.52644231 173.47355769],1
d1,1,0.0,32.391836,[41 92] ; [173 112],[68.09090909 64.90909091] ; [145.90909091 139.09090909],1
d5,1,2e-06,22.389665,[83 49] ; [238  46],[101.85576923  30.14423077] ; [219.14423077  64.85576923],1
a6,1,4e-06,21.123216,[72 61] ; [217  67],[92.17505995 40.82494005] ; [196.82494005  87.17505995],1
u1,1,1.2e-05,19.143349,[  3 130] ; [ 50 235],[ 16.86363636 116.13636364] ; [ 36.13636364 248.86363636],1
r1,1,3.1e-05,17.32573,[80 53] ; [225  58],[97.51201923 35.48798077] ; [207.48798077  75.51201923],1
d4,1,5.3e-05,16.350477,[90 43] ; [241  43],[105.57074341  27.42925659] ; [225.42925659  58.57074341],1
n4,1,8.7e-05,15.391727,[79 54] ; [222  63],[95.77272727 37.22727273] ; [205.22727273  79.77272727],1
v2,1,0.001095,10.658853,[52 74] ; [160 112],[67.11557789 58.88442211] ; [144.88442211 127.11557789],0
p4,1,0.005183,7.814598,[59 73] ; [168 115],[72.20240964 59.79759036] ; [154.79759036 128.20240964],0
p3,1,0.006625,7.371928,[46 87] ; [138 145],[58.82692308 74.17307692] ; [125.17307692 157.82692308],0
d3,1,0.008123,7.006193,[78 53] ; [206  78],[89.64819277 41.35180723] ; [194.35180723  89.64819277],0
n6,1,0.009171,6.789276,[99 33] ; [242  41],[108.4626506  23.5373494] ; [232.5373494  50.4626506],0
r4,1,0.009435,6.738639,[106  27] ; [254  31],[114.54545455  18.45454545] ; [245.45454545  39.54545455],0
a7,1,0.015014,5.914821,[87 45] ; [220  65],[97.17985612 34.82014388] ; [209.82014388  75.17985612],0
s7,1,0.016884,5.708443,[ 24 104] ; [ 82 191],[33.83541147 94.16458853] ; [ 72.16458853 200.83541147],0
n5,1,0.027427,4.863746,[87 45] ; [215  67],[96.28985507 35.71014493] ; [205.71014493  76.28985507],0
p8,1,0.043378,4.080611,[55 76] ; [148 133],[64.5461165 66.4538835] ; [138.4538835 142.5461165],0
p10,1,0.044176,4.049818,[111  21] ; [257  26],[117.05060241  14.94939759] ; [250.94939759  32.05060241],0
v3,1,0.070964,3.260588,[33 95] ; [ 95 178],[40.85785536 87.14214464] ; [ 87.14214464 185.85785536],0
s6,1,0.105284,2.623626,[63 67] ; [158 119],[70.58968059 59.41031941] ; [150.41031941 126.58968059],0
p2,1,0.148651,2.086039,[108  24] ; [245  36],[112.82324455  19.17675545] ; [240.17675545  40.82324455],0
b1,1,0.170477,1.878743,[39 94] ; [103 182],[45.18181818 87.81818182] ; [ 96.81818182 188.18181818],0
a1,1,0.197308,1.662192,[  4 129] ; [ 17 268],[  6.68181818 126.31818182] ; [ 14.31818182 270.68181818],0
s3,1,0.213423,1.548051,[60 70] ; [111 169],[54.2195122 75.7804878] ; [116.7804878 163.2195122],0
p12,1,0.2281,1.452672,[  5 128] ; [ 19 264],[  7.67307692 125.32692308] ; [ 16.32692308 266.67307692],0
p1,1,0.255198,1.294621,[  7 125] ; [ 24 260],[  9.83653846 122.16346154] ; [ 21.16346154 262.83653846],0
p11,1,0.259665,1.270542,[104  29] ; [236  49],[108.18181818  24.81818182] ; [231.81818182  53.18181818],0
u3,1,0.273703,1.198093,[35 41] ; [37 30],[38.26573427 37.73426573] ; [33.73426573 33.26573427],0
v1,1,0.310648,1.02792,[58 71] ; [140 138],[62.75675676 66.24324324] ; [135.24324324 142.75675676],0
b2,1,0.317563,0.998956,[16 47] ; [ 50 105],[19.0733945 43.9266055] ; [ 46.9266055 108.0733945],0
b3,1,0.317563,0.998956,[16 47] ; [ 50 105],[19.0733945 43.9266055] ; [ 46.9266055 108.0733945],0
p6,1,0.329294,0.951673,[35 95] ; [ 89 192],[39.22141119 90.77858881] ; [ 84.77858881 196.22141119],0
p5,1,0.336028,0.925527,[ 10 122] ; [ 30 254],[ 12.69230769 119.30769231] ; [ 27.30769231 256.69230769],0
b4,1,0.346339,0.886824,[83 50] ; [164 121],[78.59090909 54.40909091] ; [168.40909091 116.59090909],0
p7,1,0.379272,0.77306,[72 56] ; [171 110],[76.04889976 51.95110024] ; [166.95110024 114.04889976],0
s5,1,0.379781,0.77141,[30 99] ; [ 75 199],[33.61042184 95.38957816] ; [ 71.38957816 202.61042184],0
u2,1,0.480261,0.49827,[38 38] ; [38 30],[40.11111111 35.88888889] ; [35.88888889 32.11111111],0
n2,1,0.490657,0.475086,[26  9] ; [49 12],[27.34375  7.65625] ; [47.65625 13.34375],0
r2,1,0.499752,0.455462,[122  11] ; [261  18],[123.63834951   9.36165049] ; [259.36165049  19.63834951],0
n3,1,0.517339,0.419195,[26  9] ; [48 12],[27.26315789  7.73684211] ; [46.73684211 13.26315789],0
r3,1,0.543019,0.369973,[123   9] ; [267  15],[124.34782609   7.65217391] ; [265.65217391  16.34782609],0
a8,1,0.609301,0.261194,[ 12 113] ; [ 29 227],[ 13.45144357 111.54855643] ; [ 27.54855643 228.45144357],0
s2,1,0.671861,0.179433,[44 88] ; [100 182],[45.91304348 86.08695652] ; [ 98.08695652 183.91304348],0
s1,1,0.760882,0.092612,[  3 127] ; [  8 275],[  3.46246973 126.53753027] ; [  7.53753027 275.46246973],0
n1,1,0.792836,0.068974,[12 23] ; [19 41],[11.42105263 23.57894737] ; [19.57894737 40.42105263],0
b5,1,0.867568,0.027805,[81 52] ; [176 109],[81.77272727 51.22727273] ; [175.22727273 109.77272727],0
s4,1,0.8716,0.026123,[ 20 112] ; [ 44 235],[ 20.55474453 111.44525547] ; [ 43.44525547 235.55474453],0
v4,1,0.899733,0.015876,[124   8] ; [264  18],[123.71014493   8.28985507] ; [264.28985507  17.71014493],0
u4,1,0.957202,0.00288,[  1 132] ; [  2 282],[  0.95683453 132.04316547] ; [  2.04316547 281.95683453],0
