Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.027698,4.846739,[36  9] ; [27 19],[31.15384615 13.84615385] ; [31.84615385 14.15384615],0
s7,1,0.033173,4.536852,[20 25] ; [ 9 31],[15.35294118 29.64705882] ; [13.64705882 26.35294118],0
s8,1,0.034923,4.448955,[17 29] ; [ 8 38],[12.5 33.5] ; [12.5 33.5],0
p11,1,0.043424,4.078818,[36 10] ; [27 19],[31.5 14.5] ; [31.5 14.5],0
v1,1,0.04375,4.0662,[24 20] ; [15 30],[19.28089888 24.71910112] ; [19.71910112 25.28089888],0
p9,1,0.116228,2.467433,[35 11] ; [28 18],[31.5 14.5] ; [31.5 14.5],0
s5,1,0.13228,2.265543,[ 9 34] ; [ 4 39],[ 6.5 36.5] ; [ 6.5 36.5],0
p3,1,0.133714,2.248853,[22 23] ; [15 30],[18.5 26.5] ; [18.5 26.5],0
p4,1,0.167591,1.904363,[24 22] ; [17 28],[20.72527473 25.27472527] ; [20.27472527 24.72527473],0
r1,1,0.18207,1.780645,[34 12] ; [28 18],[31. 15.] ; [31. 15.],0
a7,1,0.194989,1.679513,[32 14] ; [26 20],[29. 17.] ; [29. 17.],0
d4,1,0.215416,1.534651,[36 10] ; [30 15],[33.36263736 12.63736264] ; [32.63736264 12.36263736],0
b3,1,0.235533,1.407132,[14 14] ; [10 19],[11.78947368 16.21052632] ; [12.21052632 16.78947368],0
b2,1,0.235533,1.407132,[14 14] ; [10 19],[11.78947368 16.21052632] ; [12.21052632 16.78947368],0
a3,1,0.237456,1.395631,[33 13] ; [27 18],[30.32967033 15.67032967] ; [29.67032967 15.32967033],0
r2,1,0.237706,1.394148,[43  2] ; [40  5],[41.5  3.5] ; [41.5  3.5],0
d2,1,0.294277,1.099952,[18 28] ; [23 23],[20.5 25.5] ; [20.5 25.5],0
a8,1,0.307839,1.039925,[ 6 38] ; [ 3 40],[ 4.55172414 39.44827586] ; [ 4.44827586 38.55172414],0
p1,1,0.317159,1.000626,[ 1 44] ; [ 3 43],[ 1.97802198 43.02197802] ; [ 2.02197802 43.97802198],0
v3,1,0.32222,0.979915,[15 26] ; [12 33],[12.87209302 28.12790698] ; [14.12790698 30.87209302],0
u3,1,0.340943,0.906883,[7 6] ; [ 7 12],[5.6875 7.3125] ; [ 8.3125 10.6875],0
v4,1,0.345014,0.891711,[40  5] ; [36  8],[38.42696629  6.57303371] ; [37.57303371  6.42696629],0
p6,1,0.374069,0.790101,[14 32] ; [10 35],[12.13186813 33.86813187] ; [11.86813187 33.13186813],0
v2,1,0.391805,0.733333,[22 22] ; [18 26],[20. 24.] ; [20. 24.],0
b1,1,0.392832,0.730159,[20 26] ; [16 30],[18. 28.] ; [18. 28.],0
p7,1,0.437399,0.603096,[28 16] ; [25 20],[26.20224719 17.79775281] ; [26.79775281 18.20224719],0
n5,1,0.45993,0.546066,[32 14] ; [28 17],[30.32967033 15.67032967] ; [29.67032967 15.32967033],0
n2,1,0.472607,0.515873,[10  2] ; [10  4],[9.23076923 2.76923077] ; [10.76923077  3.23076923],0
n4,1,0.492163,0.471795,[34 12] ; [31 15],[32.5 13.5] ; [32.5 13.5],0
u1,1,0.502915,0.44878,[ 6 40] ; [ 4 42],[ 5. 41.] ; [ 5. 41.],0
s4,1,0.502915,0.44878,[ 6 40] ; [ 4 42],[ 5. 41.] ; [ 5. 41.],0
n6,1,0.508155,0.437864,[32 14] ; [29 17],[30.5 15.5] ; [30.5 15.5],0
u2,1,0.513328,0.427276,[7 6] ; [ 8 11],[6.09375 6.90625] ; [ 8.90625 10.09375],0
a4,1,0.514319,0.42527,[15 31] ; [18 28],[16.5 29.5] ; [16.5 29.5],0
p2,1,0.522139,0.409667,[34 11] ; [32 14],[32.63736264 12.36263736] ; [33.36263736 12.63736264],0
p5,1,0.530223,0.393965,[ 2 41] ; [ 1 44],[ 1.46590909 41.53409091] ; [ 1.53409091 43.46590909],0
n3,1,0.568261,0.3256,[10  3] ; [8 4],[9.36 3.64] ; [8.64 3.36],0
d5,1,0.665751,0.186613,[30 16] ; [28 18],[29. 17.] ; [29. 17.],0
a6,1,0.6692,0.18254,[27 19] ; [29 17],[28. 18.] ; [28. 18.],0
n1,1,0.682046,0.167832,[5 6] ; [7 6],[5.5 5.5] ; [6.5 6.5],0
r3,1,0.76471,0.089581,[40  6] ; [39  7],[39.5  6.5] ; [39.5  6.5],0
a5,1,0.827916,0.047252,[29 17] ; [30 16],[29.5 16.5] ; [29.5 16.5],0
d3,1,0.827916,0.047252,[30 16] ; [29 17],[29.5 16.5] ; [29.5 16.5],0
b5,1,0.834789,0.043499,[23 23] ; [22 24],[22.5 23.5] ; [22.5 23.5],0
p8,1,0.889463,0.019316,[17 29] ; [16 29],[16.68131868 29.31868132] ; [16.31868132 28.68131868],0
s1,1,0.977779,0.000776,[ 3 43] ; [ 3 42],[ 3.03296703 42.96703297] ; [ 2.96703297 42.03296703],0
b4,1,1.0,0.0,[25 21] ; [25 21],[25. 21.] ; [25. 21.],0
d1,1,1.0,0.0,[22 24] ; [22 24],[22. 24.] ; [22. 24.],0
r4,1,1.0,0.0,[35 11] ; [35 11],[35. 11.] ; [35. 11.],0
a1,1,1.0,0.0,[ 3 43] ; [ 3 43],[ 3. 43.] ; [ 3. 43.],0
a2,1,1.0,0.0,[ 5 41] ; [ 5 41],[ 5. 41.] ; [ 5. 41.],0
