Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,115.03342,[295  26] ; [27 44],[263.67857143  57.32142857] ; [58.32142857 12.67857143],1
n6,1,0.0,56.83655,[301  20] ; [43 27],[282.41432225  38.58567775] ; [61.58567775  8.41432225],1
p9,1,1.4e-05,18.867089,[296  25] ; [52 18],[285.69820972  35.30179028] ; [62.30179028  7.69820972],1
p2,1,3.2e-05,17.298791,[297  24] ; [53 17],[287.34015345  33.65984655] ; [62.65984655  7.34015345],1
p11,1,6.5e-05,15.946691,[271  51] ; [45 26],[258.91094148  63.08905852] ; [57.08905852 13.91094148],1
v1,1,8e-05,15.562254,[202 113] ; [26 42],[187.51958225 127.48041775] ; [40.48041775 27.51958225],1
s7,1,0.000607,11.754167,[208  96] ; [31 36],[195.83827493 108.16172507] ; [43.16172507 23.83827493],1
p10,1,0.001504,10.073342,[284  36] ; [52 18],[275.69230769  44.30769231] ; [60.30769231  9.69230769],0
p5,1,0.002477,9.157343,[ 67 253] ; [ 4 67],[ 58.10741688 261.89258312] ; [12.89258312 58.10741688],0
a3,1,0.002958,8.833438,[246  76] ; [42 29],[235.96946565  86.03053435] ; [52.03053435 18.96946565],0
p8,1,0.006648,7.36566,[212 107] ; [35 36],[202.03333333 116.96666667] ; [44.96666667 26.03333333],0
v3,1,0.010516,6.545295,[139 171] ; [19 49],[129.57671958 180.42328042] ; [28.42328042 39.57671958],0
r4,1,0.010656,6.521773,[307  15] ; [62  9],[302.33587786  19.66412214] ; [66.66412214  4.33587786],0
r1,1,0.012705,6.209691,[277  44] ; [52 18],[270.09974425  50.90025575] ; [58.90025575 11.09974425],0
r2,1,0.013389,6.117005,[307  13] ; [62  8],[302.76923077  17.23076923] ; [66.23076923  3.76923077],0
u3,1,0.019256,5.478137,[46 30] ; [23  4],[50.91262136 25.08737864] ; [18.08737864  8.91262136],0
v4,1,0.039774,4.227484,[311  10] ; [65  6],[307.89795918  13.10204082] ; [68.10204082  2.89795918],0
b4,1,0.0487,3.88565,[186 136] ; [50 21],[193.36386768 128.63613232] ; [42.63613232 28.36386768],0
n1,1,0.074545,3.180001,[25 27] ; [ 6 17],[21.49333333 30.50666667] ; [ 9.50666667 13.49333333],0
d3,1,0.081783,3.029113,[241  81] ; [60 11],[246.62086514  75.37913486] ; [54.37913486 16.62086514],0
p7,1,0.087274,2.923958,[237  80] ; [46 25],[231.21391753  85.78608247] ; [51.78608247 19.21391753],0
a4,1,0.087931,2.911856,[162 158] ; [28 43],[155.49872123 164.50127877] ; [34.50127877 36.49872123],0
b2,1,0.089551,2.882421,[ 81 125] ; [11 32],[ 76.1124498 129.8875502] ; [15.8875502 27.1124498],0
b3,1,0.089551,2.882421,[ 81 125] ; [11 32],[ 76.1124498 129.8875502] ; [15.8875502 27.1124498],0
u1,1,0.100775,2.693234,[ 79 243] ; [11 60],[ 73.74045802 248.25954198] ; [16.25954198 54.74045802],0
s4,1,0.123395,2.373694,[ 63 254] ; [20 51],[ 67.81185567 249.18814433] ; [15.18814433 55.81185567],0
