Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,27.89843,[12 33] ; [49 14],[25.41666667 19.58333333] ; [35.58333333 27.41666667],1
u3,1,0.04168,4.148148,[14 14] ; [11 31],[10. 18.] ; [15. 27.],0
n1,1,0.045817,3.988321,[ 2 13] ; [ 9 11],[ 4.71428571 10.28571429] ; [ 6.28571429 13.71428571],0
u2,1,0.048428,3.895068,[17 11] ; [15 26],[12.98550725 15.01449275] ; [19.01449275 21.98550725],0
s5,1,0.06113,3.506449,[11 32] ; [ 7 54],[ 7.44230769 35.55769231] ; [10.55769231 50.44230769],0
v1,1,0.081667,3.031404,[11 33] ; [26 37],[15.21495327 28.78504673] ; [21.78504673 41.21495327],0
v2,1,0.111328,2.535274,[12 33] ; [25 35],[15.85714286 29.14285714] ; [21.14285714 38.85714286],0
s6,1,0.122296,2.387662,[14 30] ; [29 33],[17.8490566 26.1509434] ; [25.1509434 36.8490566],0
a7,1,0.160867,1.966055,[27 17] ; [30 33],[23.43925234 20.56074766] ; [33.56074766 29.43925234],0
d4,1,0.180413,1.794219,[28 17] ; [31 32],[24.58333333 20.41666667] ; [34.41666667 28.58333333],0
n3,1,0.181423,1.78593,[8 7] ; [15  5],[9.85714286 5.14285714] ; [13.14285714  6.85714286],0
d3,1,0.200027,1.642178,[24 20] ; [26 36],[20.75471698 23.24528302] ; [29.24528302 32.75471698],0
p12,1,0.201204,1.633613,[ 1 44] ; [ 5 58],[ 2.5 42.5] ; [ 3.5 59.5],0
b4,1,0.218927,1.511393,[24 21] ; [41 22],[27.08333333 17.91666667] ; [37.91666667 25.08333333],0
p5,1,0.228583,1.449655,[ 2 42] ; [ 7 56],[ 3.70093458 40.29906542] ; [ 5.29906542 57.70093458],0
p3,1,0.243934,1.357714,[11 34] ; [22 41],[13.75 31.25] ; [19.25 43.75],0
n6,1,0.254351,1.299248,[29 16] ; [47 16],[31.66666667 13.33333333] ; [44.33333333 18.66666667],0
v3,1,0.261135,1.262729,[ 9 35] ; [19 44],[11.51401869 32.48598131] ; [16.48598131 46.51401869],0
p9,1,0.28795,1.129181,[27 16] ; [45 17],[29.48571429 13.51428571] ; [42.51428571 19.48571429],0
n2,1,0.312563,1.019814,[8 7] ; [14  6],[9.42857143 5.57142857] ; [12.57142857  7.42857143],0
r4,1,0.36205,0.830769,[21 24] ; [35 28],[23.33333333 21.66666667] ; [32.66666667 30.33333333],0
a4,1,0.395462,0.722082,[ 4 41] ; [ 9 54],[ 5.41666667 39.58333333] ; [ 7.58333333 55.41666667],0
v4,1,0.395799,0.721051,[37  7] ; [48 14],[35.28301887  8.71698113] ; [49.71698113 12.28301887],0
p4,1,0.402091,0.702065,[15 30] ; [26 37],[17.08333333 27.91666667] ; [23.91666667 39.08333333],0
b1,1,0.406162,0.690008,[20 25] ; [23 40],[17.91666667 27.08333333] ; [25.08333333 37.91666667],0
p10,1,0.406395,0.689324,[23 19] ; [39 23],[25.03846154 16.96153846] ; [36.96153846 25.03846154],0
s2,1,0.441032,0.593595,[16 29] ; [18 45],[14.16666667 30.83333333] ; [19.83333333 43.16666667],0
a6,1,0.44474,0.584022,[16 29] ; [27 36],[17.91666667 27.08333333] ; [25.08333333 37.91666667],0
d2,1,0.512102,0.429769,[ 9 36] ; [16 47],[10.41666667 34.58333333] ; [14.58333333 48.41666667],0
s4,1,0.512102,0.429769,[ 9 36] ; [16 47],[10.41666667 34.58333333] ; [14.58333333 48.41666667],0
d5,1,0.525062,0.40394,[23 21] ; [29 34],[21.38317757 22.61682243] ; [30.61682243 32.38317757],0
b5,1,0.548136,0.360668,[26 19] ; [40 23],[27.5 17.5] ; [38.5 24.5],0
a3,1,0.572739,0.318121,[17 27] ; [21 42],[15.62616822 28.37383178] ; [22.37383178 40.62616822],0
p11,1,0.589951,0.29042,[27 18] ; [41 22],[28.33333333 16.66666667] ; [39.66666667 23.33333333],0
p1,1,0.619781,0.246175,[ 3 41] ; [ 6 57],[ 3.70093458 40.29906542] ; [ 5.29906542 57.70093458],0
s3,1,0.697154,0.15145,[18 25] ; [24 39],[17.03773585 25.96226415] ; [24.96226415 38.03773585],0
