Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.01911,5.491379,[5 4] ; [ 5 25],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
r2,1,0.038721,4.273064,[8 1] ; [14 14],[5.35135135 3.64864865] ; [16.64864865 11.35135135],0
p8,1,0.040399,4.201045,[3 6] ; [ 2 27],[1.18421053 7.81578947] ; [ 3.81578947 25.18421053],0
v1,1,0.066217,3.374383,[5 4] ; [ 7 23],[2.76923077 6.23076923] ; [ 9.23076923 20.76923077],0
r4,1,0.08279,3.009259,[4 5] ; [ 5 25],[2.07692308 6.92307692] ; [ 6.92307692 23.07692308],0
u2,1,0.129714,2.295918,[2 2] ; [ 2 12],[0.88888889 3.11111111] ; [ 3.11111111 10.88888889],0
p3,1,0.140758,2.169655,[4 5] ; [ 6 24],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
p4,1,0.21706,1.523701,[4 5] ; [ 7 23],[2.53846154 6.46153846] ; [ 8.46153846 21.53846154],0
p9,1,0.24061,1.377014,[4 5] ; [ 7 22],[2.60526316 6.39473684] ; [ 8.39473684 20.60526316],0
s6,1,0.300919,1.070115,[3 5] ; [ 6 24],[1.89473684 6.10526316] ; [ 7.10526316 22.89473684],0
v2,1,0.300919,1.070115,[3 6] ; [ 5 24],[1.89473684 7.10526316] ; [ 6.10526316 22.89473684],0
u3,1,0.316233,1.004464,[1 3] ; [ 1 13],[0.44444444 3.55555556] ; [ 1.55555556 12.44444444],0
a2,1,0.336089,0.925294,[2 7] ; [ 3 27],[1.15384615 7.84615385] ; [ 3.84615385 26.15384615],0
p1,1,0.336089,0.925294,[2 7] ; [ 3 27],[1.15384615 7.84615385] ; [ 3.84615385 26.15384615],0
n6,1,0.341864,0.903429,[4 5] ; [ 8 21],[2.84210526 6.15789474] ; [ 9.15789474 19.84210526],0
d3,1,0.409145,0.681283,[5 4] ; [12 18],[3.92307692 5.07692308] ; [13.07692308 16.92307692],0
s1,1,0.516836,0.420202,[2 7] ; [ 4 26],[1.38461538 7.61538462] ; [ 4.61538462 25.38461538],0
a6,1,0.518871,0.416138,[5 4] ; [13 17],[4.15384615 4.84615385] ; [13.84615385 16.15384615],0
b1,1,0.592704,0.286141,[6 3] ; [17 13],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
r1,1,0.592704,0.286141,[3 6] ; [13 17],[3.69230769 5.30769231] ; [12.30769231 17.69230769],0
d5,1,0.639843,0.218947,[5 4] ; [14 16],[4.38461538 4.61538462] ; [14.61538462 15.38461538],0
p2,1,0.649273,0.206818,[2 7] ; [ 9 21],[2.53846154 6.46153846] ; [ 8.46153846 21.53846154],0
d1,1,0.649273,0.206818,[2 7] ; [ 9 21],[2.53846154 6.46153846] ; [ 8.46153846 21.53846154],0
n5,1,0.674012,0.176944,[5 4] ; [19 11],[5.53846154 3.46153846] ; [18.46153846 11.53846154],0
n4,1,0.696681,0.151948,[6 3] ; [22  8],[6.46153846 2.53846154] ; [21.53846154  8.46153846],0
a1,1,0.703273,0.145089,[2 7] ; [ 5 25],[1.61538462 7.38461538] ; [ 5.38461538 24.61538462],0
a4,1,0.739805,0.110298,[3 6] ; [ 8 21],[2.60526316 6.39473684] ; [ 8.39473684 20.60526316],0
p10,1,0.749543,0.101916,[2 7] ; [ 8 21],[2.36842105 6.63157895] ; [ 7.63157895 21.36842105],0
a7,1,0.769943,0.085526,[5 4] ; [15 15],[4.61538462 4.38461538] ; [15.38461538 14.61538462],0
a5,1,0.769943,0.085526,[5 4] ; [15 15],[4.61538462 4.38461538] ; [15.38461538 14.61538462],0
b4,1,0.769943,0.085526,[5 4] ; [15 15],[4.61538462 4.38461538] ; [15.38461538 14.61538462],0
b2,1,0.781814,0.076705,[1 2] ; [10 14],[1.22222222 1.77777778] ; [ 9.77777778 14.22222222],0
b3,1,0.781814,0.076705,[1 2] ; [10 14],[1.22222222 1.77777778] ; [ 9.77777778 14.22222222],0
p7,1,0.788843,0.071724,[2 7] ; [ 8 22],[2.30769231 6.69230769] ; [ 7.69230769 22.30769231],0
r3,1,0.81208,0.056522,[4 5] ; [12 18],[3.69230769 5.30769231] ; [12.30769231 17.69230769],0
p6,1,0.83528,0.043237,[1 8] ; [ 4 25],[1.18421053 7.81578947] ; [ 3.81578947 25.18421053],0
a8,1,0.861162,0.030588,[1 8] ; [ 4 26],[1.15384615 7.84615385] ; [ 3.84615385 26.15384615],0
s4,1,0.861162,0.030588,[1 8] ; [ 4 26],[1.15384615 7.84615385] ; [ 3.84615385 26.15384615],0
d2,1,0.870754,0.026472,[4 5] ; [12 17],[3.78947368 5.21052632] ; [12.21052632 16.78947368],0
b5,1,0.906631,0.013757,[4 5] ; [14 16],[4.15384615 4.84615385] ; [13.84615385 16.15384615],0
s3,1,0.949371,0.004032,[3 6] ; [10 19],[3.07894737 5.92105263] ; [ 9.92105263 19.07894737],0
d4,1,0.952986,0.003476,[5 4] ; [17 13],[5.07692308 3.92307692] ; [16.92307692 13.07692308],0
a3,1,0.983888,0.000408,[5 4] ; [16 13],[4.97368421 4.02631579] ; [16.02631579 12.97368421],0
s7,1,1.0,0.0,[1 6] ; [ 4 24],[1. 6.] ; [ 4. 24.],0
