Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,63.735686,[365  12] ; [5 6],[359.51030928  17.48969072] ; [10.48969072  0.51030928],1
a3,1,0.00062,11.713454,[299  77] ; [4 7],[294.3875969  81.6124031] ; [8.6124031 2.3875969],1
n5,1,0.004008,8.280052,[303  72] ; [5 6],[299.22279793  75.77720207] ; [8.77720207 2.22279793],0
d5,1,0.004078,8.248719,[323  53] ; [6 5],[319.64857881  56.35142119] ; [9.35142119 1.64857881],0
d1,1,0.004132,8.224708,[258 119] ; [3 8],[253.60051546 123.39948454] ; [7.39948454 3.60051546],0
a5,1,0.005314,7.769406,[302  75] ; [5 6],[298.29639175  78.70360825] ; [8.70360825 2.29639175],0
r3,1,0.008556,6.913195,[365  12] ; [9 2],[363.39690722  13.60309278] ; [10.60309278  0.39690722],0
d2,1,0.008905,6.841784,[218 159] ; [2 9],[213.7628866 163.2371134] ; [6.2371134 4.7628866],0
a4,1,0.009333,6.757983,[184 193] ; [ 1 10],[179.75515464 197.24484536] ; [5.24484536 5.75515464],0
v1,1,0.015547,5.853434,[230 134] ; [3 8],[226.16533333 137.83466667] ; [6.83466667 4.16533333],0
n6,1,0.016738,5.723603,[330  45] ; [7 4],[327.39637306  47.60362694] ; [9.60362694 1.39637306],0
v2,1,0.021442,5.29051,[222 138] ; [3 8],[218.32884097 141.67115903] ; [6.67115903 4.32884097],0
s3,1,0.028841,4.7771,[279  94] ; [5 6],[275.86458333  97.13541667] ; [8.13541667 2.86458333],0
r1,1,0.033264,4.532146,[324  51] ; [7 4],[321.56735751  53.43264249] ; [9.43264249 1.56735751],0
p3,1,0.034572,4.46619,[223 154] ; [3 8],[219.59278351 157.40721649] ; [6.40721649 4.59278351],0
s2,1,0.041849,4.141316,[274 100] ; [5 6],[271.02857143 102.97142857] ; [7.97142857 3.02857143],0
p6,1,0.061826,3.487702,[174 199] ; [2 9],[170.95833333 202.04166667] ; [5.04166667 5.95833333],0
n4,1,0.126037,2.340652,[307  68] ; [7 4],[305.05181347  69.94818653] ; [8.94818653 2.05181347],0
a6,1,0.141133,2.165564,[251 125] ; [5 6],[248.72351421 127.27648579] ; [7.27648579 3.72351421],0
n3,1,0.177238,1.820629,[56 25] ; [2 3],[54.62790698 26.37209302] ; [3.37209302 1.62790698],0
s5,1,0.230546,1.437488,[163 195] ; [3 8],[161.05149051 196.94850949] ; [4.94850949 6.05149051],0
u2,1,0.264173,1.246753,[50 27] ; [6 1],[51.33333333 25.66666667] ; [4.66666667 2.33333333],0
a7,1,0.264751,1.243743,[264 112] ; [6 5],[262.3255814 113.6744186] ; [7.6744186 3.3255814],0
p7,1,0.277338,1.180087,[255 110] ; [6 5],[253.3643617 111.6356383] ; [7.6356383 3.3643617],0
b2,1,0.286578,1.13563,[114 146] ; [1 4],[112.83018868 147.16981132] ; [2.16981132 2.83018868],0
b3,1,0.286578,1.13563,[114 146] ; [1 4],[112.83018868 147.16981132] ; [2.16981132 2.83018868],0
p9,1,0.327767,0.957698,[339  35] ; [9 2],[338.05714286  35.94285714] ; [9.94285714 1.05714286],0
s1,1,0.33113,0.944475,[ 13 358] ; [ 1 10],[ 13.59685864 357.40314136] ; [ 0.40314136 10.59685864],0
b1,1,0.353338,0.861434,[153 224] ; [6 5],[154.49226804 222.50773196] ; [4.50773196 6.49226804],0
p8,1,0.408513,0.683124,[215 156] ; [5 6],[213.66492147 157.33507853] ; [6.33507853 4.66492147],0
p11,1,0.5147,0.4245,[304  73] ; [8 3],[303.15463918  73.84536082] ; [8.84536082 2.15463918],0
n2,1,0.522359,0.409233,[60 22] ; [3 2],[59.37931034 22.62068966] ; [3.62068966 1.37931034],0
p2,1,0.551054,0.355432,[317  59] ; [10  1],[317.70542636  58.29457364] ; [9.29457364 1.70542636],0
s7,1,0.572987,0.31771,[280  81] ; [7 3],[279.26415094  81.73584906] ; [7.73584906 2.26415094],0
v3,1,0.624974,0.238938,[169 190] ; [6 5],[169.7972973 189.2027027] ; [5.2027027 5.7972973],0
b5,1,0.705249,0.143069,[227 150] ; [6 5],[226.3943299 150.6056701] ; [6.6056701 4.3943299],0
d4,1,0.743018,0.107492,[321  55] ; [9 2],[320.62015504  55.37984496] ; [9.37984496 1.62015504],0
n1,1,0.744455,0.10625,[38 42] ; [2 3],[37.64705882 42.35294118] ; [2.35294118 2.64705882],0
p4,1,0.784654,0.074671,[254 122] ; [7 4],[253.58139535 122.41860465] ; [7.41860465 3.58139535],0
s6,1,0.809574,0.058069,[316  58] ; [9 2],[315.71428571  58.28571429] ; [9.28571429 1.71428571],0
b4,1,0.842008,0.039731,[217 160] ; [6 5],[216.67783505 160.32216495] ; [6.32216495 4.67783505],0
d3,1,0.847065,0.037197,[264 113] ; [8 3],[264.28865979 112.71134021] ; [7.71134021 3.28865979],0
s4,1,0.881761,0.022123,[ 75 300] ; [2 9],[ 74.80569948 300.19430052] ; [2.19430052 8.80569948],0
u3,1,0.959375,0.002595,[55 23] ; [5 2],[55.05882353 22.94117647] ; [4.94117647 2.05882353],0
