Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,40.777242,[97 70] ; [ 37 122],[68.64417178 98.35582822] ; [65.35582822 93.64417178],1
p6,1,0.0,33.825487,[ 60 107] ; [ 14 144],[ 38.02461538 128.97538462] ; [ 35.97538462 122.02461538],1
p2,1,0.0,29.75295,[142  27] ; [90 69],[119.53658537  49.46341463] ; [112.46341463  46.53658537],1
p4,1,0.0,29.360364,[98 71] ; [ 45 114],[73.67987805 95.32012195] ; [69.32012195 89.67987805],1
p3,1,0.0,26.486837,[79 91] ; [ 31 127],[ 57.01219512 112.98780488] ; [ 52.98780488 105.01219512],1
s2,1,0.000584,11.82534,[75 95] ; [ 41 117],[ 60.12195122 109.87804878] ; [ 55.87804878 102.12195122],1
r4,1,0.000732,11.407171,[145  25] ; [111  48],[132.27963526  37.72036474] ; [123.72036474  35.27963526],1
s7,1,0.000897,11.028684,[66 96] ; [ 35 116],[ 52.27476038 109.72523962] ; [ 48.72523962 102.27476038],1
s3,1,0.00151,10.066194,[90 78] ; [ 57 101],[75.75460123 92.24539877] ; [71.24539877 86.75460123],0
p11,1,0.001751,9.7943,[128  42] ; [94 65],[114.7112462  55.2887538] ; [107.2887538  51.7112462],0
p10,1,0.00206,9.494975,[124  46] ; [89 68],[110.73394495  59.26605505] ; [102.26605505  54.73394495],0
r3,1,0.002154,9.413745,[158  12] ; [130  29],[148.81458967  21.18541033] ; [139.18541033  19.81458967],0
v4,1,0.002301,9.29261,[157  12] ; [130  29],[147.875  21.125] ; [139.125  19.875],0
s6,1,0.002666,9.022786,[90 79] ; [ 58 100],[76.48929664 92.51070336] ; [71.51070336 86.48929664],0
b4,1,0.004917,7.90957,[84 86] ; [103  56],[96.62613982 73.37386018] ; [90.37386018 68.62613982],0
u2,1,0.01296,6.174572,[35 21] ; [25 38],[28.23529412 27.76470588] ; [31.76470588 31.23529412],0
p9,1,0.013216,6.139993,[127  43] ; [96 59],[116.64615385  53.35384615] ; [106.35384615  48.64615385],0
a8,1,0.034786,4.455658,[ 25 134] ; [ 12 139],[ 18.97741935 140.02258065] ; [ 18.02258065 132.97741935],0
