Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,132.34665,[102  24] ; [ 67 242],[48.95172414 77.04827586] ; [120.04827586 188.95172414],1
s6,1,0.0,44.777233,[93 32] ; [119 187],[61.48491879 63.51508121] ; [150.51508121 155.48491879],1
s5,1,1.1e-05,19.394378,[45 78] ; [ 51 251],[27.78352941 95.21647059] ; [ 68.21647059 233.78352941],1
s8,1,7.2e-05,15.7526,[38 89] ; [ 43 270],[ 23.37954545 103.62045455] ; [ 57.62045455 255.37954545],1
p12,1,0.001682,9.867572,[ 12 114] ; [  8 302],[  5.77981651 120.22018349] ; [ 14.22018349 295.77981651],0
s4,1,0.002694,9.003651,[25 98] ; [ 30 280],[ 15.62355658 107.37644342] ; [ 39.37644342 270.62355658],0
p10,1,0.004919,7.909049,[103  22] ; [213  95],[91.22401848 33.77598152] ; [224.77598152  83.22401848],0
a7,1,0.015063,5.909042,[101  24] ; [217  96],[90.75342466 34.24657534] ; [227.24657534  85.75342466],0
d4,1,0.019077,5.494403,[109  18] ; [237  76],[99.86818182 27.13181818] ; [246.13181818  66.86818182],0
r3,1,0.021986,5.246875,[123   4] ; [283  30],[117.18636364   9.81363636] ; [288.81363636  24.18636364],0
v4,1,0.101045,2.688964,[122   4] ; [291  23],[118.26818182   7.73181818] ; [294.73181818  19.26818182],0
u1,1,0.101858,2.676212,[ 19 108] ; [ 30 284],[ 14.11111111 112.88888889] ; [ 34.88888889 279.11111111],0
p9,1,0.107908,2.584589,[102  22] ; [232  77],[95.64896074 28.35103926] ; [238.35103926  70.64896074],0
r4,1,0.144541,2.128933,[117  10] ; [274  40],[112.60090703  14.39909297] ; [278.39909297  35.60090703],0
n4,1,0.155352,2.018897,[80 47] ; [219  94],[86.30227273 40.69772727] ; [212.69772727 100.30227273],0
p6,1,0.161006,1.96475,[38 86] ; [ 74 233],[32.22273782 91.77726218] ; [ 79.77726218 227.22273782],0
p1,1,0.170661,1.87713,[  6 119] ; [ 27 286],[  9.41780822 115.58219178] ; [ 23.58219178 289.41780822],0
n2,1,0.17663,1.825751,[23  6] ; [54 28],[20.11711712  8.88288288] ; [56.88288288 25.11711712],0
v1,1,0.199553,1.645646,[64 58] ; [140 167],[58.01398601 63.98601399] ; [145.98601399 161.01398601],0
p4,1,0.201019,1.634955,[66 60] ; [141 168],[59.95862069 66.04137931] ; [147.04137931 161.95862069],0
a3,1,0.223001,1.484955,[71 56] ; [194 118],[76.66287016 50.33712984] ; [188.33712984 123.66287016],0
u3,1,0.247022,1.340067,[33 21] ; [62 58],[29.48275862 24.51724138] ; [65.51724138 54.48275862],0
p11,1,0.255559,1.292656,[100  27] ; [231  83],[95.32199546 31.67800454] ; [235.67800454  78.32199546],0
v3,1,0.276594,1.183749,[43 77] ; [ 92 211],[38.29787234 81.70212766] ; [ 96.70212766 206.29787234],0
a4,1,0.279196,1.170997,[44 83] ; [125 186],[49.00228311 77.99771689] ; [119.99771689 191.00228311],0
p2,1,0.359554,0.839452,[101  24] ; [238  72],[97.4137931 27.5862069] ; [241.5862069  68.4137931],0
d5,1,0.372737,0.794521,[102  24] ; [242  72],[98.50909091 27.49090909] ; [245.49090909  68.50909091],0
u2,1,0.393191,0.729051,[29 26] ; [54 64],[26.38728324 28.61271676] ; [56.61271676 61.38728324],0
d1,1,0.501927,0.45086,[70 57] ; [162 152],[66.81179138 60.18820862] ; [165.18820862 148.81179138],0
p7,1,0.513158,0.427622,[70 52] ; [166 142],[66.95813953 55.04186047] ; [169.04186047 138.95813953],0
b4,1,0.516048,0.421784,[73 54] ; [191 123],[76.02721088 50.97278912] ; [187.97278912 126.02721088],0
a6,1,0.518654,0.416569,[85 42] ; [220  94],[87.83446712 39.16553288] ; [217.16553288  96.83446712],0
b1,1,0.521697,0.410537,[44 83] ; [119 195],[46.94104308 80.05895692] ; [116.05895692 197.94104308],0
p3,1,0.525224,0.403622,[53 73] ; [121 191],[50.05479452 75.94520548] ; [123.94520548 188.05479452],0
a1,1,0.529286,0.395761,[  4 123] ; [ 14 300],[  5.18367347 121.81632653] ; [ 12.81632653 301.18367347],0
s1,1,0.534035,0.386707,[  2 123] ; [  8 301],[  2.88018433 122.11981567] ; [  7.11981567 301.88018433],0
n3,1,0.548557,0.359909,[20 10] ; [58 22],[21.27272727  8.72727273] ; [56.72727273 23.27272727],0
d2,1,0.554053,0.350106,[50 76] ; [133 178],[52.76430206 73.23569794] ; [130.23569794 180.76430206],0
n1,1,0.624606,0.239446,[ 8 21] ; [26 54],[ 9.04587156 19.95412844] ; [24.95412844 55.04587156],0
a5,1,0.742035,0.108346,[85 42] ; [205 109],[83.51473923 43.48526077] ; [206.48526077 107.51473923],0
