Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.427851,[192  74] ; [45 96],[154.89434889 111.10565111] ; [82.10565111 58.89434889],1
a6,1,0.0,38.270569,[196  70] ; [60 81],[167.31203931  98.68796069] ; [88.68796069 52.31203931],1
d5,1,1.6e-05,18.627783,[211  56] ; [83 58],[192.39705882  74.60294118] ; [101.60294118  39.39705882],1
r3,1,7.7e-05,15.638542,[247  18] ; [113  28],[234.97536946  30.02463054] ; [125.02463054  15.97536946],1
d4,1,0.000232,13.552312,[219  48] ; [92 48],[204.02211302  62.97788698] ; [106.97788698  33.02211302],1
a2,1,0.000347,12.796131,[ 61 207] ; [ 12 129],[ 47.83374083 220.16625917] ; [ 25.16625917 115.83374083],1
d1,1,0.000443,12.34008,[142 126] ; [49 92],[125.15403423 142.84596577] ; [65.84596577 75.15403423],1
b5,1,0.001191,10.504015,[179  89] ; [71 70],[163.81418093 104.18581907] ; [86.18581907 54.81418093],0
r4,1,0.002708,8.994723,[224  44] ; [100  41],[212.30317848  55.69682152] ; [111.69682152  29.30317848],0
p9,1,0.004776,7.962335,[200  61] ; [86 50],[188.02518892  72.97481108] ; [97.97481108 38.02518892],0
u3,1,0.007751,7.090024,[50 37] ; [19 36],[42.27464789 44.72535211] ; [26.72535211 28.27464789],0
p10,1,0.008204,6.988419,[189  77] ; [80 58],[177.11386139  88.88613861] ; [91.88613861 46.11386139],0
v4,1,0.008637,6.896322,[242  24] ; [114  25],[233.81728395  32.18271605] ; [122.18271605  16.81728395],0
v2,1,0.0088,6.862932,[136 116] ; [54 81],[123.72093023 128.27906977] ; [66.27906977 68.72093023],0
u1,1,0.011454,6.393488,[ 40 228] ; [  9 132],[ 32.10757946 235.89242054] ; [ 16.89242054 124.10757946],0
r1,1,0.01599,5.804021,[200  66] ; [90 51],[189.53316953  76.46683047] ; [100.46683047  40.53316953],0
b1,1,0.024445,5.062772,[ 93 175] ; [65 76],[103.53056235 164.46943765] ; [54.46943765 86.53056235],0
r2,1,0.037892,4.309851,[244  19] ; [121  19],[238.20099256  24.79900744] ; [126.79900744  13.20099256],0
a8,1,0.04407,4.053881,[ 39 212] ; [ 11 122],[ 32.68229167 218.31770833] ; [ 17.31770833 115.68229167],0
