Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6.7e-05,15.907396,[31 11] ; [24 45],[20.81081081 21.18918919] ; [34.18918919 34.81081081],1
p10,1,0.002893,8.873457,[35 10] ; [35 35],[27.39130435 17.60869565] ; [42.60869565 27.39130435],0
p11,1,0.003547,8.502418,[33 12] ; [32 38],[25.43478261 19.56521739] ; [39.56521739 30.43478261],0
p4,1,0.034797,4.455127,[23 22] ; [22 48],[17.60869565 27.39130435] ; [27.39130435 42.60869565],0
d4,1,0.038623,4.277373,[33 12] ; [61  8],[37.10526316  7.89473684] ; [56.89473684 12.10526316],0
r4,1,0.039194,4.252459,[38  7] ; [47 23],[33.26086957 11.73913043] ; [51.73913043 18.26086957],0
p9,1,0.05119,3.802041,[36  9] ; [44 26],[31.30434783 13.69565217] ; [48.69565217 21.30434783],0
a4,1,0.071181,3.255581,[13 32] ; [32 38],[17.60869565 27.39130435] ; [27.39130435 42.60869565],0
r1,1,0.071232,3.254398,[38  7] ; [48 21],[33.94736842 11.05263158] ; [52.05263158 16.94736842],0
a8,1,0.075905,3.150482,[ 2 38] ; [11 55],[ 4.90566038 35.09433962] ; [ 8.09433962 57.90566038],0
p3,1,0.090931,2.857814,[20 25] ; [20 49],[15.78947368 29.21052632] ; [24.21052632 44.78947368],0
p6,1,0.097444,2.746892,[13 32] ; [11 58],[ 9.47368421 35.52631579] ; [14.52631579 54.47368421],0
p2,1,0.098355,2.732024,[36  9] ; [46 24],[32.08695652 12.91304348] ; [49.91304348 20.08695652],0
a3,1,0.103976,2.643478,[26 19] ; [50 19],[30. 15.] ; [46. 23.],0
b4,1,0.119911,2.418483,[21 24] ; [43 27],[25.04347826 19.95652174] ; [38.95652174 31.04347826],0
n4,1,0.157858,1.99463,[19 26] ; [39 31],[22.69565217 22.30434783] ; [35.30434783 34.69565217],0
s8,1,0.17002,1.882766,[17 28] ; [18 52],[13.69565217 31.30434783] ; [21.30434783 48.69565217],0
n2,1,0.198203,1.655568,[7 2] ; [15 13],[5.35135135 3.64864865] ; [16.64864865 11.35135135],0
v4,1,0.211952,1.558041,[41  4] ; [58 12],[38.73913043  6.26086957] ; [60.26086957  9.73913043],0
r3,1,0.211952,1.558041,[41  4] ; [58 12],[38.73913043  6.26086957] ; [60.26086957  9.73913043],0
s6,1,0.237979,1.392528,[25 20] ; [31 39],[21.91304348 23.08695652] ; [34.08695652 35.91304348],0
a1,1,0.246834,1.341136,[ 1 44] ; [ 5 65],[ 2.34782609 42.65217391] ; [ 3.65217391 66.34782609],0
u1,1,0.289241,1.123151,[ 3 42] ; [ 9 61],[ 4.69565217 40.30434783] ; [ 7.30434783 62.69565217],0
n1,1,0.29627,1.090909,[4 5] ; [ 7 20],[2.75 6.25] ; [ 8.25 18.75],0
d2,1,0.305637,1.049436,[14 31] ; [28 41],[16.57894737 28.42105263] ; [25.42105263 43.57894737],0
d3,1,0.311092,1.026035,[32 13] ; [54 14],[34.24778761 10.75221239] ; [51.75221239 16.24778761],0
p5,1,0.328236,0.955844,[ 3 42] ; [ 2 68],[ 1.95652174 43.04347826] ; [ 3.04347826 66.95652174],0
a2,1,0.408938,0.681887,[ 8 37] ; [17 53],[ 9.7826087 35.2173913] ; [15.2173913 54.7826087],0
b5,1,0.447588,0.576753,[32 13] ; [45 25],[30.13043478 14.86956522] ; [46.86956522 23.13043478],0
b1,1,0.505004,0.444406,[19 26] ; [34 36],[20.73913043 24.26086957] ; [32.26086957 37.73913043],0
v3,1,0.525616,0.402859,[13 29] ; [17 50],[11.55963303 30.44036697] ; [18.44036697 48.55963303],0
a5,1,0.533666,0.387407,[29 16] ; [49 21],[30.52173913 14.47826087] ; [47.47826087 22.52173913],0
v2,1,0.577632,0.310078,[20 21] ; [29 38],[18.60185185 22.39814815] ; [30.39814815 36.60185185],0
v1,1,0.591356,0.288231,[18 25] ; [25 43],[16.65765766 26.34234234] ; [26.34234234 41.65765766],0
r2,1,0.601606,0.272581,[40  5] ; [59 10],[39.07894737  5.92105263] ; [59.92105263  9.07894737],0
s2,1,0.629239,0.233094,[15 29] ; [27 43],[16.21052632 27.78947368] ; [25.78947368 44.21052632],0
u3,1,0.632487,0.228704,[13  5] ; [13  7],[12.31578947  5.68421053] ; [13.68421053  6.31578947],0
p1,1,0.694551,0.154203,[ 3 42] ; [ 6 63],[ 3.55263158 41.44736842] ; [ 5.44736842 63.55263158],0
d5,1,0.725438,0.123342,[36  9] ; [57 12],[36.71052632  8.28947368] ; [56.28947368 12.71052632],0
u2,1,0.732396,0.116923,[12  7] ; [13  6],[12.5  6.5] ; [12.5  6.5],0
a6,1,0.739732,0.110363,[37  8] ; [55 14],[36.31578947  8.68421053] ; [55.68421053 13.31578947],0
s1,1,0.772323,0.083716,[ 2 42] ; [ 4 65],[ 2.33628319 41.66371681] ; [ 3.66371681 65.33628319],0
s4,1,0.779886,0.078102,[ 5 40] ; [ 9 61],[ 5.47826087 39.52173913] ; [ 8.52173913 61.47826087],0
n5,1,0.799,0.064842,[20 25] ; [29 40],[19.34210526 25.65789474] ; [29.65789474 39.34210526],0
n3,1,0.841219,0.040134,[6 3] ; [17 10],[5.75 3.25] ; [17.25  9.75],0
s5,1,0.848825,0.036335,[ 7 38] ; [11 54],[ 7.36363636 37.63636364] ; [10.63636364 54.36363636],0
s3,1,0.923589,0.009199,[20 24] ; [32 37],[20.24778761 23.75221239] ; [31.75221239 37.24778761],0
s7,1,0.943066,0.0051,[13 29] ; [20 46],[12.83333333 29.16666667] ; [20.16666667 45.83333333],0
b2,1,0.955081,0.003173,[ 6 20] ; [ 9 29],[ 6.09375 19.90625] ; [ 8.90625 29.09375],0
b3,1,0.955081,0.003173,[ 6 20] ; [ 9 29],[ 6.09375 19.90625] ; [ 8.90625 29.09375],0
d1,1,0.973482,0.001105,[23 22] ; [36 34],[23.08695652 21.91304348] ; [35.91304348 34.08695652],0
