Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,48.896092,[18 30] ; [97 10],[35.61290323 12.38709677] ; [79.38709677 27.61290323],1
n6,1,1e-06,24.198881,[27 21] ; [96 10],[38.33766234  9.66233766] ; [84.66233766 21.33766234],1
a3,1,0.00734,7.187733,[26 22] ; [81 26],[33.13548387 14.86451613] ; [73.86451613 33.13548387],0
s7,1,0.009334,6.757769,[20 24] ; [69 32],[27.00689655 16.99310345] ; [61.99310345 39.00689655],0
p2,1,0.009503,6.725734,[28 20] ; [84 23],[34.68387097 13.31612903] ; [77.31612903 29.68387097],0
p10,1,0.010252,6.590602,[29 17] ; [88 19],[35.17647059 10.82352941] ; [81.82352941 25.17647059],0
s4,1,0.012987,6.170903,[18 30] ; [20 86],[11.84415584 36.15584416] ; [26.15584416 79.84415584],0
p11,1,0.022091,5.238624,[25 23] ; [76 31],[31.27741935 16.72258065] ; [69.72258065 37.27741935],0
d2,1,0.024338,5.070419,[22 26] ; [69 37],[28.36363636 19.63636364] ; [62.63636364 43.36363636],0
b5,1,0.029506,4.737838,[27 21] ; [79 28],[32.82580645 15.17419355] ; [73.17419355 33.82580645],0
p4,1,0.09699,2.754348,[20 28] ; [60 47],[24.77419355 23.22580645] ; [55.22580645 51.77419355],0
s8,1,0.115945,2.471256,[22 26] ; [63 43],[26.49350649 21.50649351] ; [58.50649351 47.49350649],0
a5,1,0.116334,2.46599,[32 16] ; [84 23],[35.92258065 12.07741935] ; [80.07741935 26.92258065],0
s3,1,0.123957,2.366593,[38 10] ; [93 12],[41.09803922  6.90196078] ; [89.90196078 15.09803922],0
p3,1,0.12499,2.353654,[15 33] ; [47 59],[19.32467532 28.67532468] ; [42.67532468 63.32467532],0
b1,1,0.136395,2.218166,[15 33] ; [47 60],[19.2 28.8] ; [42.8 64.2],0
r3,1,0.138155,2.198393,[47  1] ; [98  9],[44.90322581  3.09677419] ; [100.09677419   6.90322581],0
v3,1,0.156493,2.00779,[13 31] ; [42 58],[16.80555556 27.19444444] ; [38.19444444 61.80555556],0
a4,1,0.164472,1.932618,[18 30] ; [53 54],[21.98709677 26.01290323] ; [49.01290323 57.98709677],0
p9,1,0.165818,1.920351,[35 10] ; [92 14],[37.84768212  7.15231788] ; [89.15231788 16.84768212],0
a2,1,0.171874,1.866526,[ 7 41] ; [26 81],[10.21935484 37.78064516] ; [22.78064516 84.21935484],0
p12,1,0.221715,1.493239,[ 3 44] ; [14 93],[ 5.18831169 41.81168831] ; [11.81168831 95.18831169],0
p8,1,0.242804,1.364243,[ 9 38] ; [30 77],[11.9025974 35.0974026] ; [27.0974026 79.9025974],0
p6,1,0.24803,1.334365,[ 7 41] ; [24 82],[ 9.66233766 38.33766234] ; [21.33766234 84.66233766],0
s5,1,0.30398,1.05665,[20 24] ; [36 63],[17.23076923 26.76923077] ; [38.76923077 60.23076923],0
s1,1,0.327736,0.957824,[ 2 46] ; [ 9 96],[ 3.45098039 44.54901961] ; [ 7.54901961 97.45098039],0
u2,1,0.37324,0.792848,[14  7] ; [14 12],[12.5106383  8.4893617] ; [15.4893617 10.5106383],0
d1,1,0.406331,0.689511,[29 19] ; [72 35],[31.27741935 16.72258065] ; [69.72258065 37.27741935],0
u1,1,0.412427,0.671792,[ 8 40] ; [24 83],[ 9.90967742 38.09032258] ; [22.09032258 84.90967742],0
n3,1,0.421552,0.645984,[12  3] ; [22 10],[10.85106383  4.14893617] ; [23.14893617  8.85106383],0
a8,1,0.427253,0.630278,[ 3 40] ; [11 86],[ 4.3 38.7] ; [ 9.7 87.3],0
p1,1,0.482066,0.494186,[ 4 44] ; [13 94],[ 5.26451613 42.73548387] ; [11.73548387 95.26451613],0
n1,1,0.539368,0.376712,[8 7] ; [14 18],[7.0212766 7.9787234] ; [14.9787234 17.0212766],0
n2,1,0.551522,0.354598,[12  3] ; [23  9],[11.17021277  3.82978723] ; [23.82978723  8.17021277],0
r1,1,0.569143,0.324119,[34 13] ; [82 25],[35.4025974 11.5974026] ; [80.5974026 26.4025974],0
d4,1,0.583284,0.300956,[42  6] ; [90 17],[40.87741935  7.12258065] ; [91.12258065 15.87741935],0
a1,1,0.657015,0.19717,[ 2 46] ; [  3 104],[ 1.5483871 46.4516129] ; [  3.4516129 103.5483871],0
a6,1,0.660726,0.192643,[26 22] ; [62 45],[27.2516129 20.7483871] ; [60.7483871 46.2516129],0
d5,1,0.662234,0.190821,[40  8] ; [86 21],[39.01935484  8.98064516] ; [86.98064516 20.01935484],0
a7,1,0.697766,0.150807,[34 14] ; [79 28],[34.99354839 13.00645161] ; [78.00645161 28.99354839],0
d3,1,0.725312,0.12346,[30 18] ; [70 37],[30.96774194 17.03225806] ; [69.03225806 37.96774194],0
u3,1,0.738005,0.111888,[17  5] ; [19  7],[16.5  5.5] ; [19.5  6.5],0
r4,1,0.755536,0.096938,[43  5] ; [94 13],[42.42580645  5.57419355] ; [94.57419355 12.42580645],0
b2,1,0.761347,0.092241,[ 8 14] ; [22 45],[ 7.41573034 14.58426966] ; [22.58426966 44.41573034],0
b3,1,0.761347,0.092241,[ 8 14] ; [22 45],[ 7.41573034 14.58426966] ; [22.58426966 44.41573034],0
v1,1,0.776099,0.080887,[26 20] ; [54 46],[25.20547945 20.79452055] ; [54.79452055 45.20547945],0
v4,1,0.783324,0.075619,[45  3] ; [99  8],[44.59354839  3.40645161] ; [99.40645161  7.59354839],0
p5,1,0.78575,0.073893,[ 3 44] ; [ 8 97],[ 3.40131579 43.59868421] ; [ 7.59868421 97.40131579],0
r2,1,0.879299,0.023061,[46  2] ; [101   5],[45.81818182  2.18181818] ; [101.18181818   4.81818182],0
s6,1,0.956319,0.003,[40  7] ; [89 16],[39.88815789  7.11184211] ; [89.11184211 15.88815789],0
v2,1,0.9863,0.000295,[23 21] ; [54 49],[23.04761905 20.95238095] ; [53.95238095 49.04761905],0
b4,1,0.988913,0.000193,[30 18] ; [67 40],[30.03870968 17.96129032] ; [66.96129032 40.03870968],0
