Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.003469,8.542769,[26  2] ; [1 2],[24.38709677  3.61290323] ; [2.61290323 0.38709677],0
a8,1,0.003469,8.542769,[ 2 26] ; [2 1],[ 3.61290323 24.38709677] ; [0.38709677 2.61290323],0
p11,1,0.010538,6.541677,[26  3] ; [1 2],[24.46875  4.53125] ; [2.53125 0.46875],0
s1,1,0.041781,4.144061,[ 1 28] ; [1 2],[ 1.8125 27.1875] ; [0.1875 2.8125],0
a3,1,0.118839,2.432561,[22  7] ; [1 2],[20.84375  8.15625] ; [2.15625 0.84375],0
p8,1,0.164463,1.932706,[21  8] ; [1 2],[19.9375  9.0625] ; [2.0625 0.9375],0
a5,1,0.164463,1.932706,[21  8] ; [1 2],[19.9375  9.0625] ; [2.0625 0.9375],0
p4,1,0.251739,1.313629,[26  3] ; [2 1],[25.375  3.625] ; [2.625 0.375],0
d2,1,0.334679,0.930709,[18 11] ; [1 2],[17.21875 11.78125] ; [1.78125 1.21875],0
b5,1,0.400628,0.70644,[12 17] ; [2 1],[12.6875 16.3125] ; [1.3125 1.6875],0
a6,1,0.470538,0.520712,[16 13] ; [1 2],[15.40625 13.59375] ; [1.59375 1.40625],0
r2,1,0.496631,0.462128,[24  5] ; [2 1],[23.5625  5.4375] ; [2.4375 0.5625],0
p7,1,0.496631,0.462128,[24  5] ; [2 1],[23.5625  5.4375] ; [2.4375 0.5625],0
p6,1,0.505009,0.444395,[15 13] ; [1 2],[14.4516129 13.5483871] ; [1.5483871 1.4516129],0
d3,1,0.544197,0.367816,[15 14] ; [1 2],[14.5 14.5] ; [1.5 1.5],0
s2,1,0.544197,0.367816,[14 15] ; [2 1],[14.5 14.5] ; [1.5 1.5],0
d5,1,0.614051,0.254319,[23  6] ; [2 1],[22.65625  6.34375] ; [2.34375 0.65625],0
s8,1,0.621498,0.243768,[15 14] ; [2 1],[15.40625 13.59375] ; [1.59375 1.40625],0
b1,1,0.702428,0.145959,[16 13] ; [2 1],[16.3125 12.6875] ; [1.6875 1.3125],0
v2,1,0.702428,0.145959,[13 16] ; [1 2],[12.6875 16.3125] ; [1.3125 1.6875],0
p3,1,0.726226,0.122605,[22  7] ; [2 1],[21.75  7.25] ; [2.25 0.75],0
s5,1,0.750709,0.100936,[16 12] ; [2 1],[16.25806452 11.74193548] ; [1.74193548 1.25806452],0
a4,1,0.787064,0.072968,[12 17] ; [1 2],[11.78125 17.21875] ; [1.21875 1.78125],0
v1,1,0.840573,0.040466,[17 11] ; [2 1],[17.16129032 10.83870968] ; [1.83870968 1.16129032],0
u3,1,0.857714,0.032143,[4 3] ; [1 1],[3.88888889 3.11111111] ; [1.11111111 0.88888889],0
u2,1,0.857714,0.032143,[3 4] ; [1 1],[3.11111111 3.88888889] ; [0.88888889 1.11111111],0
s7,1,0.875566,0.024521,[18 11] ; [2 1],[18.125 10.875] ; [1.875 1.125],0
b4,1,0.875566,0.024521,[18 11] ; [2 1],[18.125 10.875] ; [1.875 1.125],0
