Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000564,11.890646,[84  8] ; [4 4],[80.96 11.04] ; [7.04 0.96],1
s2,1,0.011473,6.390577,[53 37] ; [1 7],[49.59183673 40.40816327] ; [4.40816327 3.59183673],0
b5,1,0.014073,6.029021,[39 53] ; [7 1],[42.32 49.68] ; [3.68 4.32],0
n5,1,0.020669,5.354496,[83  9] ; [5 3],[80.96 11.04] ; [7.04 0.96],0
r4,1,0.020669,5.354496,[83  9] ; [5 3],[80.96 11.04] ; [7.04 0.96],0
p8,1,0.026992,4.891304,[76 16] ; [4 4],[73.6 18.4] ; [6.4 1.6],0
r3,1,0.04071,4.188034,[85  5] ; [6 2],[83.57142857  6.42857143] ; [7.42857143 0.57142857],0
p6,1,0.056499,3.637299,[59 32] ; [2 5],[56.64285714 34.35714286] ; [4.35714286 2.64285714],0
b1,1,0.056647,3.632945,[37 55] ; [6 2],[39.56 52.44] ; [3.44 4.56],0
p3,1,0.0585,3.579407,[73 19] ; [4 4],[70.84 21.16] ; [6.16 1.84],0
b4,1,0.087498,2.91982,[52 40] ; [7 1],[54.28 37.72] ; [4.72 3.28],0
s5,1,0.095326,2.782045,[55 27] ; [3 5],[52.84444444 29.15555556] ; [5.15555556 2.84444444],0
s6,1,0.141219,2.16463,[71 14] ; [5 3],[69.46236559 15.53763441] ; [6.53763441 1.46236559],0
s3,1,0.179403,1.802567,[55 34] ; [3 5],[53.21649485 35.78350515] ; [4.78350515 3.21649485],0
r1,1,0.20373,1.615429,[74 17] ; [5 3],[72.61616162 18.38383838] ; [6.38383838 1.61616162],0
p10,1,0.20499,1.60646,[88  3] ; [7 1],[87.32323232  3.67676768] ; [7.67676768 0.32323232],0
d3,1,0.217689,1.519541,[61 31] ; [7 1],[62.56 29.44] ; [5.44 2.56],0
s7,1,0.220213,1.502979,[61 25] ; [4 4],[59.46808511 26.53191489] ; [5.53191489 2.46808511],0
a2,1,0.232255,1.426999,[18 74] ; [3 5],[19.32 72.68] ; [1.68 6.32],0
p11,1,0.238129,1.391634,[82 10] ; [6 2],[80.96 11.04] ; [7.04 0.96],0
a3,1,0.269863,1.217442,[73 19] ; [5 3],[71.76 20.24] ; [6.24 1.76],0
p4,1,0.292705,1.107139,[81 11] ; [6 2],[80.04 11.96] ; [6.96 1.04],0
v3,1,0.292799,1.106705,[50 38] ; [3 5],[48.58333333 39.41666667] ; [4.41666667 3.58333333],0
v4,1,0.321045,0.984683,[86  4] ; [7 1],[85.40816327  4.59183673] ; [7.59183673 0.40816327],0
a6,1,0.389746,0.739734,[60 32] ; [4 4],[58.88 33.12] ; [5.12 2.88],0
d5,1,0.580327,0.305707,[73 19] ; [7 1],[73.6 18.4] ; [6.4 1.6],0
a7,1,0.580685,0.305129,[66 26] ; [5 3],[65.32 26.68] ; [5.68 2.32],0
n1,1,0.59256,0.286364,[9 9] ; [2 1],[9.42857143 8.57142857] ; [1.57142857 1.42857143],0
p2,1,0.619932,0.245963,[84  8] ; [6 1],[83.63636364  8.36363636] ; [6.36363636 0.63636364],0
p7,1,0.676612,0.173964,[72 19] ; [6 1],[72.42857143 18.57142857] ; [5.57142857 1.42857143],0
v1,1,0.690377,0.158678,[61 27] ; [5 3],[60.5 27.5] ; [5.5 2.5],0
u1,1,0.712422,0.13587,[18 74] ; [2 6],[18.4 73.6] ; [1.6 6.4],0
n3,1,0.718816,0.12963,[10  8] ; [2 1],[10.28571429  7.71428571] ; [1.71428571 1.28571429],0
a4,1,0.721514,0.127047,[40 52] ; [4 4],[40.48 51.52] ; [3.52 4.48],0
b2,1,0.748536,0.102765,[32 33] ; [3 4],[31.59722222 33.40277778] ; [3.40277778 3.59722222],0
b3,1,0.748536,0.102765,[32 33] ; [3 4],[31.59722222 33.40277778] ; [3.40277778 3.59722222],0
v2,1,0.802839,0.062338,[51 37] ; [5 3],[51.33333333 36.66666667] ; [4.66666667 3.33333333],0
a5,1,0.830893,0.045607,[72 20] ; [6 2],[71.76 20.24] ; [6.24 1.76],0
d2,1,0.859312,0.031417,[49 43] ; [4 4],[48.76 43.24] ; [4.24 3.76],0
s8,1,0.8614,0.030482,[54 37] ; [5 3],[54.23232323 36.76767677] ; [4.76767677 3.23232323],0
d4,1,0.898564,0.01625,[79 13] ; [7 1],[79.12 12.88] ; [6.88 1.12],0
s4,1,0.93768,0.006113,[12 77] ; [1 7],[11.92783505 77.07216495] ; [1.07216495 6.92783505],0
d1,1,0.975637,0.000933,[58 34] ; [5 3],[57.96 34.04] ; [5.04 2.96],0
