Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-05,19.527245,[23  8] ; [40 89],[12.20625 18.79375] ; [50.79375 78.20625],1
s2,1,3.2e-05,17.324341,[16 15] ; [ 21 107],[ 7.21383648 23.78616352] ; [29.78616352 98.21383648],1
s3,1,0.000137,14.539885,[20 10] ; [37 89],[10.96153846 19.03846154] ; [46.03846154 79.96153846],1
s4,1,0.006725,7.345029,[ 9 22] ; [ 13 114],[ 4.3164557 26.6835443] ; [ 17.6835443 109.3164557],0
u1,1,0.007576,7.131025,[ 8 23] ; [ 11 118],[ 3.68125 27.31875] ; [ 15.31875 113.68125],0
d4,1,0.016575,5.740789,[26  4] ; [82 46],[20.50632911  9.49367089] ; [87.49367089 40.50632911],0
n1,1,0.017838,5.611966,[9 4] ; [18 36],[5.23880597 7.76119403] ; [21.76119403 32.23880597],0
s5,1,0.024836,5.035274,[ 9 21] ; [ 17 112],[ 4.90566038 25.09433962] ; [ 21.09433962 107.90566038],0
n4,1,0.025349,4.999864,[24  7] ; [71 57],[18.52201258 12.47798742] ; [76.47798742 51.52201258],0
a4,1,0.038411,4.286713,[17 14] ; [44 83],[11.96835443 19.03164557] ; [49.03164557 77.96835443],0
a3,1,0.073278,3.208028,[22  9] ; [67 59],[17.57324841 13.42675159] ; [71.42675159 54.57324841],0
n2,1,0.086936,2.930205,[11  2] ; [32 22],[8.34328358 4.65671642] ; [34.65671642 19.34328358],0
b3,1,0.096949,2.755029,[10 12] ; [21 57],[ 6.82 15.18] ; [24.18 53.82],0
b2,1,0.096949,2.755029,[10 12] ; [21 57],[ 6.82 15.18] ; [24.18 53.82],0
p4,1,0.099407,2.715033,[14 17] ; [38 90],[10.13836478 20.86163522] ; [41.86163522 86.13836478],0
d3,1,0.107372,2.592487,[20 10] ; [65 64],[16.03773585 13.96226415] ; [68.96226415 60.03773585],0
p5,1,0.11885,2.432413,[ 2 29] ; [  2 126],[ 0.77987421 30.22012579] ; [  3.22012579 124.77987421],0
d1,1,0.141595,2.16054,[16 15] ; [48 81],[12.4 18.6] ; [51.6 77.4],0
p7,1,0.146349,2.109903,[ 9 21] ; [57 71],[12.53164557 17.46835443] ; [53.46835443 74.53164557],0
d2,1,0.161446,1.960629,[17 13] ; [54 73],[13.56687898 16.43312102] ; [57.43312102 69.56687898],0
u2,1,0.195894,1.672727,[5 4] ; [20 40],[3.26086957 5.73913043] ; [21.73913043 38.26086957],0
p6,1,0.202812,1.622005,[ 8 23] ; [ 20 105],[ 5.56410256 25.43589744] ; [ 22.43589744 102.56410256],0
p1,1,0.208301,1.583196,[ 4 27] ; [  8 120],[ 2.33962264 28.66037736] ; [  9.66037736 118.33962264],0
p9,1,0.218884,1.511673,[11 17] ; [35 92],[ 8.30967742 19.69032258] ; [37.69032258 89.30967742],0
r3,1,0.222624,1.487378,[27  4] ; [98 29],[24.52531646  6.47468354] ; [100.47468354  26.52531646],0
r4,1,0.263286,1.251395,[23  8] ; [82 47],[20.34375 10.65625] ; [84.65625 44.34375],0
a5,1,0.275052,1.191376,[19 12] ; [65 64],[16.275 14.725] ; [67.725 61.275],0
u3,1,0.289666,1.121172,[5 4] ; [23 39],[3.54929577 5.45070423] ; [24.45070423 37.54929577],0
a8,1,0.29298,1.105878,[ 4 23] ; [ 10 111],[ 2.55405405 24.44594595] ; [ 11.44594595 109.55405405],0
v1,1,0.314896,1.01003,[12 18] ; [39 89],[ 9.6835443 20.3164557] ; [41.3164557 86.6835443],0
n6,1,0.334105,0.932922,[21 10] ; [74 53],[18.63924051 12.36075949] ; [76.36075949 50.63924051],0
p8,1,0.396587,0.718651,[ 6 24] ; [35 92],[ 7.8343949 22.1656051] ; [33.1656051 93.8343949],0
r2,1,0.420068,0.650126,[26  4] ; [102  25],[24.45859873  5.54140127] ; [103.54140127  23.45859873],0
b4,1,0.421815,0.645252,[20 11] ; [73 56],[18.01875 12.98125] ; [74.98125 54.01875],0
p2,1,0.433024,0.614699,[19 12] ; [69 60],[17.05 13.95] ; [70.95 58.05],0
d5,1,0.458288,0.550072,[21  9] ; [81 48],[19.24528302 10.75471698] ; [82.75471698 46.24528302],0
a6,1,0.464238,0.535658,[15 15] ; [74 55],[16.79245283 13.20754717] ; [72.20754717 56.79245283],0
a2,1,0.473249,0.51438,[ 7 24] ; [ 22 107],[ 5.61875 25.38125] ; [ 23.38125 105.61875],0
s1,1,0.507596,0.439021,[ 3 28] ; [  8 119],[ 2.15822785 28.84177215] ; [  8.84177215 118.15822785],0
u4,1,0.536894,0.381327,[ 1 30] ; [  2 127],[ 0.58125 30.41875] ; [  2.41875 126.58125],0
b1,1,0.591559,0.287916,[13 18] ; [61 68],[14.3375 16.6625] ; [59.6625 69.3375],0
v4,1,0.626024,0.237491,[25  6] ; [98 30],[23.98113208  7.01886792] ; [99.01886792 28.98113208],0
r1,1,0.69029,0.158772,[20 11] ; [77 50],[19.03164557 11.96835443] ; [77.96835443 49.03164557],0
p11,1,0.702489,0.145895,[13 18] ; [59 70],[13.95 17.05] ; [58.05 70.95],0
b5,1,0.735975,0.113696,[20 11] ; [79 50],[19.18125 11.81875] ; [79.81875 49.18125],0
v3,1,0.751047,0.100654,[ 7 21] ; [28 98],[ 6.36363636 21.63636364] ; [28.63636364 97.36363636],0
p12,1,0.773143,0.083098,[ 1 30] ; [  3 126],[ 0.775 30.225] ; [  3.225 125.775],0
n5,1,0.802838,0.062338,[17 14] ; [67 61],[16.37735849 14.62264151] ; [67.62264151 60.37735849],0
a1,1,0.805054,0.060916,[ 2 29] ; [ 10 119],[ 2.325 28.675] ; [  9.675 119.325],0
n3,1,0.824948,0.048923,[8 5] ; [35 19],[8.34328358 4.65671642] ; [34.65671642 19.34328358],0
v2,1,0.843875,0.038785,[12 19] ; [46 79],[11.52564103 19.47435897] ; [46.47435897 78.52564103],0
a7,1,0.882658,0.021786,[19 12] ; [76 51],[18.63924051 12.36075949] ; [76.36075949 50.63924051],0
p3,1,0.997704,8e-06,[ 8 23] ; [33 95],[ 7.99371069 23.00628931] ; [33.00628931 94.99371069],0
