Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,59.29589,[88  1] ; [47 50],[64.59677419 24.40322581] ; [70.40322581 26.59677419],1
d2,1,0.0,56.758924,[56 33] ; [10 88],[31.41176471 57.58823529] ; [34.58823529 63.41176471],1
d3,1,0.0,46.468862,[82  7] ; [44 53],[60.29032258 28.70967742] ; [65.70967742 31.29032258],1
a2,1,1.5e-05,18.755744,[20 69] ; [ 2 96],[10.47058824 78.52941176] ; [11.52941176 86.47058824],1
a4,1,2.7e-05,17.609958,[43 46] ; [19 79],[29.50802139 59.49197861] ; [32.49197861 65.50802139],1
a5,1,9.7e-05,15.186355,[65 24] ; [44 54],[51.87700535 37.12299465] ; [57.12299465 40.87700535],1
v2,1,0.000695,11.503759,[51 34] ; [33 62],[39.66666667 45.33333333] ; [44.33333333 50.66666667],1
a3,1,0.001123,10.612483,[64 25] ; [47 50],[53.11290323 35.88709677] ; [57.88709677 39.11290323],0
u1,1,0.001577,9.986167,[11 78] ; [ 1 97],[ 5.71122995 83.28877005] ; [ 6.28877005 91.71122995],0
a7,1,0.01125,6.425376,[71 18] ; [61 36],[63.16129032 25.83870968] ; [68.83870968 28.16129032],0
a6,1,0.014853,5.933838,[61 28] ; [50 48],[52.82887701 36.17112299] ; [58.17112299 39.82887701],0
r1,1,0.041159,4.169461,[67 21] ; [61 37],[60.55913978 27.44086022] ; [67.44086022 30.55913978],0
a1,1,0.072095,3.234655,[ 1 88] ; [ 6 92],[ 3.3315508 85.6684492] ; [ 3.6684492 94.3315508],0
r2,1,0.121538,2.397385,[80  7] ; [82 15],[76.59782609 10.40217391] ; [85.40217391 11.59782609],0
p12,1,0.123362,2.374112,[ 1 87] ; [ 5 92],[ 2.85405405 85.14594595] ; [ 3.14594595 93.85405405],0
b3,1,0.125003,2.353488,[14 26] ; [11 42],[10.75268817 29.24731183] ; [14.24731183 38.75268817],0
b2,1,0.125003,2.353488,[14 26] ; [11 42],[10.75268817 29.24731183] ; [14.24731183 38.75268817],0
s7,1,0.125125,2.351973,[22 61] ; [16 78],[17.81920904 65.18079096] ; [20.18079096 73.81920904],0
p10,1,0.163722,1.93951,[53 35] ; [48 48],[48.30434783 39.69565217] ; [52.69565217 43.30434783],0
u3,1,0.164419,1.933105,[16  9] ; [23 26],[13.17567568 11.82432432] ; [25.82432432 23.17567568],0
p7,1,0.201486,1.631567,[38 50] ; [51 46],[42.33513514 45.66486486] ; [46.66486486 50.33513514],0
a8,1,0.237688,1.394253,[ 1 78] ; [ 4 89],[ 2.29651163 76.70348837] ; [ 2.70348837 90.29651163],0
p9,1,0.254129,1.300462,[57 30] ; [55 41],[53.24590164 33.75409836] ; [58.75409836 37.24590164],0
p11,1,0.257601,1.281605,[50 39] ; [63 35],[53.78074866 35.21925134] ; [59.21925134 38.78074866],0
n2,1,0.30615,1.047212,[18 14] ; [20  9],[19.93442623 12.06557377] ; [18.06557377 10.93442623],0
s6,1,0.30714,1.042935,[39 50] ; [35 61],[35.6 53.4] ; [38.4 57.6],0
r3,1,0.322164,0.980143,[82  7] ; [86 12],[79.95721925  9.04278075] ; [88.04278075  9.95721925],0
r4,1,0.340253,0.909479,[69 20] ; [70 28],[66.15508021 22.84491979] ; [72.84491979 25.15508021],0
p1,1,0.372131,0.796537,[ 3 85] ; [ 6 90],[ 4.30434783 83.69565217] ; [ 4.69565217 91.30434783],0
b1,1,0.495061,0.465508,[32 57] ; [40 58],[34.26737968 54.73262032] ; [37.73262032 60.26737968],0
s5,1,0.559605,0.340389,[21 64] ; [20 75],[19.36111111 65.63888889] ; [21.63888889 73.36111111],0
n4,1,0.564313,0.332291,[30 59] ; [37 61],[31.88770053 57.11229947] ; [35.11229947 62.88770053],0
p6,1,0.611414,0.258121,[16 69] ; [21 75],[17.37569061 67.62430939] ; [19.62430939 76.37569061],0
s1,1,0.621156,0.244247,[ 4 85] ; [ 6 92],[ 4.75935829 84.24064171] ; [ 5.24064171 92.75935829],0
u2,1,0.623928,0.240385,[14 11] ; [25 25],[13. 12.] ; [26. 24.],0
s3,1,0.655743,0.198736,[32 55] ; [38 57],[33.46153846 53.53846154] ; [36.53846154 58.46153846],0
v3,1,0.682719,0.167082,[19 64] ; [24 70],[20.16384181 62.83615819] ; [22.83615819 71.16384181],0
b4,1,0.69667,0.151959,[52 37] ; [60 38],[53.30481283 35.69518717] ; [58.69518717 39.30481283],0
p8,1,0.719137,0.129321,[32 54] ; [39 59],[33.18478261 52.81521739] ; [37.81521739 60.18478261],0
n6,1,0.726991,0.121893,[54 35] ; [57 41],[52.82887701 36.17112299] ; [58.17112299 39.82887701],0
n3,1,0.734749,0.114796,[23  9] ; [19  9],[22.4  9.6] ; [19.6  8.4],0
p2,1,0.737662,0.112192,[59 28] ; [68 29],[60.04891304 26.95108696] ; [66.95108696 30.04891304],0
p4,1,0.742642,0.107818,[34 53] ; [36 62],[32.91891892 54.08108108] ; [37.08108108 60.91891892],0
s2,1,0.799026,0.064825,[26 63] ; [30 67],[26.79569892 62.20430108] ; [29.20430108 67.79569892],0
b5,1,0.847342,0.037061,[53 36] ; [57 41],[52.35294118 36.64705882] ; [57.64705882 40.35294118],0
v4,1,0.857523,0.03223,[76 13] ; [82 13],[76.42391304 12.57608696] ; [81.57608696 13.42391304],0
p5,1,0.903462,0.014711,[ 3 85] ; [ 3 94],[ 2.85405405 85.14594595] ; [ 3.14594595 93.85405405],0
s4,1,0.910055,0.012762,[16 73] ; [17 81],[15.70588235 73.29411765] ; [17.29411765 80.70588235],0
p3,1,0.945757,0.004629,[28 59] ; [32 66],[28.21621622 58.78378378] ; [31.78378378 66.21621622],0
v1,1,0.9659,0.001828,[29 57] ; [33 64],[29.13661202 56.86338798] ; [32.86338798 64.13661202],0
n1,1,0.992351,9.2e-05,[ 8 25] ; [ 7 22],[ 7.98387097 25.01612903] ; [ 7.01612903 21.98387097],0
