Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,57.071438,[107  21] ; [ 6 29],[88.73619632 39.26380368] ; [24.26380368 10.73619632],1
d5,1,0.000383,12.614489,[102  26] ; [18 18],[93.65853659 34.34146341] ; [26.34146341  9.65853659],1
r1,1,0.003237,8.668697,[97 30] ; [19 18],[89.82926829 37.17073171] ; [26.17073171 10.82926829],0
n5,1,0.018283,5.568833,[43 84] ; [20 16],[49.08588957 77.91411043] ; [13.91411043 22.08588957],0
a4,1,0.02295,5.172306,[46 82] ; [ 6 31],[40.33939394 87.66060606] ; [11.66060606 25.33939394],0
a5,1,0.030486,4.681691,[84 44] ; [17 20],[78.35151515 49.64848485] ; [22.64848485 14.35151515],0
a3,1,0.030486,4.681691,[84 44] ; [17 20],[78.35151515 49.64848485] ; [22.64848485 14.35151515],0
s5,1,0.031833,4.607456,[47 77] ; [ 7 30],[41.59006211 82.40993789] ; [12.40993789 24.59006211],0
b1,1,0.031922,4.602676,[38 90] ; [18 19],[43.44242424 84.55757576] ; [12.55757576 24.44242424],0
s3,1,0.035788,4.407158,[69 57] ; [13 24],[63.38650307 62.61349693] ; [18.61349693 18.38650307],0
b5,1,0.047566,3.925253,[82 46] ; [17 20],[76.8 51.2] ; [22.2 14.8],0
b4,1,0.047566,3.925253,[82 46] ; [17 20],[76.8 51.2] ; [22.2 14.8],0
a7,1,0.04918,3.869185,[102  26] ; [23 13],[97.56097561 30.43902439] ; [27.43902439  8.56097561],0
n3,1,0.051367,3.796263,[26 18] ; [13  2],[29.08474576 14.91525424] ; [9.91525424 5.08474576],0
a6,1,0.077781,3.110672,[86 42] ; [19 18],[81.45454545 46.54545455] ; [23.54545455 13.45454545],0
d2,1,0.102136,2.671867,[46 82] ; [ 8 29],[41.89090909 86.10909091] ; [12.10909091 24.89090909],0
a2,1,0.107255,2.594205,[ 20 108] ; [ 2 35],[ 17.06666667 110.93333333] ; [ 4.93333333 32.06666667],0
v2,1,0.139526,2.183182,[63 56] ; [14 22],[59.11612903 59.88387097] ; [17.88387097 18.11612903],0
r4,1,0.145199,2.121982,[107  21] ; [27 10],[103.95151515  24.04848485] ; [30.04848485  6.95151515],0
u3,1,0.146675,2.106493,[29 13] ; [10 10],[26.41935484 15.58064516] ; [12.58064516  7.41935484],0
p9,1,0.148614,2.086422,[120   8] ; [32  5],[117.91515152  10.08484848] ; [34.08484848  2.91515152],0
p2,1,0.157019,2.002701,[103  24] ; [26 11],[99.89634146 27.10365854] ; [29.10365854  7.89634146],0
r2,1,0.184616,1.760066,[116  11] ; [31  6],[113.83536585  13.16463415] ; [33.16463415  3.83536585],0
s2,1,0.191851,1.703348,[64 64] ; [14 23],[60.50909091 67.49090909] ; [17.49090909 19.50909091],0
r3,1,0.212655,1.553259,[119   9] ; [32  5],[117.13939394  10.86060606] ; [33.86060606  3.13939394],0
b3,1,0.220671,1.5,[22 38] ; [ 3 12],[20. 40.] ; [ 5. 10.],0
b2,1,0.220671,1.5,[22 38] ; [ 3 12],[20. 40.] ; [ 5. 10.],0
n2,1,0.228231,1.451852,[32 13] ; [13  2],[33.75 11.25] ; [11.25  3.75],0
v1,1,0.258484,1.276857,[60 64] ; [14 23],[56.99378882 67.00621118] ; [17.00621118 19.99378882],0
s4,1,0.261186,1.262458,[36 92] ; [ 7 30],[33.35757576 94.64242424] ; [ 9.64242424 27.35757576],0
v3,1,0.278656,1.173634,[37 83] ; [ 8 29],[34.39490446 85.60509554] ; [10.60509554 26.39490446],0
a8,1,0.320189,0.988176,[  5 115] ; [ 3 33],[  6.15384615 113.84615385] ; [ 1.84615385 34.15384615],0
u2,1,0.339681,0.911637,[29 14] ; [11  9],[27.3015873 15.6984127] ; [12.6984127  7.3015873],0
v4,1,0.426441,0.632497,[121   6] ; [34  3],[120.0304878   6.9695122] ; [34.9695122  2.0304878],0
p11,1,0.435333,0.608554,[98 30] ; [26 11],[96.19393939 31.80606061] ; [27.80606061  9.19393939],0
s6,1,0.438197,0.601,[81 46] ; [21 16],[78.98780488 48.01219512] ; [23.01219512 13.98780488],0
s7,1,0.458902,0.548571,[45 80] ; [15 20],[46.875 78.125] ; [13.125 21.875],0
p12,1,0.490231,0.47602,[  7 121] ; [ 1 36],[  6.20606061 121.79393939] ; [ 1.79393939 35.20606061],0
n1,1,0.513884,0.42615,[12 33] ; [5 9],[12.96610169 32.03389831] ; [4.03389831 9.96610169],0
p1,1,0.569448,0.323607,[  7 119] ; [ 3 34],[  7.73006135 118.26993865] ; [ 2.26993865 34.73006135],0
p3,1,0.631846,0.229565,[47 81] ; [12 25],[45.76969697 82.23030303] ; [13.23030303 23.76969697],0
s1,1,0.647523,0.209037,[  2 126] ; [ 1 36],[  2.32727273 125.67272727] ; [ 0.67272727 36.32727273],0
p7,1,0.698367,0.150177,[73 48] ; [21 16],[71.98734177 49.01265823] ; [22.01265823 14.98734177],0
p8,1,0.722203,0.126392,[61 66] ; [19 18],[61.95121951 65.04878049] ; [18.04878049 18.95121951],0
p4,1,0.749108,0.102282,[58 69] ; [18 19],[58.85365854 68.14634146] ; [17.14634146 19.85365854],0
p6,1,0.819493,0.052074,[33 93] ; [ 9 28],[32.46625767 93.53374233] ; [ 9.53374233 27.46625767],0
s8,1,0.832384,0.044794,[46 82] ; [14 23],[46.54545455 81.45454545] ; [13.45454545 23.54545455],0
p5,1,0.833695,0.044086,[  9 118] ; [ 3 34],[  9.29268293 117.70731707] ; [ 2.70731707 34.29268293],0
n6,1,0.937225,0.006203,[86 40] ; [25 12],[85.80368098 40.19631902] ; [25.19631902 11.80368098],0
