Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,54.395793,[238  96] ; [108 154],[193.89932886 140.10067114] ; [152.10067114 109.89932886],1
v3,1,0.0,42.521497,[175 159] ; [ 69 196],[136.05342237 197.94657763] ; [107.94657763 157.05342237],1
n5,1,3e-06,21.679742,[290  53] ; [182  83],[266.27631579  76.72368421] ; [205.72368421  59.27631579],1
p4,1,0.000113,14.914343,[246  97] ; [152 116],[223.42716858 119.57283142] ; [174.57283142  93.42716858],1
a3,1,0.000258,13.352194,[272  71] ; [178  91],[252.20588235  90.79411765] ; [197.79411765  71.20588235],1
a5,1,0.000579,11.841421,[278  66] ; [185  84],[259.82381729  84.17618271] ; [203.17618271  65.82381729],1
s8,1,0.00068,11.543011,[174 168] ; [ 99 168],[153.31034483 188.68965517] ; [119.68965517 147.31034483],1
p3,1,0.000699,11.490939,[204 140] ; [122 146],[183.24183007 160.75816993] ; [142.75816993 125.24183007],1
p6,1,0.001201,10.488359,[154 182] ; [ 88 180],[134.62251656 201.37748344] ; [107.37748344 160.62251656],0
p9,1,0.001317,10.3188,[318  23] ; [226  39],[306.11221122  34.88778878] ; [237.88778878  27.11221122],0
n4,1,0.001461,10.127043,[290  54] ; [198  70],[274.30065359  69.69934641] ; [213.69934641  54.30065359],0
r1,1,0.002394,9.219868,[293  50] ; [203  65],[278.44189853  64.55810147] ; [217.55810147  50.44189853],0
p10,1,0.002842,8.905959,[310  30] ; [222  45],[297.99011532  42.00988468] ; [234.00988468  32.99011532],0
d1,1,0.003296,8.63591,[222 122] ; [142 127],[204.2675367 139.7324633] ; [159.7324633 109.2675367],0
p8,1,0.004419,8.10303,[224 113] ; [146 119],[207.12624585 129.87375415] ; [162.87375415 102.12624585],0
r4,1,0.00775,7.090251,[322  22] ; [235  34],[312.57422512  31.42577488] ; [244.42577488  24.57422512],0
b3,1,0.010893,6.482627,[101 128] ; [ 48 106],[ 89.08877285 139.91122715] ; [59.91122715 94.08877285],0
b2,1,0.010893,6.482627,[101 128] ; [ 48 106],[ 89.08877285 139.91122715] ; [59.91122715 94.08877285],0
d4,1,0.018442,5.553631,[296  47] ; [212  56],[285.17839607  57.82160393] ; [222.82160393  45.17839607],0
d5,1,0.018674,5.531758,[294  49] ; [211  58],[283.03104575  59.96895425] ; [221.96895425  47.03104575],0
a2,1,0.01926,5.477777,[ 93 251] ; [ 51 218],[ 80.8091354 263.1908646] ; [ 63.1908646 205.8091354],0
u1,1,0.021124,5.316537,[ 72 272] ; [ 37 232],[ 61.1680261 282.8319739] ; [ 47.8319739 221.1680261],0
p12,1,0.022677,5.193089,[ 37 305] ; [ 15 252],[ 29.20197044 312.79802956] ; [ 22.79802956 244.20197044],0
p5,1,0.03088,4.659608,[ 52 292] ; [ 25 244],[ 43.21044046 300.78955954] ; [ 33.78955954 235.21044046],0
p7,1,0.032163,4.589806,[252  85] ; [175  87],[240.23205342  96.76794658] ; [186.76794658  75.23205342],0
s5,1,0.03401,4.494209,[128 207] ; [ 78 183],[115.7885906 219.2114094] ; [ 90.2114094 170.7885906],0
b5,1,0.036664,4.365932,[213 131] ; [144 125],[200.33931485 143.66068515] ; [156.66068515 112.33931485],0
a4,1,0.043437,4.07832,[164 178] ; [107 162],[151.68903437 190.31096563] ; [119.31096563 149.68903437],0
n1,1,0.049052,3.873567,[23 30] ; [17 48],[17.96610169 35.03389831] ; [22.03389831 42.96610169],0
r2,1,0.050056,3.839566,[324  15] ; [244  22],[318.2677686  20.7322314] ; [249.7322314  16.2677686],0
r3,1,0.054551,3.695758,[335   8] ; [252  14],[330.6091954  12.3908046] ; [256.3908046   9.6091954],0
v4,1,0.058577,3.577236,[332   8] ; [253  14],[327.67710049  12.32289951] ; [257.32289951   9.67710049],0
d2,1,0.075372,3.161981,[172 171] ; [115 153],[161.11456628 181.88543372] ; [125.88543372 142.11456628],0
n6,1,0.075883,3.150952,[307  36] ; [227  41],[299.77414075  43.22585925] ; [234.22585925  33.77414075],0
s4,1,0.089099,2.890579,[ 46 295] ; [ 49 215],[ 53.54545455 287.45454545] ; [ 41.45454545 222.54545455],0
s7,1,0.12029,2.413538,[173 156] ; [119 139],[163.6592845 165.3407155] ; [128.3407155 129.6592845],0
s6,1,0.168118,1.899642,[235 104] ; [167  94],[227.13 111.87] ; [174.87  86.13],0
u3,1,0.203092,1.62,[44 28] ; [46 44],[40. 32.] ; [50. 40.],0
s2,1,0.205385,1.603661,[175 164] ; [124 143],[167.26237624 171.73762376] ; [131.73762376 135.26237624],0
a8,1,0.223161,1.483926,[ 51 256] ; [ 32 216],[ 45.91171171 261.08828829] ; [ 37.08828829 210.91171171],0
p1,1,0.227969,1.453492,[ 34 310] ; [ 19 248],[ 29.8396072 314.1603928] ; [ 23.1603928 243.8396072],0
d3,1,0.255752,1.291605,[251  93] ; [185  84],[244.6721044  99.3278956] ; [191.3278956  77.6721044],0
n2,1,0.292898,1.106253,[42 11] ; [46 19],[39.52542373 13.47457627] ; [48.47457627 16.52542373],0
s1,1,0.308691,1.036268,[  6 334] ; [  8 257],[  7.8677686 332.1322314] ; [  6.1322314 258.8677686],0
u2,1,0.320701,0.986087,[44 28] ; [48 42],[40.88888889 31.11111111] ; [51.11111111 38.88888889],0
b1,1,0.352307,0.865131,[121 223] ; [ 85 184],[115.60195759 228.39804241] ; [ 90.39804241 178.60195759],0
a1,1,0.463486,0.537463,[ 17 327] ; [ 10 259],[ 15.15171289 328.84828711] ; [ 11.84828711 257.15171289],0
a7,1,0.644369,0.213074,[254  89] ; [194  74],[251.49590835  91.50409165] ; [196.50409165  71.49590835],0
a6,1,0.690971,0.158036,[241 102] ; [185  84],[238.75490196 104.24509804] ; [187.24509804  81.75490196],0
b4,1,0.855927,0.032964,[202 142] ; [156 113],[200.9004894 143.0995106] ; [157.0995106 111.9004894],0
s3,1,0.921668,0.009669,[189 147] ; [148 117],[188.40599002 147.59400998] ; [148.59400998 116.40599002],0
n3,1,0.9712,0.001303,[40 13] ; [50 16],[40.08403361 12.91596639] ; [49.91596639 16.08403361],0
