Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,32.183326,[81 42] ; [12 46],[63.19889503 59.80110497] ; [29.80110497 28.19889503],1
s2,1,0.0,25.830495,[71 54] ; [10 49],[55.02717391 69.97282609] ; [25.97282609 33.02717391],1
s8,1,3e-06,22.088329,[62 63] ; [ 8 51],[47.55434783 77.44565217] ; [22.44565217 36.55434783],1
s7,1,8e-06,19.964349,[72 48] ; [13 42],[58.28571429 61.71428571] ; [26.71428571 28.28571429],1
s5,1,1.7e-05,18.445747,[51 71] ; [ 6 53],[38.4198895 83.5801105] ; [18.5801105 40.4198895],1
r4,1,0.002889,8.876075,[111  14] ; [42 17],[103.94021739  21.05978261] ; [49.05978261  9.94021739],0
p5,1,0.007069,7.25528,[26 99] ; [ 3 55],[ 19.80874317 105.19125683] ; [ 9.19125683 48.80874317],0
r3,1,0.007203,7.221627,[120   5] ; [50  9],[115.48913043   9.51086957] ; [54.51086957  4.48913043],0
d4,1,0.014373,5.991736,[81 44] ; [27 32],[73.36956522 51.63043478] ; [34.63043478 24.36956522],0
r1,1,0.026475,4.924753,[96 29] ; [36 23],[89.67391304 35.32608696] ; [42.32608696 16.67391304],0
p7,1,0.033822,4.50369,[104  20] ; [40 17],[98.6519337 25.3480663] ; [45.3480663 11.6519337],0
b5,1,0.034042,4.492575,[64 61] ; [40 19],[70.65217391 54.34782609] ; [33.34782609 25.65217391],0
a3,1,0.074806,3.174282,[70 54] ; [25 34],[64.3715847 59.6284153] ; [30.6284153 28.3715847],0
p12,1,0.084109,2.98366,[ 14 111] ; [ 2 56],[ 10.92896175 114.07103825] ; [ 5.07103825 52.92896175],0
a6,1,0.089471,2.883865,[80 45] ; [30 29],[74.72826087 50.27173913] ; [35.27173913 23.72826087],0
p1,1,0.099565,2.712499,[ 11 113] ; [10 48],[ 14.30769231 109.69230769] ; [ 6.69230769 51.30769231],0
n5,1,0.13337,2.252834,[95 29] ; [39 20],[90.79781421 33.20218579] ; [43.20218579 15.79781421],0
n6,1,0.135102,2.23288,[104  20] ; [44 15],[100.28415301  23.71584699] ; [47.71584699 11.28415301],0
