Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,6.4e-05,15.985953,[33 49] ; [10 70],[21.7654321 60.2345679] ; [21.2345679 58.7654321],1
v1,1,0.002816,8.922979,[42 39] ; [23 57],[32.70186335 48.29813665] ; [32.29813665 47.70186335],0
a3,1,0.012557,6.230503,[62 23] ; [44 37],[54.27710843 30.72289157] ; [51.72289157 29.27710843],0
d5,1,0.012869,6.187033,[70 15] ; [53 28],[62.98192771 22.01807229] ; [60.01807229 20.98192771],0
a6,1,0.045203,4.011044,[59 26] ; [44 37],[52.74096386 32.25903614] ; [50.25903614 30.74096386],0
d1,1,0.060689,3.518448,[47 38] ; [33 48],[40.96385542 44.03614458] ; [39.03614458 41.96385542],0
r1,1,0.082727,3.010499,[67 17] ; [55 26],[62.10909091 21.89090909] ; [59.89090909 21.10909091],0
r2,1,0.084319,2.979624,[78  4] ; [70 10],[74.91358025  7.08641975] ; [73.08641975  6.91358025],0
b1,1,0.100108,2.70382,[31 54] ; [20 61],[26.11445783 58.88554217] ; [24.88554217 56.11445783],0
p12,1,0.104949,2.628676,[ 7 78] ; [ 2 78],[ 4.63636364 80.36363636] ; [ 4.36363636 75.63636364],0
d3,1,0.119306,2.426403,[64 21] ; [52 29],[59.39759036 25.60240964] ; [56.60240964 24.39759036],0
b5,1,0.12816,2.314655,[56 29] ; [44 37],[51.20481928 33.79518072] ; [48.79518072 32.20481928],0
n2,1,0.149854,2.073733,[16  4] ; [15 10],[13.77777778  6.22222222] ; [17.22222222  7.77777778],0
u3,1,0.157286,2.000124,[12 11] ; [26 11],[14.56666667  8.43333333] ; [23.43333333 13.56666667],0
d4,1,0.182652,1.775914,[72 13] ; [62 19],[68.61445783 16.38554217] ; [65.38554217 15.61445783],0
n3,1,0.187312,1.738636,[17  3] ; [17  8],[15.11111111  4.88888889] ; [18.88888889  6.11111111],0
u2,1,0.193056,1.694141,[11 12] ; [24 13],[13.41666667  9.58333333] ; [21.58333333 15.41666667],0
r3,1,0.220922,1.498375,[83  2] ; [76  5],[81.41566265  3.58433735] ; [77.58433735  3.41566265],0
n6,1,0.22472,1.473971,[62 23] ; [52 29],[58.37349398 26.62650602] ; [55.62650602 25.37349398],0
s4,1,0.312145,1.021579,[10 75] ; [14 67],[12.28915663 72.71084337] ; [11.71084337 69.28915663],0
u1,1,0.341674,0.904139,[10 75] ; [ 6 75],[ 8.19277108 76.80722892] ; [ 7.80722892 73.19277108],0
a5,1,0.378827,0.774504,[57 28] ; [49 32],[54.27710843 30.72289157] ; [51.72289157 29.27710843],0
p9,1,0.380218,0.769998,[68 16] ; [61 20],[65.67272727 18.32727273] ; [63.32727273 17.67272727],0
b4,1,0.467647,0.527531,[54 31] ; [47 34],[51.71686747 33.28313253] ; [49.28313253 31.71686747],0
a7,1,0.474452,0.511588,[65 20] ; [58 23],[62.98192771 22.01807229] ; [60.01807229 20.98192771],0
p5,1,0.579631,0.306831,[ 6 79] ; [ 4 76],[ 5.15151515 79.84848485] ; [ 4.84848485 75.15151515],0
p6,1,0.61811,0.248533,[22 60] ; [24 55],[23.42857143 58.57142857] ; [22.57142857 56.42857143],0
b3,1,0.618663,0.247752,[18 33] ; [15 34],[16.83 34.17] ; [16.17 32.83],0
b2,1,0.618663,0.247752,[18 33] ; [15 34],[16.83 34.17] ; [16.17 32.83],0
v4,1,0.62436,0.239787,[77  7] ; [74  5],[77.81595092  6.18404908] ; [73.18404908  5.81595092],0
s6,1,0.62511,0.238751,[43 41] ; [44 36],[44.56097561 39.43902439] ; [42.43902439 37.56097561],0
p1,1,0.639514,0.219378,[ 7 78] ; [ 5 74],[ 6.2195122 78.7804878] ; [ 5.7804878 73.2195122],0
a8,1,0.646286,0.210614,[ 7 73] ; [ 8 65],[ 7.84313725 72.15686275] ; [ 7.15686275 65.84313725],0
d2,1,0.679774,0.17038,[32 53] ; [28 53],[30.72289157 54.27710843] ; [29.27710843 51.72289157],0
s5,1,0.686512,0.162887,[21 59] ; [23 56],[22.13836478 57.86163522] ; [21.86163522 57.13836478],0
p3,1,0.695021,0.153704,[34 51] ; [30 51],[32.77108434 52.22891566] ; [31.22891566 49.77108434],0
p8,1,0.707977,0.140306,[38 46] ; [39 42],[39.2 44.8] ; [37.8 43.2],0
r4,1,0.726887,0.121989,[74 11] ; [69 12],[73.22289157 11.77710843] ; [69.77710843 11.22289157],0
n4,1,0.735404,0.114207,[40 45] ; [36 45],[38.91566265 46.08433735] ; [37.08433735 43.91566265],0
s3,1,0.736718,0.113033,[40 44] ; [36 44],[38.92682927 45.07317073] ; [37.07317073 42.92682927],0
p4,1,0.785783,0.07387,[36 49] ; [36 45],[36.86746988 48.13253012] ; [35.13253012 45.86746988],0
a1,1,0.788314,0.072092,[ 5 80] ; [ 4 77],[ 4.60843373 80.39156627] ; [ 4.39156627 76.60843373],0
s8,1,0.790285,0.070725,[30 55] ; [27 54],[29.18674699 55.81325301] ; [27.81325301 53.18674699],0
p7,1,0.803434,0.061954,[49 35] ; [47 31],[49.77777778 34.22222222] ; [46.22222222 31.77777778],0
p10,1,0.886793,0.020267,[59 25] ; [57 23],[59.41463415 24.58536585] ; [56.58536585 23.41463415],0
s7,1,0.899254,0.016029,[29 56] ; [27 50],[29.38271605 55.61728395] ; [26.61728395 50.38271605],0
