Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,81.424603,[71 31] ; [ 55 218],[34.272 67.728] ; [ 91.728 181.272],1
s6,1,0.0,57.748894,[91 15] ; [121 162],[57.76863753 48.23136247] ; [154.23136247 128.76863753],1
s2,1,0.0,51.416984,[70 37] ; [ 74 209],[39.50769231 67.49230769] ; [104.49230769 178.50769231],1
s3,1,0.0,47.861146,[82 25] ; [105 176],[51.56958763 55.43041237] ; [135.43041237 145.56958763],1
p10,1,5.5e-05,16.272345,[90 15] ; [183 100],[73.87886598 31.12113402] ; [199.12113402  83.87886598],1
a3,1,0.000383,12.613341,[83 24] ; [164 118],[67.94087404 39.05912596] ; [179.05912596 102.94087404],1
r4,1,0.000403,12.517641,[96 11] ; [208  77],[82.97959184 24.02040816] ; [221.02040816  63.97959184],1
v4,1,0.00045,12.313447,[103   3] ; [236  45],[92.85271318 13.14728682] ; [246.14728682  34.85271318],1
p9,1,0.000789,11.266318,[92 14] ; [195  83],[79.22395833 26.77604167] ; [207.77604167  70.22395833],1
p7,1,0.001863,9.679809,[60 43] ; [114 168],[46.55064935 56.44935065] ; [127.44935065 154.55064935],0
r1,1,0.002042,9.511098,[85 20] ; [183 100],[72.5257732 32.4742268] ; [195.4742268  87.5257732],0
r3,1,0.004772,7.963768,[102   5] ; [240  43],[93.83076923 13.16923077] ; [248.16923077  34.83076923],0
s5,1,0.007174,7.22894,[34 67] ; [ 57 223],[24.12335958 76.87664042] ; [ 66.87664042 213.12335958],0
d2,1,0.012562,6.229816,[55 52] ; [106 177],[44.17179487 62.82820513] ; [116.82820513 166.17179487],0
p12,1,0.014026,6.034892,[ 7 99] ; [  5 278],[  3.26992288 102.73007712] ; [  8.73007712 274.26992288],0
p4,1,0.023431,5.136272,[53 53] ; [106 178],[43.21538462 62.78461538] ; [115.78461538 168.21538462],0
u3,1,0.030638,4.673124,[17  7] ; [56 64],[12.16666667 11.83333333] ; [60.83333333 59.16666667],0
u1,1,0.031256,4.63887,[19 88] ; [ 28 257],[12.82908163 94.17091837] ; [ 34.17091837 250.82908163],0
r2,1,0.034866,4.451721,[98  7] ; [239  41],[91.90909091 13.09090909] ; [245.09090909  34.90909091],0
p3,1,0.038661,4.275703,[43 64] ; [ 83 201],[34.48081841 72.51918159] ; [ 91.51918159 192.48081841],0
p5,1,0.04022,4.20859,[ 9 96] ; [ 10 274],[ 5.1285347 99.8714653] ; [ 13.8714653 270.1285347],0
a2,1,0.04323,4.086401,[25 82] ; [ 42 243],[18.28826531 88.71173469] ; [ 48.71173469 236.28826531],0
