Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,29.661082,[77 17] ; [28 41],[60.55214724 33.44785276] ; [44.44785276 24.55214724],1
a2,1,0.008874,6.847922,[12 83] ; [ 1 68],[ 7.5304878 87.4695122] ; [ 5.4695122 63.5304878],0
n6,1,0.0121,6.29621,[73 21] ; [41 28],[65.74233129 28.25766871] ; [48.25766871 20.74233129],0
a4,1,0.015813,5.823545,[34 60] ; [13 56],[27.10429448 66.89570552] ; [19.89570552 49.10429448],0
a5,1,0.032303,4.58235,[56 39] ; [29 40],[49.23780488 45.76219512] ; [35.76219512 33.23780488],0
a3,1,0.054769,3.689106,[55 40] ; [29 39],[48.95705521 46.04294479] ; [35.04294479 32.95705521],0
a8,1,0.061903,3.485662,[12 78] ; [ 3 64],[ 8.59872611 81.40127389] ; [ 6.40127389 60.59872611],0
a6,1,0.062245,3.476539,[58 37] ; [32 37],[52.13414634 42.86585366] ; [37.86585366 31.13414634],0
p12,1,0.124753,2.356611,[ 6 88] ; [ 1 68],[ 4.03680982 89.96319018] ; [ 2.96319018 66.03680982],0
s7,1,0.124903,2.35474,[30 58] ; [15 51],[25.71428571 62.28571429] ; [19.28571429 46.71428571],0
d5,1,0.135116,2.232713,[64 31] ; [38 30],[59.44785276 35.55214724] ; [42.55214724 25.44785276],0
p10,1,0.147861,2.094178,[63 29] ; [39 29],[58.65 33.35] ; [43.35 24.65],0
p9,1,0.149979,2.072465,[70 22] ; [44 23],[65.96226415 26.03773585] ; [48.03773585 18.96226415],0
d1,1,0.165408,1.924073,[36 59] ; [19 50],[31.8597561 63.1402439] ; [23.1402439 45.8597561],0
r3,1,0.165717,1.921264,[69 25] ; [57 12],[72.66257669 21.33742331] ; [53.33742331 15.66257669],0
n3,1,0.171916,1.866152,[21  8] ; [16 13],[18.5 10.5] ; [18.5 10.5],0
p3,1,0.184329,1.762371,[39 56] ; [21 47],[34.96932515 60.03067485] ; [25.03067485 42.96932515],0
u3,1,0.199706,1.64452,[13 26] ; [19 21],[15.79746835 23.20253165] ; [16.20253165 23.79746835],0
v2,1,0.205541,1.602556,[30 63] ; [16 53],[26.40740741 66.59259259] ; [19.59259259 49.40740741],0
p4,1,0.207288,1.590267,[48 47] ; [28 41],[44.02439024 50.97560976] ; [31.97560976 37.02439024],0
p11,1,0.233967,1.416581,[65 30] ; [41 28],[61.40243902 33.59756098] ; [44.59756098 24.40243902],0
v4,1,0.24142,1.372284,[72 22] ; [58 11],[74.96932515 19.03067485] ; [55.03067485 13.96932515],0
s3,1,0.253803,1.302248,[42 51] ; [25 44],[38.46296296 54.53703704] ; [28.53703704 40.46296296],0
b4,1,0.27402,1.196511,[55 40] ; [34 35],[51.55487805 43.44512195] ; [37.44512195 31.55487805],0
s4,1,0.275493,1.189188,[18 77] ; [18 51],[20.85365854 74.14634146] ; [15.14634146 53.85365854],0
p5,1,0.287688,1.130409,[10 84] ; [ 4 64],[ 8.12345679 85.87654321] ; [ 5.87654321 62.12345679],0
s2,1,0.34173,0.903931,[33 62] ; [29 40],[35.91463415 59.08536585] ; [26.08536585 42.91463415],0
d4,1,0.34173,0.903931,[62 33] ; [40 29],[59.08536585 35.91463415] ; [42.91463415 26.08536585],0
s6,1,0.359235,0.840566,[44 51] ; [27 42],[41.12804878 53.87195122] ; [29.87195122 39.12804878],0
b5,1,0.417358,0.657742,[61 34] ; [40 29],[58.50609756 36.49390244] ; [42.49390244 26.50609756],0
u1,1,0.42483,0.636914,[ 7 88] ; [ 3 66],[ 5.79268293 89.20731707] ; [ 4.20731707 64.79268293],0
v1,1,0.433602,0.613155,[29 61] ; [18 50],[26.7721519 63.2278481] ; [20.2278481 47.7721519],0
b1,1,0.437546,0.60271,[41 54] ; [34 35],[43.44512195 51.55487805] ; [31.55487805 37.44512195],0
n1,1,0.453626,0.561576,[11 18] ; [ 8 20],[ 9.66666667 19.33333333] ; [ 9.33333333 18.66666667],0
p6,1,0.460117,0.54561,[21 71] ; [19 49],[23. 69.] ; [17. 51.],0
b2,1,0.498997,0.457069,[20 42] ; [ 9 26],[18.53608247 43.46391753] ; [10.46391753 24.53608247],0
b3,1,0.498997,0.457069,[20 42] ; [ 9 26],[18.53608247 43.46391753] ; [10.46391753 24.53608247],0
d2,1,0.536127,0.382764,[34 59] ; [22 47],[32.14814815 60.85185185] ; [23.85185185 45.14814815],0
s1,1,0.584854,0.298453,[ 6 89] ; [ 3 66],[ 5.21341463 89.78658537] ; [ 3.78658537 65.21341463],0
p2,1,0.596505,0.2803,[65 29] ; [45 24],[63.43558282 30.56441718] ; [46.56441718 22.43558282],0
