Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.8e-05,17.5487,[39 23] ; [36 82],[25.83333333 36.16666667] ; [49.16666667 68.83333333],1
p5,1,0.004765,7.966388,[ 7 55] ; [  2 117],[ 3.08287293 58.91712707] ; [  5.91712707 113.08287293],0
s8,1,0.007896,7.056826,[24 36] ; [25 93],[16.51685393 43.48314607] ; [32.48314607 85.51685393],0
b1,1,0.013817,6.061408,[38 24] ; [50 69],[30.14364641 31.85635359] ; [57.85635359 61.14364641],0
p7,1,0.022359,5.217657,[36 26] ; [47 70],[28.74860335 33.25139665] ; [54.25139665 62.74860335],0
s2,1,0.033702,4.509766,[28 32] ; [36 82],[21.57303371 38.42696629] ; [42.42696629 75.57303371],0
p8,1,0.039079,4.257435,[26 35] ; [32 85],[19.87640449 41.12359551] ; [38.12359551 78.87640449],0
p2,1,0.04891,3.878429,[48 14] ; [75 44],[42.13259669 19.86740331] ; [80.86740331 38.13259669],0
p6,1,0.054152,3.70802,[21 38] ; [26 92],[15.66666667 43.33333333] ; [31.33333333 86.66666667],0
s6,1,0.057402,3.610895,[37 23] ; [55 63],[31.01123596 28.98876404] ; [60.98876404 57.01123596],0
a6,1,0.078938,3.08663,[31 31] ; [75 43],[36.51111111 25.48888889] ; [69.48888889 48.51111111],0
p1,1,0.082776,3.009543,[ 6 56] ; [  4 113],[ 3.46368715 58.53631285] ; [  6.53631285 110.46368715],0
r3,1,0.094303,2.799344,[59  3] ; [103  15],[55.8  6.2] ; [106.2  11.8],0
s4,1,0.099002,2.721543,[13 48] ; [ 14 103],[ 9.25280899 51.74719101] ; [17.74719101 99.25280899],0
a4,1,0.124103,2.364758,[21 41] ; [54 64],[25.83333333 36.16666667] ; [49.16666667 68.83333333],0
n1,1,0.1483,2.089651,[10  8] ; [18 32],[ 7.41176471 10.58823529] ; [20.58823529 29.41176471],0
a2,1,0.153594,2.036193,[ 9 53] ; [28 91],[12.67403315 49.32596685] ; [24.32596685 94.67403315],0
p11,1,0.154332,2.028904,[28 34] ; [67 52],[32.54143646 29.45856354] ; [62.45856354 56.54143646],0
s7,1,0.163148,1.944798,[24 34] ; [35 79],[19.89534884 38.10465116] ; [39.10465116 74.89534884],0
d3,1,0.178704,1.808365,[33 29] ; [75 43],[37.2 24.8] ; [70.8 47.2],0
n2,1,0.180269,1.795408,[15  3] ; [34 17],[12.7826087  5.2173913] ; [36.2173913 14.7826087],0
s3,1,0.235517,1.407226,[32 29] ; [50 66],[28.25988701 32.74011299] ; [53.74011299 62.25988701],0
s5,1,0.244963,1.351802,[15 43] ; [21 94],[12.06936416 45.93063584] ; [23.93063584 91.06936416],0
u2,1,0.263354,1.251038,[10 16] ; [23 21],[12.25714286 13.74285714] ; [20.74285714 23.25714286],0
u3,1,0.269981,1.216843,[18 10] ; [23 22],[15.7260274 12.2739726] ; [25.2739726 19.7260274],0
a3,1,0.273834,1.197438,[34 28] ; [74 43],[37.40782123 24.59217877] ; [70.59217877 46.40782123],0
d2,1,0.279011,1.171899,[26 36] ; [59 58],[29.44134078 32.55865922] ; [55.55865922 61.44134078],0
d1,1,0.328113,0.95633,[26 36] ; [59 60],[29.1160221 32.8839779] ; [55.8839779 63.1160221],0
r4,1,0.350003,0.873447,[53  9] ; [95 24],[50.6961326 11.3038674] ; [97.3038674 21.6961326],0
v1,1,0.3753,0.78604,[27 35] ; [43 74],[24.24581006 37.75418994] ; [45.75418994 71.24581006],0
v3,1,0.399931,0.708533,[15 44] ; [36 78],[17.39306358 41.60693642] ; [33.60693642 80.39306358],0
u1,1,0.490705,0.47498,[ 8 54] ; [20 99],[ 9.59116022 52.40883978] ; [ 18.40883978 100.59116022],0
