Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,35.120033,[90 74] ; [10 63],[69.19831224 94.80168776] ; [30.80168776 42.19831224],1
a3,1,0.0,31.013152,[133  31] ; [33 40],[114.86919831  49.13080169] ; [51.13080169 21.86919831],1
d2,1,0.0,29.006844,[102  61] ; [18 55],[82.88135593 80.11864407] ; [37.11864407 35.88135593],1
d1,1,0.0,25.935529,[116  48] ; [26 47],[98.26160338 65.73839662] ; [43.73839662 29.26160338],1
u1,1,1.5e-05,18.74049,[ 44 120] ; [ 2 71],[ 31.83122363 132.16877637] ; [14.16877637 58.83122363],1
a6,1,0.000129,14.659565,[118  45] ; [34 39],[104.98305085  58.01694915] ; [47.01694915 25.98305085],1
d5,1,0.00013,14.647085,[140  23] ; [46 26],[129.01276596  33.98723404] ; [56.98723404 15.01276596],1
n4,1,0.000137,14.538914,[138  26] ; [45 28],[126.63291139  37.36708861] ; [56.36708861 16.63291139],1
p3,1,0.000934,10.953719,[87 76] ; [22 51],[75.28389831 87.71610169] ; [33.71610169 39.28389831],1
p4,1,0.003859,8.34904,[109  55] ; [34 39],[98.9535865 65.0464135] ; [44.0464135 28.9535865],0
s7,1,0.008182,6.993111,[105  53] ; [33 36],[96.05286344 61.94713656] ; [41.94713656 27.05286344],0
v2,1,0.009733,6.683182,[94 61] ; [29 40],[85.11160714 69.88839286] ; [37.88839286 31.11160714],0
p9,1,0.014595,5.964747,[140  24] ; [51 20],[133.29361702  30.70638298] ; [57.70638298 13.29361702],0
b3,1,0.017708,5.624766,[42 59] ; [ 9 34],[35.77083333 65.22916667] ; [15.22916667 27.77083333],0
b2,1,0.017708,5.624766,[42 59] ; [ 9 34],[35.77083333 65.22916667] ; [15.22916667 27.77083333],0
v3,1,0.021395,5.294314,[67 86] ; [19 50],[59.27027027 93.72972973] ; [26.72972973 42.27027027],0
r1,1,0.027637,4.850582,[139  25] ; [53 20],[132.86075949  31.13924051] ; [59.13924051 13.86075949],0
n3,1,0.032455,4.574315,[31  9] ; [6 7],[27.9245283 12.0754717] ; [9.0754717 3.9245283],0
p1,1,0.041545,4.15365,[  8 155] ; [ 9 64],[ 11.74152542 151.25847458] ; [ 5.25847458 67.74152542],0
p11,1,0.043443,4.078087,[132  32] ; [50 23],[125.94092827  38.05907173] ; [56.05907173 16.94092827],0
d4,1,0.048078,3.907244,[140  23] ; [55 18],[134.68220339  28.31779661] ; [60.31779661 12.68220339],0
s8,1,0.05931,3.556579,[98 66] ; [34 39],[91.34177215 72.65822785] ; [40.65822785 32.34177215],0
r4,1,0.080746,3.049821,[148  16] ; [60 13],[143.93248945  20.06751055] ; [64.06751055  8.93248945],0
r2,1,0.081807,3.028631,[155   8] ; [64  8],[151.90212766  11.09787234] ; [67.09787234  4.90212766],0
v1,1,0.097192,2.751031,[81 75] ; [28 42],[75.23893805 80.76106195] ; [33.76106195 36.23893805],0
b5,1,0.123316,2.37469,[95 69] ; [50 23],[100.33755274  63.66244726] ; [44.66244726 28.33755274],0
s6,1,0.123809,2.368464,[132  30] ; [53 20],[127.53191489  34.46808511] ; [57.46808511 15.53191489],0
n6,1,0.129761,2.295366,[136  27] ; [54 18],[131.78723404  31.21276596] ; [58.21276596 13.78723404],0
a8,1,0.142334,2.152543,[ 30 123] ; [ 8 61],[ 26.18918919 126.81081081] ; [11.81081081 57.18918919],0
a1,1,0.16761,1.904188,[ 12 152] ; [ 2 71],[  9.68776371 154.31223629] ; [ 4.31223629 68.68776371],0
p12,1,0.173067,1.85617,[ 15 148] ; [ 3 70],[ 12.43220339 150.56779661] ; [ 5.56779661 67.43220339],0
p2,1,0.180014,1.797505,[135  28] ; [55 18],[131.22881356  31.77118644] ; [58.77118644 14.22881356],0
s4,1,0.199838,1.643557,[ 25 138] ; [16 56],[ 28.43829787 134.56170213] ; [12.56170213 59.43829787],0
d3,1,0.217692,1.519524,[113  50] ; [44 28],[108.89787234  54.10212766] ; [48.10212766 23.89787234],0
p10,1,0.219032,1.510705,[136  28] ; [54 17],[132.59574468  31.40425532] ; [57.40425532 13.59574468],0
p7,1,0.223796,1.479861,[96 65] ; [47 22],[100.1  60.9] ; [42.9 26.1],0
v4,1,0.300839,1.070471,[156   8] ; [66  6],[154.27118644   9.72881356] ; [67.72881356  4.27118644],0
n1,1,0.312612,1.019608,[15 24] ; [ 3 10],[13.5 25.5] ; [4.5 8.5],0
p5,1,0.407295,0.686684,[  7 154] ; [ 5 67],[  8.29184549 152.70815451] ; [ 3.70815451 68.29184549],0
p8,1,0.429073,0.62533,[77 86] ; [30 42],[74.21702128 88.78297872] ; [32.78297872 39.21702128],0
n5,1,0.435757,0.607431,[126  37] ; [53 20],[123.63135593  39.36864407] ; [55.36864407 17.63135593],0
a7,1,0.45322,0.562587,[121  43] ; [49 22],[118.63829787  45.36170213] ; [51.36170213 19.63829787],0
r3,1,0.505325,0.443735,[158   6] ; [68  4],[157.05084746   6.94915254] ; [68.94915254  3.05084746],0
p6,1,0.553591,0.350924,[ 57 106] ; [22 49],[ 55.02991453 107.97008547] ; [23.97008547 47.02991453],0
u2,1,0.575082,0.314253,[20 11] ; [22 16],[18.86956522 12.13043478] ; [23.13043478 14.86956522],0
s3,1,0.619822,0.246118,[135  29] ; [62 11],[136.32067511  27.67932489] ; [60.67932489 12.32067511],0
b1,1,0.703911,0.144435,[74 90] ; [31 42],[72.65822785 91.34177215] ; [32.34177215 40.65822785],0
b4,1,0.852102,0.034759,[92 72] ; [40 33],[91.34177215 72.65822785] ; [40.65822785 32.34177215],0
u3,1,0.878776,0.023263,[19 11] ; [24 15],[18.69565217 11.30434783] ; [24.30434783 14.69565217],0
n2,1,0.907537,0.01349,[27 13] ; [9 4],[27.16981132 12.83018868] ; [8.83018868 4.16981132],0
s1,1,0.972488,0.001189,[  9 154] ; [ 4 67],[  9.05555556 153.94444444] ; [ 3.94444444 67.05555556],0
