Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,4.1e-05,16.84589,[29 24] ; [23 81],[17.55414013 35.44585987] ; [34.44585987 69.55414013],1
p6,1,0.002829,8.914286,[19 33] ; [16 88],[11.66666667 40.33333333] ; [23.33333333 80.66666667],0
p8,1,0.006863,7.308372,[20 33] ; [19 86],[13.08227848 39.91772152] ; [25.91772152 79.08227848],0
s6,1,0.025364,4.998868,[37 15] ; [54 49],[30.52903226 21.47096774] ; [60.47096774 42.52903226],0
p11,1,0.034814,4.454257,[38 15] ; [57 48],[31.86708861 21.13291139] ; [63.13291139 41.86708861],0
s2,1,0.040938,4.178571,[30 22] ; [42 62],[24. 28.] ; [48. 56.],0
r3,1,0.044079,4.053551,[51  2] ; [90 15],[47.29746835  5.70253165] ; [93.70253165 11.29746835],0
s8,1,0.045994,3.98181,[26 27] ; [34 70],[20.25477707 32.74522293] ; [39.74522293 64.25477707],0
p7,1,0.067167,3.350928,[23 29] ; [30 72],[17.8961039 34.1038961] ; [35.1038961 66.8961039],0
p5,1,0.104631,2.633491,[ 6 44] ; [ 5 99],[ 3.57142857 46.42857143] ; [ 7.42857143 96.57142857],0
n6,1,0.110639,2.54507,[44  9] ; [75 30],[39.91772152 13.08227848] ; [79.08227848 25.91772152],0
d5,1,0.117759,2.446874,[42 11] ; [70 34],[37.8089172 15.1910828] ; [74.1910828 29.8089172],0
p9,1,0.11955,2.423212,[39 14] ; [61 39],[34.64052288 18.35947712] ; [65.35947712 34.64052288],0
s5,1,0.149444,2.077921,[17 32] ; [23 75],[13.33333333 35.66666667] ; [26.66666667 71.33333333],0
p10,1,0.158536,1.988138,[37 16] ; [60 43],[32.95512821 20.04487179] ; [64.04487179 38.95512821],0
v1,1,0.160298,1.971408,[25 25] ; [40 65],[20.96774194 29.03225806] ; [44.03225806 60.96774194],0
u1,1,0.166175,1.917113,[11 42] ; [13 92],[ 8.05063291 44.94936709] ; [15.94936709 89.05063291],0
r4,1,0.246761,1.341547,[48  5] ; [88 17],[45.62025316  7.37974684] ; [90.37974684 14.62025316],0
n3,1,0.248338,1.332627,[11  3] ; [24 15],[9.24528302 4.75471698] ; [25.75471698 13.24528302],0
n2,1,0.285049,1.142857,[12  2] ; [30 12],[10.5  3.5] ; [31.5 10.5],0
d1,1,0.286183,1.137489,[30 23] ; [50 55],[26.83544304 26.16455696] ; [53.16455696 51.83544304],0
p1,1,0.348604,0.878532,[ 2 51] ; [ 8 97],[ 3.35443038 49.64556962] ; [ 6.64556962 98.35443038],0
a7,1,0.373776,0.791072,[31 22] ; [69 36],[33.5443038 19.4556962] ; [66.4556962 38.5443038],0
p12,1,0.394939,0.723682,[ 5 48] ; [ 6 98],[ 3.7133758 49.2866242] ; [ 7.2866242 96.7133758],0
u2,1,0.400079,0.708088,[12  7] ; [19 18],[10.51785714  8.48214286] ; [20.48214286 16.51785714],0
a6,1,0.404475,0.694981,[30 23] ; [66 38],[32.40764331 20.59235669] ; [63.59235669 40.40764331],0
s7,1,0.431022,0.620069,[21 27] ; [37 63],[18.81081081 29.18918919] ; [39.18918919 60.81081081],0
u3,1,0.43109,0.619884,[14  6] ; [22 15],[12.63157895  7.36842105] ; [23.36842105 13.63157895],0
a5,1,0.452664,0.563972,[37 16] ; [67 38],[34.88607595 18.11392405] ; [69.11392405 35.88607595],0
b1,1,0.465691,0.532181,[24 29] ; [54 51],[26.16455696 26.83544304] ; [51.83544304 53.16455696],0
a2,1,0.467173,0.528655,[ 9 44] ; [23 82],[10.73417722 42.26582278] ; [21.26582278 83.73417722],0
s3,1,0.489197,0.478292,[27 26] ; [46 56],[24.96129032 28.03870968] ; [48.03870968 53.96129032],0
d2,1,0.523747,0.406508,[26 27] ; [45 58],[24.12179487 28.87820513] ; [46.87820513 56.12179487],0
s1,1,0.523879,0.40625,[ 3 49] ; [ 9 95],[ 4. 48.] ; [ 8. 96.],0
a1,1,0.535297,0.384326,[ 5 48] ; [ 7 98],[ 4.02531646 48.97468354] ; [ 7.97468354 97.02531646],0
a4,1,0.566067,0.329308,[26 27] ; [46 58],[24.30573248 28.69426752] ; [47.69426752 56.30573248],0
r1,1,0.589796,0.290664,[40 13] ; [75 30],[38.57594937 14.42405063] ; [76.42405063 28.57594937],0
b5,1,0.594522,0.283337,[31 22] ; [66 39],[32.53797468 20.46202532] ; [64.46202532 40.53797468],0
b3,1,0.617229,0.249781,[14 22] ; [21 41],[12.85714286 23.14285714] ; [22.14285714 39.85714286],0
b2,1,0.617229,0.249781,[14 22] ; [21 41],[12.85714286 23.14285714] ; [22.14285714 39.85714286],0
v2,1,0.689357,0.159782,[27 24] ; [48 49],[25.84459459 25.15540541] ; [49.15540541 47.84459459],0
b4,1,0.69714,0.151464,[31 22] ; [58 47],[29.85443038 23.14556962] ; [59.14556962 45.85443038],0
a3,1,0.699509,0.148983,[33 20] ; [68 36],[34.0955414 18.9044586] ; [66.9044586 37.0955414],0
u4,1,0.756032,0.096532,[ 2 51] ; [  3 102],[ 1.67721519 51.32278481] ; [  3.32278481 101.67721519],0
n1,1,0.778884,0.078834,[5 8] ; [18 24],[5.43636364 7.56363636] ; [17.56363636 24.43636364],0
s4,1,0.779164,0.078629,[10 42] ; [22 82],[10.66666667 41.33333333] ; [21.33333333 82.66666667],0
n5,1,0.782199,0.076427,[35 18] ; [67 38],[34.21518987 18.78481013] ; [67.78481013 37.21518987],0
r2,1,0.83732,0.042157,[49  4] ; [98  7],[49.31012658  3.68987342] ; [97.68987342  7.31012658],0
n4,1,0.873433,0.025376,[34 19] ; [66 39],[33.5443038 19.4556962] ; [66.4556962 38.5443038],0
d3,1,0.896248,0.017005,[30 23] ; [60 44],[30.38216561 22.61783439] ; [59.61783439 44.38216561],0
v3,1,0.899025,0.016102,[17 33] ; [34 63],[17.34693878 32.65306122] ; [33.65306122 63.34693878],0
d4,1,0.951215,0.003743,[39 14] ; [77 27],[39.15923567 13.84076433] ; [76.84076433 27.15923567],0
a8,1,0.986488,0.000287,[ 4 46] ; [ 8 93],[ 3.97350993 46.02649007] ; [ 8.02649007 92.97350993],0
