Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,91.942793,[288  50] ; [117 126],[235.61101549 102.38898451] ; [169.38898451  73.61101549],1
p3,1,0.0,56.157359,[230 112] ; [ 90 159],[185.17766497 156.82233503] ; [134.82233503 114.17766497],1
p4,1,0.0,48.443329,[261  81] ; [121 128],[221.05583756 120.94416244] ; [160.94416244  88.05583756],1
p6,1,0.0,35.567703,[169 173] ; [ 62 185],[134.12903226 207.87096774] ; [ 96.87096774 150.12903226],1
p2,1,0.0,27.213292,[319  24] ; [195  54],[297.80743243  45.19256757] ; [216.19256757  32.80743243],1
p5,1,1.7e-05,18.511386,[ 63 281] ; [ 15 230],[ 45.55517827 298.44482173] ; [ 32.44482173 212.55517827],1
p11,1,4.4e-05,16.687594,[307  37] ; [192  58],[288.98316498  55.01683502] ; [210.01683502  39.98316498],1
v1,1,0.002955,8.835311,[211 125] ; [122 120],[193.57785467 142.42214533] ; [139.42214533 102.57785467],0
p1,1,0.004679,7.99963,[ 39 303] ; [ 12 238],[ 29.46283784 312.53716216] ; [ 21.53716216 228.46283784],0
s5,1,0.005647,7.659639,[143 188] ; [ 77 165],[127.08551483 203.91448517] ; [ 92.91448517 149.08551483],0
n5,1,0.011722,6.352511,[284  60] ; [182  64],[271.70169492  72.29830508] ; [194.29830508  51.70169492],0
r4,1,0.01387,6.054644,[335   9] ; [233  17],[328.94276094  15.05723906] ; [239.05723906  10.94276094],0
b5,1,0.033454,4.522397,[186 158] ; [157  93],[198.63973064 145.36026936] ; [144.36026936 105.63973064],0
n4,1,0.054326,3.70266,[286  58] ; [192  58],[276.82154882  67.17845118] ; [201.17845118  48.82154882],0
a5,1,0.068231,3.325064,[280  64] ; [188  62],[271.03030303  72.96969697] ; [196.96969697  53.03030303],0
a6,1,0.071761,3.242283,[234 108] ; [188  62],[243.79054054  98.20945946] ; [178.20945946  71.79054054],0
p12,1,0.082578,3.013409,[ 41 302] ; [ 19 231],[ 34.70489039 308.29510961] ; [ 25.29510961 224.70489039],0
s8,1,0.104981,2.628196,[178 162] ; [114 136],[168.27118644 171.72881356] ; [123.72881356 126.27118644],0
b1,1,0.114118,2.496243,[136 208] ; [ 83 167],[126.82828283 217.17171717] ; [ 92.17171717 157.82828283],0
a2,1,0.115093,2.482858,[ 82 262] ; [ 74 176],[ 90.34343434 253.65656566] ; [ 65.65656566 184.34343434],0
n2,1,0.124335,2.361849,[39  8] ; [45 19],[35.56756757 11.43243243] ; [48.43243243 15.56756757],0
u1,1,0.13798,2.200344,[ 64 280] ; [ 59 191],[ 71.23232323 272.76767677] ; [ 51.76767677 198.23232323],0
n3,1,0.1442,2.132554,[31 15] ; [51 13],[34.29090909 11.70909091] ; [47.70909091 16.29090909],0
v3,1,0.161005,1.964761,[153 181] ; [ 95 143],[144.81118881 189.18881119] ; [103.18881119 134.81118881],0
a8,1,0.169493,1.887421,[ 49 264] ; [ 26 200],[ 43.5528757 269.4471243] ; [ 31.4471243 194.5528757],0
p9,1,0.17599,1.831163,[327  17] ; [230  19],[323.1163575  20.8836425] ; [233.8836425  15.1163575],0
d1,1,0.193918,1.6876,[227 117] ; [152  98],[219.48821549 124.51178451] ; [159.51178451  90.48821549],0
n1,1,0.220356,1.502051,[20 27] ; [20 44],[16.93693694 30.06306306] ; [23.06306306 40.93693694],0
s1,1,0.224765,1.473684,[  8 335] ; [ 10 235],[ 10.5 332.5] ; [  7.5 237.5],0
b4,1,0.235111,1.409672,[191 153] ; [151  99],[198.06060606 145.93939394] ; [143.93939394 106.06060606],0
v4,1,0.240886,1.3754,[337   6] ; [239   8],[334.86101695   8.13898305] ; [241.13898305   5.86101695],0
u4,1,0.315094,1.009201,[  8 336] ; [  3 247],[  6.37037037 337.62962963] ; [  4.62962963 245.37037037],0
s7,1,0.335651,0.926973,[183 143] ; [126 116],[177.34859155 148.65140845] ; [131.65140845 110.34859155],0
s2,1,0.4853,0.486931,[182 159] ; [139 108],[186.15816327 154.84183673] ; [134.84183673 112.15816327],0
s3,1,0.530685,0.39308,[198 142] ; [149  96],[201.67521368 138.32478632] ; [145.32478632  99.67521368],0
n6,1,0.566516,0.328547,[301  40] ; [215  33],[298.73684211  42.26315789] ; [217.26315789  30.73684211],0
a4,1,0.622418,0.242483,[159 184] ; [121 129],[161.95615514 181.04384486] ; [118.04384486 131.95615514],0
u2,1,0.639354,0.219588,[51 33] ; [40 22],[52.35616438 31.64383562] ; [38.64383562 23.35616438],0
a3,1,0.65083,0.204855,[260  82] ; [186  64],[257.65540541  84.34459459] ; [188.34459459  61.65540541],0
u3,1,0.652398,0.20289,[51 32] ; [41 22],[52.30136986 30.69863014] ; [39.69863014 23.30136986],0
d2,1,0.664653,0.18792,[177 166] ; [124 125],[174.39695946 168.60304054] ; [126.60304054 122.39695946],0
a7,1,0.675441,0.175304,[259  84] ; [185  65],[256.81618887  86.18381113] ; [187.18381113  62.81618887],0
a1,1,0.701738,0.14667,[ 16 328] ; [ 10 240],[ 15.05723906 328.94276094] ; [ 10.94276094 239.05723906],0
d3,1,0.725859,0.122948,[248  95] ; [184  66],[249.87521079  93.12478921] ; [182.12478921  67.87521079],0
d5,1,0.72801,0.120946,[285  57] ; [211  39],[286.54054054  55.45945946] ; [209.45945946  40.54054054],0
b2,1,0.763154,0.090807,[ 81 125] ; [57 94],[ 79.6302521 126.3697479] ; [58.3697479 92.6302521],0
b3,1,0.763154,0.090807,[ 81 125] ; [57 94],[ 79.6302521 126.3697479] ; [58.3697479 92.6302521],0
s6,1,0.82058,0.051438,[241  94] ; [177  72],[239.77739726  95.22260274] ; [178.22260274  70.77739726],0
s4,1,0.837605,0.042008,[ 57 283] ; [ 43 204],[ 57.92163543 282.07836457] ; [ 42.07836457 204.92163543],0
r3,1,0.844259,0.038592,[330  12] ; [241   8],[330.42639594  11.57360406] ; [240.57360406   8.42639594],0
v2,1,0.855778,0.033033,[205 126] ; [145  92],[203.96126761 127.03873239] ; [146.03873239  90.96126761],0
d4,1,0.871974,0.02597,[293  49] ; [213  37],[292.31756757  49.68243243] ; [213.68243243  36.31756757],0
r2,1,0.994874,4.1e-05,[329  11] ; [240   8],[329.01360544  10.98639456] ; [239.98639456   8.01360544],0
