Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,72.91601,[104  29] ; [ 43 112],[67.88541667 65.11458333] ; [79.11458333 75.88541667],1
s3,1,0.0,64.402617,[107  26] ; [ 52 104],[73.17301038 59.82698962] ; [85.82698962 70.17301038],1
s8,1,0.0,61.622176,[88 45] ; [ 32 124],[55.22491349 77.77508651] ; [64.77508651 91.22491349],1
s6,1,0.0,39.389267,[112  19] ; [78 77],[87.02797203 43.97202797] ; [102.97202797  52.02797203],1
a3,1,1.8e-05,18.367498,[119  14] ; [107  49],[104.00692042  28.99307958] ; [121.99307958  34.00692042],1
u1,1,0.000163,14.218753,[48 85] ; [ 26 130],[34.05536332 98.94463668] ; [ 39.94463668 116.05536332],1
p12,1,0.000329,12.899408,[ 13 120] ; [  1 154],[  6.46527778 126.53472222] ; [  7.53472222 147.46527778],1
p6,1,0.000341,12.828541,[67 66] ; [ 45 107],[52.26666667 80.73333333] ; [59.73333333 92.26666667],1
s5,1,0.000814,11.209671,[57 68] ; [ 40 112],[43.77256318 81.22743682] ; [53.22743682 98.77256318],1
p9,1,0.001306,10.333549,[117  15] ; [114  41],[106.24390244  25.75609756] ; [124.75609756  30.24390244],0
p4,1,0.00215,9.416992,[92 40] ; [81 75],[79.29166667 52.70833333] ; [93.70833333 62.29166667],0
a2,1,0.003058,8.772609,[56 77] ; [ 40 116],[44.1799308 88.8200692] ; [ 51.8200692 104.1799308],0
n4,1,0.003241,8.666497,[111  21] ; [108  48],[100.375  31.625] ; [118.625  37.375],0
a4,1,0.007686,7.105173,[86 47] ; [76 79],[74.8125 58.1875] ; [87.1875 67.8125],0
a8,1,0.009195,6.784589,[ 22 100] ; [ 11 135],[ 15.02238806 106.97761194] ; [ 17.97761194 128.02238806],0
p10,1,0.01175,6.34822,[112  21] ; [112  44],[103.08650519  29.91349481] ; [120.91349481  35.08650519],0
n5,1,0.012148,6.289139,[103  29] ; [100  55],[93.36585366 38.63414634] ; [109.63414634  45.36585366],0
n1,1,0.015526,5.855823,[19 13] ; [15 32],[13.7721519 18.2278481] ; [20.2278481 26.7721519],0
s4,1,0.021979,5.247427,[34 97] ; [ 23 130],[ 26.29225352 104.70774648] ; [ 30.70774648 122.29225352],0
v4,1,0.022572,5.201131,[128   5] ; [139  17],[122.87543253  10.12456747] ; [144.12456747  11.87543253],0
p3,1,0.025,5.023886,[72 60] ; [64 91],[62.55052265 69.44947735] ; [73.44947735 81.55052265],0
n6,1,0.028911,4.772933,[116  16] ; [121  34],[109.00348432  22.99651568] ; [127.99651568  27.00348432],0
a5,1,0.028968,4.769522,[119  14] ; [125  31],[112.29065744  20.70934256] ; [131.70934256  24.29065744],0
d2,1,0.036043,4.395091,[104  29] ; [104  51],[96.05555556 36.94444444] ; [111.94444444  43.05555556],0
r1,1,0.054128,3.708756,[116  17] ; [121  33],[109.82926829  23.17073171] ; [127.17073171  26.82926829],0
p5,1,0.056432,3.639265,[ 16 116] ; [  9 147],[ 11.45833333 120.54166667] ; [ 13.54166667 142.45833333],0
a1,1,0.09536,2.781473,[  6 127] ; [  2 154],[  3.6816609 129.3183391] ; [  4.3183391 151.6816609],0
s1,1,0.096911,2.755653,[  6 126] ; [  2 152],[  3.69230769 128.30769231] ; [  4.30769231 149.69230769],0
u2,1,0.156306,2.009604,[10  4] ; [24 24],[7.67741935 6.32258065] ; [26.32258065 21.67741935],0
r3,1,0.191315,1.70746,[127   6] ; [143  13],[124.25605536   8.74394464] ; [145.74394464  10.25605536],0
n2,1,0.192858,1.695652,[24  8] ; [28 18],[21.33333333 10.66666667] ; [30.66666667 15.33333333],0
p7,1,0.236652,1.400425,[81 48] ; [86 68],[76.12367491 52.87632509] ; [90.87632509 63.12367491],0
