Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,64.263074,[21 82] ; [102  39],[51.92213115 51.07786885] ; [71.07786885 69.92213115],1
p2,1,1e-06,23.910144,[70 33] ; [131  11],[84.50204082 18.49795918] ; [116.49795918  25.50204082],1
p6,1,1e-06,23.634799,[13 88] ; [59 82],[30.04958678 70.95041322] ; [41.95041322 99.04958678],1
r4,1,5e-06,20.797348,[79 24] ; [139   6],[90.54032258 12.45967742] ; [127.45967742  17.54032258],1
p4,1,1.2e-05,19.095823,[41 62] ; [97 46],[57.7804878 45.2195122] ; [80.2195122 62.7804878],1
p3,1,0.000114,14.88457,[28 74] ; [75 69],[42.70731707 59.29268293] ; [60.29268293 83.70731707],1
p10,1,0.00018,14.033637,[67 36] ; [123  21],[79.23076923 23.76923077] ; [110.76923077  33.23076923],1
p9,1,0.00053,12.005774,[70 32] ; [125  19],[80.85365854 21.14634146] ; [114.14634146  29.85365854],1
v4,1,0.001264,10.394365,[89 14] ; [140   4],[95.49392713  7.50607287] ; [133.50607287  10.49392713],0
p11,1,0.001691,9.857981,[71 32] ; [124  21],[80.98790323 22.01209677] ; [114.01209677  30.98790323],0
v1,1,0.003475,8.539755,[41 61] ; [84 58],[52.25409836 49.74590164] ; [72.74590164 69.25409836],0
r1,1,0.00513,7.832971,[72 30] ; [122  21],[80.76734694 21.23265306] ; [113.23265306  29.76734694],0
n4,1,0.005175,7.817265,[66 37] ; [116  29],[75.58870968 27.41129032] ; [106.41129032  38.58870968],0
a3,1,0.016439,5.755265,[66 37] ; [113  32],[74.34274194 28.65725806] ; [104.65725806  40.34274194],0
a8,1,0.017177,5.678164,[ 4 95] ; [ 17 111],[ 9.15859031 89.84140969] ; [ 11.84140969 116.15859031],0
r3,1,0.019106,5.491814,[92 10] ; [140   4],[96.19512195  5.80487805] ; [135.80487805   8.19512195],0
s8,1,0.023148,5.157335,[17 86] ; [ 42 103],[24.50403226 78.49596774] ; [ 34.49596774 110.50403226],0
a5,1,0.023286,5.147018,[78 25] ; [126  19],[84.72580645 18.27419355] ; [119.27419355  25.72580645],0
n6,1,0.035349,4.42826,[77 26] ; [123  21],[83.40080972 19.59919028] ; [116.59919028  27.40080972],0
n5,1,0.063983,3.431019,[64 38] ; [107  38],[70.61538462 31.38461538] ; [100.38461538  44.61538462],0
n3,1,0.130158,2.290616,[25 16] ; [19  5],[27.75384615 13.24615385] ; [16.24615385  7.75384615],0
a2,1,0.132635,2.261388,[25 78] ; [48 97],[30.31854839 72.68145161] ; [ 42.68145161 102.31854839],0
r2,1,0.14181,2.158205,[94  8] ; [136   5],[96.54320988  5.45679012] ; [133.45679012   7.54320988],0
u4,1,0.173263,1.854483,[  3 100] ; [  1 143],[  1.66801619 101.33198381] ; [  2.33198381 141.66801619],0
s5,1,0.184511,1.760912,[21 77] ; [ 41 100],[25.42259414 72.57740586] ; [ 36.57740586 104.42259414],0
v3,1,0.244248,1.35591,[29 68] ; [51 86],[33.16239316 63.83760684] ; [46.83760684 90.16239316],0
n1,1,0.297223,1.08661,[14 27] ; [ 5 18],[12.171875 28.828125] ; [ 6.828125 16.171875],0
p1,1,0.314501,1.011681,[10 93] ; [  9 135],[ 7.92307692 95.07692308] ; [ 11.07692308 132.92307692],0
a7,1,0.328482,0.954874,[84 18] ; [112  33],[80.93927126 21.06072874] ; [115.06072874  29.93927126],0
u1,1,0.338337,0.916723,[17 86] ; [ 31 114],[19.93548387 83.06451613] ; [ 28.06451613 116.93548387],0
a6,1,0.353946,0.859259,[75 28] ; [113  32],[78.08064516 24.91935484] ; [109.91935484  35.08064516],0
p5,1,0.35955,0.839466,[ 6 97] ; [ 13 132],[ 7.89112903 95.10887097] ; [ 11.10887097 133.89112903],0
p12,1,0.368465,0.808835,[ 7 96] ; [  6 137],[ 5.44308943 97.55691057] ; [  7.55691057 135.44308943],0
v2,1,0.377528,0.778737,[53 45] ; [82 55],[56.29787234 41.70212766] ; [78.70212766 58.29787234],0
b3,1,0.377766,0.77796,[20 39] ; [33 47],[22.49640288 36.50359712] ; [30.50359712 49.49640288],0
b2,1,0.377766,0.77796,[20 39] ; [33 47],[22.49640288 36.50359712] ; [30.50359712 49.49640288],0
a1,1,0.395199,0.722886,[ 4 99] ; [  3 142],[  2.90725806 100.09274194] ; [  4.09274194 140.90725806],0
d5,1,0.397226,0.716706,[100   3] ; [143   2],[100.9233871   2.0766129] ; [142.0766129   2.9233871],0
s6,1,0.424915,0.636682,[48 55] ; [73 68],[51.07786885 51.92213115] ; [69.92213115 71.07786885],0
s1,1,0.492081,0.471974,[  1 101] ; [  3 139],[  1.67213115 100.32786885] ; [  2.32786885 139.67213115],0
b5,1,0.527278,0.399634,[62 41] ; [93 52],[64.375 38.625] ; [90.625 54.375],0
d3,1,0.564059,0.332725,[92 11] ; [126  19],[90.54032258 12.45967742] ; [127.45967742  17.54032258],0
u3,1,0.617961,0.248743,[23 14] ; [18 14],[21.98550725 15.01449275] ; [19.01449275 12.98550725],0
s2,1,0.648601,0.207669,[32 70] ; [ 41 102],[30.39183673 71.60816327] ; [ 42.60816327 100.39183673],0
a4,1,0.695624,0.153065,[53 49] ; [79 66],[54.51012146 47.48987854] ; [77.48987854 67.51012146],0
b4,1,0.732176,0.117123,[61 42] ; [89 56],[62.2983871 40.7016129] ; [87.7016129 57.2983871],0
d2,1,0.783108,0.075774,[68 32] ; [101  44],[68.97959184 31.02040816] ; [100.02040816  44.97959184],0
b1,1,0.795714,0.067028,[36 67] ; [53 92],[36.96370968 66.03629032] ; [52.03629032 92.96370968],0
d4,1,0.801787,0.063019,[101   1] ; [144   1],[101.17408907   0.82591093] ; [143.82591093   1.17408907],0
s4,1,0.849613,0.035953,[13 88] ; [ 17 124],[12.52066116 88.47933884] ; [ 17.47933884 123.52066116],0
s3,1,0.86249,0.03,[38 64] ; [51 90],[37.35802469 64.64197531] ; [51.64197531 89.35802469],0
n2,1,0.902968,0.014863,[25 16] ; [15  9],[25.23076923 15.76923077] ; [14.76923077  9.23076923],0
u2,1,0.948409,0.004187,[20 17] ; [17 14],[20.13235294 16.86764706] ; [16.86764706 14.13235294],0
