Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000261,13.329455,[40 30] ; [103 203],[26.62234043 43.37765957] ; [116.37765957 189.62234043],1
p5,1,0.000488,12.162341,[16 54] ; [ 26 284],[ 7.73684211 62.26315789] ; [ 34.26315789 275.73684211],1
n4,1,0.003259,8.656462,[61 10] ; [213  98],[50.92670157 20.07329843] ; [223.07329843  87.92670157],0
b1,1,0.009274,6.769287,[40 31] ; [123 189],[30.21671018 40.78328982] ; [132.78328982 179.21671018],0
s7,1,0.010329,6.577223,[39 29] ; [120 178],[29.54098361 38.45901639] ; [129.45901639 168.54098361],0
u1,1,0.025302,5.003117,[15 56] ; [ 35 277],[ 9.2689295 61.7310705] ; [ 40.7310705 271.2689295],0
s6,1,0.030147,4.700917,[53 17] ; [189 116],[45.17333333 24.82666667] ; [196.82666667 108.17333333],0
p3,1,0.066475,3.367987,[37 33] ; [127 184],[30.1312336 39.8687664] ; [133.8687664 177.1312336],0
p2,1,0.153728,2.034861,[53 17] ; [259  53],[57.17277487 12.82722513] ; [254.82722513  57.17277487],0
s8,1,0.161037,1.964465,[32 39] ; [112 198],[26.83464567 44.16535433] ; [117.16535433 192.83464567],0
r1,1,0.162844,1.947616,[56 15] ; [219  91],[51.24671916 19.75328084] ; [223.75328084  86.24671916],0
n5,1,0.191513,1.705943,[55 16] ; [216  94],[50.50131234 20.49868766] ; [220.49868766  89.50131234],0
n6,1,0.214706,1.539408,[62  9] ; [253  59],[58.39425587 12.60574413] ; [256.60574413  55.39425587],0
a3,1,0.242935,1.36348,[49 21] ; [194 116],[44.76315789 25.23684211] ; [198.23684211 111.76315789],0
r4,1,0.249735,1.324786,[65  6] ; [270  42],[62.10182768  8.89817232] ; [272.89817232  39.10182768],0
s2,1,0.289437,1.122236,[37 34] ; [140 170],[32.98425197 38.01574803] ; [144.01574803 165.98425197],0
p9,1,0.314596,1.011282,[52 18] ; [244  62],[55.10638298 14.89361702] ; [240.89361702  65.10638298],0
a7,1,0.316416,1.003706,[44 27] ; [212  99],[47.58115183 23.41884817] ; [208.41884817 102.58115183],0
u3,1,0.324317,0.971457,[15  7] ; [66 50],[12.91304348  9.08695652] ; [68.08695652 47.91304348],0
a5,1,0.33703,0.921697,[50 21] ; [201 111],[46.53002611 24.46997389] ; [204.46997389 107.53002611],0
d3,1,0.346189,0.887377,[48 23] ; [191 119],[44.53805774 26.46194226] ; [194.46194226 115.53805774],0
