Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.8e-05,18.367798,[61 68] ; [98 36],[77.98859316 51.01140684] ; [81.01140684 52.98859316],1
p8,1,0.000815,11.20712,[68 58] ; [99 35],[80.93076923 45.06923077] ; [86.06923077 47.93076923],1
u1,1,0.004434,8.096751,[  9 121] ; [ 25 109],[ 16.74242424 113.25757576] ; [ 17.25757576 116.74242424],0
v3,1,0.007501,7.148945,[29 95] ; [51 80],[38.90196078 85.09803922] ; [41.09803922 89.90196078],0
b1,1,0.010792,6.499291,[43 87] ; [65 69],[53.18181818 76.81818182] ; [54.81818182 79.18181818],0
v2,1,0.012424,6.24929,[56 67] ; [79 50],[65.89285714 57.10714286] ; [69.10714286 59.89285714],0
n4,1,0.013888,6.052319,[83 47] ; [104  30],[92.08333333 37.91666667] ; [94.91666667 39.08333333],0
s8,1,0.017197,5.676199,[ 20 109] ; [37 97],[ 27.9581749 101.0418251] ; [ 29.0418251 104.9581749],0
a5,1,0.031892,4.60427,[80 50] ; [99 35],[88.14393939 41.85606061] ; [90.85606061 43.14393939],0
p5,1,0.032808,4.555779,[  6 123] ; [ 16 118],[ 10.79087452 118.20912548] ; [ 11.20912548 122.79087452],0
u3,1,0.049933,3.8437,[17 29] ; [29 22],[21.81443299 24.18556701] ; [24.18556701 26.81443299],0
v1,1,0.071142,3.256473,[58 67] ; [75 55],[65.19607843 59.80392157] ; [67.80392157 62.19607843],0
a6,1,0.081688,3.030999,[80 50] ; [96 38],[86.66666667 43.33333333] ; [89.33333333 44.66666667],0
a2,1,0.087951,2.911491,[ 21 109] ; [ 33 101],[ 26.59090909 103.40909091] ; [ 27.40909091 106.59090909],0
r4,1,0.10106,2.688729,[111  19] ; [123  11],[115.22727273  14.77272727] ; [118.77272727  15.22727273],0
p10,1,0.104322,2.638203,[93 36] ; [108  26],[98.58935361 30.41064639] ; [102.41064639  31.58935361],0
p9,1,0.119524,2.42355,[96 32] ; [111  23],[101.12977099  26.87022901] ; [105.87022901  28.12977099],0
a4,1,0.131837,2.270744,[46 83] ; [60 74],[51.99239544 77.00760456] ; [54.00760456 79.99239544],0
n5,1,0.134799,2.236343,[84 46] ; [98 36],[89.62121212 40.37878788] ; [92.37878788 41.62121212],0
p6,1,0.145229,2.121665,[44 84] ; [57 75],[49.72307692 78.27692308] ; [51.27692308 80.72307692],0
n6,1,0.219543,1.507358,[101  28] ; [112  21],[104.8740458  24.1259542] ; [108.1259542  24.8740458],0
d5,1,0.222419,1.488698,[98 31] ; [110  24],[102.02281369  26.97718631] ; [105.97718631  28.02281369],0
s4,1,0.226424,1.463185,[ 13 114] ; [ 20 111],[ 16.24418605 110.75581395] ; [ 16.75581395 114.24418605],0
r2,1,0.23428,1.414687,[113  14] ; [123   9],[115.72200772  11.27799228] ; [120.27799228  11.72200772],0
p11,1,0.239438,1.383902,[98 32] ; [109  25],[101.93181818  28.06818182] ; [105.06818182  28.93181818],0
r1,1,0.259961,1.268964,[95 34] ; [105  27],[98.85057471 30.14942529] ; [101.14942529  30.85057471],0
a7,1,0.263425,1.250667,[89 40] ; [100  33],[93.05725191 35.94274809] ; [95.94274809 37.05725191],0
s5,1,0.279374,1.170133,[ 28 100] ; [36 94],[31.75193798 96.24806202] ; [32.24806202 97.75193798],0
p1,1,0.362848,0.828013,[  7 122] ; [ 11 122],[  8.86259542 120.13740458] ; [  9.13740458 123.86259542],0
s2,1,0.403398,0.698173,[42 87] ; [37 96],[38.89694656 90.10305344] ; [40.10305344 92.89694656],0
b5,1,0.480136,0.498555,[85 45] ; [82 52],[82.23484848 47.76515152] ; [84.76515152 49.23484848],0
p2,1,0.522165,0.409615,[114  15] ; [114  19],[112.25954198  16.74045802] ; [115.74045802  17.25954198],0
b4,1,0.557746,0.343622,[72 58] ; [79 55],[74.35606061 55.64393939] ; [76.64393939 57.35606061],0
b2,1,0.57669,0.311616,[19 50] ; [26 56],[20.56291391 48.43708609] ; [24.43708609 57.56291391],0
b3,1,0.57669,0.311616,[19 50] ; [26 56],[20.56291391 48.43708609] ; [24.43708609 57.56291391],0
p12,1,0.581923,0.303136,[  5 125] ; [  7 126],[  5.93155894 124.06844106] ; [  6.06844106 126.93155894],0
d1,1,0.636931,0.222778,[69 61] ; [75 59],[70.90909091 59.09090909] ; [73.09090909 60.90909091],0
s1,1,0.641284,0.217067,[  4 122] ; [  3 131],[  3.39230769 122.60769231] ; [  3.60769231 130.39230769],0
s6,1,0.712934,0.135364,[66 61] ; [70 59],[67.46875 59.53125] ; [68.53125 60.46875],0
a8,1,0.768904,0.086323,[ 14 108] ; [ 15 103],[ 14.74166667 107.25833333] ; [ 14.25833333 103.74166667],0
a3,1,0.785182,0.074296,[82 47] ; [83 51],[80.93155894 48.06844106] ; [84.06844106 49.93155894],0
d3,1,0.788539,0.071935,[83 45] ; [89 45],[84.03053435 43.96946565] ; [87.96946565 46.03053435],0
r3,1,0.82555,0.048581,[123   7] ; [125   8],[122.58555133   7.41444867] ; [125.41444867   7.58555133],0
n2,1,0.865633,0.028631,[27 11] ; [11  5],[26.74074074 11.25925926] ; [11.25925926  4.74074074],0
n1,1,0.877877,0.023612,[10 27] ; [ 4 12],[ 9.77358491 27.22641509] ; [ 4.22641509 11.77358491],0
v4,1,0.949742,0.003973,[121   8] ; [125   8],[121.1221374   7.8778626] ; [124.8778626   8.1221374],0
s3,1,0.96076,0.002421,[51 76] ; [53 78],[51.19379845 75.80620155] ; [52.80620155 78.19379845],0
