Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,27.723298,[ 6 39] ; [41 23],[19.40366972 25.59633028] ; [27.59633028 36.40366972],1
s2,1,1e-06,23.335066,[21 24] ; [57  7],[32.20183486 12.79816514] ; [45.79816514 18.20183486],1
s6,1,5e-06,20.702749,[24 21] ; [56  5],[33.96226415 11.03773585] ; [46.03773585 14.96226415],1
n4,1,0.000203,13.79964,[19 26] ; [48 14],[28.17757009 16.82242991] ; [38.82242991 23.17757009],1
a3,1,0.000203,13.799635,[19 25] ; [50 14],[28.11111111 15.88888889] ; [40.88888889 23.11111111],1
p9,1,0.001256,10.406757,[24 21] ; [51 11],[31.54205607 13.45794393] ; [43.45794393 18.54205607],0
p6,1,0.00128,10.370864,[ 6 38] ; [27 36],[13.57009346 30.42990654] ; [19.42990654 43.57009346],0
u1,1,0.001662,9.889692,[ 2 43] ; [18 46],[ 8.25688073 36.74311927] ; [11.74311927 52.25688073],0
s5,1,0.002255,9.329826,[ 9 34] ; [29 28],[16.34 26.66] ; [21.66 35.34],0
d5,1,0.002318,9.278693,[26 19] ; [53 10],[32.91666667 12.08333333] ; [46.08333333 16.91666667],0
d1,1,0.002374,9.235353,[17 28] ; [43 21],[24.7706422 20.2293578] ; [35.2293578 28.7706422],0
v2,1,0.003073,8.76366,[12 30] ; [36 26],[19.38461538 22.61538462] ; [28.61538462 33.38461538],0
a2,1,0.005539,7.694414,[ 4 41] ; [20 44],[ 9.90825688 35.09174312] ; [14.09174312 49.90825688],0
d3,1,0.00609,7.523364,[22 23] ; [47 16],[28.75 16.25] ; [40.25 22.75],0
a4,1,0.007194,7.223992,[11 34] ; [32 32],[17.75229358 27.24770642] ; [25.24770642 38.75229358],0
r4,1,0.008194,6.990537,[32 13] ; [58  6],[37.1559633  7.8440367] ; [52.8440367 11.1559633],0
n6,1,0.009439,6.737775,[25 20] ; [49 13],[31.12149533 13.87850467] ; [42.87850467 19.12149533],0
r1,1,0.009547,6.71746,[28 17] ; [53 10],[33.75 11.25] ; [47.25 15.75],0
v4,1,0.011915,6.32351,[36  9] ; [61  3],[40.04587156  4.95412844] ; [56.95412844  7.04587156],0
r2,1,0.01313,6.151563,[38  6] ; [62  1],[41.12149533  2.87850467] ; [58.87850467  4.12149533],0
v1,1,0.028558,4.794034,[14 30] ; [34 30],[19.55555556 24.44444444] ; [28.44444444 35.55555556],0
n5,1,0.031113,4.646723,[23 22] ; [45 18],[28.33333333 16.66666667] ; [39.66666667 23.33333333],0
p1,1,0.066619,3.364424,[ 3 42] ; [12 51],[ 6.25 38.75] ; [ 8.75 54.25],0
a8,1,0.086263,2.942768,[ 4 41] ; [12 44],[ 7.12871287 37.87128713] ; [ 8.87128713 47.12871287],0
a5,1,0.125943,2.341811,[26 19] ; [46 18],[29.72477064 15.27522936] ; [42.27522936 21.72477064],0
b2,1,0.137124,2.209939,[ 4 17] ; [14 23],[ 6.51724138 14.48275862] ; [11.48275862 25.51724138],0
b3,1,0.137124,2.209939,[ 4 17] ; [14 23],[ 6.51724138 14.48275862] ; [11.48275862 25.51724138],0
n1,1,0.15083,2.063833,[ 6 11] ; [15 11],[8.30232558 8.69767442] ; [12.69767442 13.30232558],0
d2,1,0.1786,1.809238,[22 23] ; [39 24],[25.41666667 19.58333333] ; [35.58333333 27.41666667],0
r3,1,0.214193,1.542857,[38  7] ; [58  5],[40.  5.] ; [56.  7.],0
p2,1,0.233483,1.419517,[29 16] ; [48 16],[31.78899083 13.21100917] ; [45.21100917 18.78899083],0
p5,1,0.239171,1.385476,[ 3 41] ; [ 9 55],[ 4.88888889 39.11111111] ; [ 7.11111111 56.88888889],0
a7,1,0.254743,1.297106,[30 15] ; [49 15],[32.6146789 12.3853211] ; [46.3853211 17.6146789],0
b1,1,0.32401,0.972689,[21 24] ; [36 28],[23.53211009 21.46788991] ; [33.46788991 30.53211009],0
d4,1,0.347755,0.881633,[33 12] ; [51 12],[35. 10.] ; [49. 14.],0
s1,1,0.417288,0.657941,[ 3 42] ; [ 7 55],[ 4.20560748 40.79439252] ; [ 5.79439252 56.20560748],0
v3,1,0.417542,0.657222,[11 34] ; [19 41],[12.85714286 32.14285714] ; [17.14285714 42.85714286],0
p7,1,0.426017,0.633657,[26 19] ; [31 31],[23.97196262 21.02803738] ; [33.02803738 28.97196262],0
n3,1,0.438988,0.598927,[13  4] ; [17  9],[11.86046512  5.13953488] ; [18.13953488  7.86046512],0
n2,1,0.439734,0.596977,[12  5] ; [21  5],[13.04651163  3.95348837] ; [19.95348837  6.04651163],0
p10,1,0.475281,0.509671,[23 22] ; [36 26],[24.81308411 20.18691589] ; [34.18691589 27.81308411],0
p4,1,0.506706,0.440863,[21 24] ; [34 30],[22.70642202 22.29357798] ; [32.29357798 31.70642202],0
u2,1,0.543512,0.36907,[ 9 16] ; [6 7],[ 9.86842105 15.13157895] ; [5.13157895 7.86842105],0
s4,1,0.605283,0.267102,[10 35] ; [17 47],[11.14678899 33.85321101] ; [15.85321101 48.14678899],0
