Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,88.521072,[160  76] ; [ 23 112],[116.4097035 119.5902965] ; [66.5902965 68.4097035],1
s3,1,0.0,71.124134,[163  70] ; [ 33 102],[124.09782609 108.90217391] ; [71.90217391 63.09782609],1
s8,1,0.0,60.883498,[129 109] ; [ 18 118],[ 93.54545455 144.45454545] ; [53.45454545 82.54545455],1
s7,1,0.0,46.707228,[135  93] ; [ 28 101],[104.10084034 123.89915966] ; [58.89915966 70.10084034],1
p9,1,0.0,29.072128,[200  35] ; [80 53],[178.80434783  56.19565217] ; [101.19565217  31.80434783],1
s5,1,0.0,26.823625,[ 91 141] ; [ 17 112],[ 69.40720222 162.59279778] ; [38.59279778 90.40720222],1
p4,1,3.5e-05,17.131143,[128 110] ; [43 93],[108.81818182 129.18181818] ; [62.18181818 73.81818182],1
n6,1,4.2e-05,16.768533,[202  34] ; [92 44],[186.51612903  49.48387097] ; [107.48387097  28.51612903],1
p10,1,4.5e-05,16.65249,[188  48] ; [81 54],[171.11590296  64.88409704] ; [97.88409704 37.11590296],1
r1,1,4.9e-05,16.487747,[193  42] ; [86 50],[176.72506739  58.27493261] ; [102.27493261  33.72506739],1
r4,1,7.9e-05,15.583333,[210  28] ; [98 38],[196.  42.] ; [112.  24.],1
v4,1,0.000151,14.358686,[224  12] ; [112  23],[213.73584906  22.26415094] ; [122.26415094  12.73584906],1
v1,1,0.000236,13.522882,[121 107] ; [44 89],[104.21052632 123.78947368] ; [60.78947368 72.21052632],1
r3,1,0.000308,13.023055,[227  10] ; [115  20],[217.88709677  19.11290323] ; [124.11290323  10.88709677],1
p3,1,0.002732,8.978501,[102 135] ; [37 98],[ 88.55645161 148.44354839] ; [50.44354839 84.55645161],0
p12,1,0.002845,8.904021,[ 19 219] ; [  1 134],[ 12.7613941 225.2386059] ; [  7.2386059 127.7613941],0
u1,1,0.003645,8.452709,[ 62 176] ; [ 18 118],[ 50.90909091 187.09090909] ; [ 29.09090909 106.90909091],0
s4,1,0.004332,8.138991,[ 47 187] ; [ 12 124],[ 37.31351351 196.68648649] ; [ 21.68648649 114.31351351],0
v2,1,0.005423,7.732758,[135  89] ; [60 73],[122.35294118 101.64705882] ; [72.64705882 60.35294118],0
b5,1,0.007306,7.19614,[169  69] ; [78 58],[157.18181818  80.81818182] ; [89.81818182 46.18181818],0
n2,1,0.017072,5.688972,[53 19] ; [24 22],[46.98305085 25.01694915] ; [30.01694915 15.98305085],0
a2,1,0.018498,5.548352,[ 76 162] ; [ 28 108],[ 66.18181818 171.81818182] ; [37.81818182 98.18181818],0
n5,1,0.019138,5.488829,[172  63] ; [83 52],[161.95945946  73.04054054] ; [93.04054054 41.95945946],0
p6,1,0.029665,4.728621,[ 62 174] ; [ 22 112],[ 53.57837838 182.42162162] ; [ 30.42162162 103.57837838],0
p7,1,0.032723,4.560224,[103 129] ; [45 91],[ 93.30434783 138.69565217] ; [54.69565217 81.30434783],0
p2,1,0.051653,3.786976,[177  60] ; [88 47],[168.83064516  68.16935484] ; [96.16935484 38.83064516],0
v3,1,0.051668,3.786472,[ 88 138] ; [37 92],[ 79.57746479 146.42253521] ; [45.42253521 83.57746479],0
r2,1,0.073957,3.192942,[222  13] ; [118  14],[217.71117166  17.28882834] ; [122.28882834   9.71117166],0
a5,1,0.080986,3.044996,[184  54] ; [94 42],[176.90909091  61.09090909] ; [101.09090909  34.90909091],0
u4,1,0.156082,2.011783,[  7 231] ; [  1 135],[  5.09090909 232.90909091] ; [  2.90909091 133.09090909],0
u3,1,0.159222,1.981602,[39 20] ; [18 17],[35.77659574 23.22340426] ; [21.22340426 13.77659574],0
n1,1,0.163116,1.945097,[30 42] ; [13 32],[26.46153846 45.53846154] ; [16.53846154 28.46153846],0
n3,1,0.165499,1.923251,[54 18] ; [29 17],[50.6440678 21.3559322] ; [32.3559322 13.6440678],0
d1,1,0.196081,1.671327,[161  77] ; [83 53],[155.27272727  82.72727273] ; [88.72727273 47.27272727],0
d2,1,0.245635,1.347961,[136 101] ; [68 65],[130.67027027 106.32972973] ; [73.32972973 59.67027027],0
b2,1,0.274985,1.191707,[55 97] ; [34 44],[58.8173913 93.1826087] ; [30.1826087 47.8173913],0
b3,1,0.274985,1.191707,[55 97] ; [34 44],[58.8173913 93.1826087] ; [30.1826087 47.8173913],0
b4,1,0.305744,1.048971,[151  87] ; [79 57],[146.36363636  91.63636364] ; [83.63636364 52.36363636],0
d3,1,0.336173,0.924973,[170  68] ; [90 45],[165.89812332  72.10187668] ; [94.10187668 40.89812332],0
n4,1,0.336887,0.922242,[179  57] ; [97 39],[175.09677419  60.90322581] ; [100.90322581  35.09677419],0
a1,1,0.35004,0.873314,[ 14 224] ; [  5 131],[ 12.09090909 225.90909091] ; [  6.90909091 129.09090909],0
p11,1,0.453974,0.560712,[163  75] ; [88 48],[159.72727273  78.27272727] ; [91.27272727 44.72727273],0
b1,1,0.484288,0.489192,[ 91 147] ; [57 79],[ 94.18181818 143.81818182] ; [53.81818182 82.18181818],0
a6,1,0.532879,0.388899,[166  72] ; [99 37],[168.63636364  69.36363636] ; [96.36363636 39.63636364],0
u2,1,0.716167,0.132195,[33 24] ; [21 13],[33.82417582 23.17582418] ; [20.17582418 13.82417582],0
a8,1,0.769749,0.085675,[ 25 192] ; [ 13 111],[ 24.18181818 192.81818182] ; [ 13.81818182 110.18181818],0
s1,1,0.779233,0.078579,[  9 225] ; [  6 129],[  9.51219512 224.48780488] ; [  5.48780488 129.51219512],0
a4,1,0.793383,0.068602,[125 113] ; [69 66],[123.78552279 114.21447721] ; [70.21447721 64.78552279],0
a3,1,0.839332,0.041107,[179  59] ; [101  35],[178.18181818  59.81818182] ; [101.81818182  34.18181818],0
d4,1,0.889009,0.019477,[204  34] ; [115  20],[203.54423592  34.45576408] ; [115.45576408  19.54423592],0
p5,1,0.909897,0.012807,[ 11 223] ; [  6 129],[ 10.7804878 223.2195122] ; [  6.2195122 128.7804878],0
a7,1,0.931212,0.007451,[172  66] ; [97 38],[171.64075067  66.35924933] ; [97.35924933 37.64075067],0
p1,1,0.986304,0.000295,[ 14 224] ; [  8 127],[ 14.03753351 223.96246649] ; [  7.96246649 127.03753351],0
