Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,28.215003,[12 54] ; [12  1],[20.05063291 45.94936709] ; [3.94936709 9.05063291],1
p8,1,5.7e-05,16.195943,[11 56] ; [9 4],[16.75 50.25] ; [3.25 9.75],1
p12,1,5.8e-05,16.175164,[ 1 67] ; [4 9],[ 4.19753086 63.80246914] ; [ 0.80246914 12.19753086],1
p5,1,8.4e-05,15.46554,[ 3 64] ; [5 7],[ 6.78481013 60.21518987] ; [ 1.21518987 10.78481013],1
b3,1,0.000119,14.801168,[14 30] ; [12  1],[20.07017544 23.92982456] ; [5.92982456 7.07017544],1
b2,1,0.000119,14.801168,[14 30] ; [12  1],[20.07017544 23.92982456] ; [5.92982456 7.07017544],1
v3,1,0.000157,14.285714,[16 47] ; [8 1],[21. 42.] ; [3. 6.],1
s2,1,0.000208,13.757858,[20 47] ; [11  2],[25.9625 41.0375] ; [5.0375 7.9625],1
v1,1,0.000214,13.702066,[20 48] ; [9 1],[25.28205128 42.71794872] ; [3.71794872 6.28205128],1
s7,1,0.000317,12.964831,[18 41] ; [11  2],[23.76388889 35.23611111] ; [5.23611111 7.76388889],1
s3,1,0.000596,11.787448,[27 40] ; [12  1],[32.6625 34.3375] ; [6.3375 6.6625],1
d1,1,0.001033,10.767576,[29 39] ; [12  1],[34.41975309 33.58024691] ; [6.58024691 6.41975309],0
p4,1,0.001466,10.120419,[25 43] ; [11  2],[30.22222222 37.77777778] ; [5.77777778 7.22222222],0
v2,1,0.002104,9.456716,[20 47] ; [8 2],[24.36363636 42.63636364] ; [3.63636364 6.36363636],0
a2,1,0.002354,9.250713,[14 54] ; [8 5],[18.4691358 49.5308642] ; [3.5308642 9.4691358],0
p6,1,0.003487,8.533336,[11 55] ; [7 6],[15.03797468 50.96202532] ; [ 2.96202532 10.03797468],0
s6,1,0.003645,8.452687,[32 34] ; [12  1],[36.75949367 29.24050633] ; [7.24050633 5.75949367],0
p3,1,0.007403,7.172385,[25 43] ; [10  3],[29.38271605 38.61728395] ; [5.61728395 7.38271605],0
p2,1,0.00987,6.658203,[31 37] ; [11  2],[35.25925926 32.74074074] ; [6.74074074 6.25925926],0
d2,1,0.012909,6.181499,[31 35] ; [11  2],[35.08860759 30.91139241] ; [6.91139241 6.08860759],0
u1,1,0.016274,5.773039,[ 8 60] ; [5 8],[10.91358025 57.08641975] ; [ 2.08641975 10.91358025],0
a5,1,0.01679,5.718186,[39 29] ; [12  1],[42.81481481 25.18518519] ; [8.18518519 4.81481481],0
p7,1,0.022507,5.206191,[24 44] ; [9 4],[27.7037037 40.2962963] ; [5.2962963 7.7037037],0
d3,1,0.024273,5.074991,[34 33] ; [11  2],[37.6875 29.3125] ; [7.3125 5.6875],0
a4,1,0.026375,4.931268,[29 38] ; [10  3],[32.6625 34.3375] ; [6.3375 6.6625],0
r1,1,0.052176,3.770111,[38 30] ; [11  2],[41.13580247 26.86419753] ; [7.86419753 5.13580247],0
a6,1,0.053995,3.712841,[32 35] ; [10  3],[35.175 31.825] ; [6.825 6.175],0
s5,1,0.091269,2.851852,[10 56] ; [4 7],[12. 54.] ; [2. 9.],0
a8,1,0.112384,2.520375,[ 7 55] ; [3 7],[ 8.61111111 53.38888889] ; [1.38888889 8.61111111],0
n4,1,0.187276,1.738921,[45 23] ; [11  2],[47.01234568 20.98765432] ; [8.98765432 4.01234568],0
a1,1,0.199245,1.647902,[ 7 61] ; [ 3 10],[ 8.39506173 59.60493827] ; [ 1.60493827 11.39506173],0
s4,1,0.309177,1.03419,[13 54] ; [ 1 12],[11.725 55.275] ; [ 2.275 10.725],0
a7,1,0.371572,0.798399,[38 30] ; [9 4],[39.45679012 28.54320988] ; [7.54320988 5.45679012],0
d5,1,0.381643,0.765404,[49 18] ; [11  2],[50.25 16.75] ; [9.75 3.25],0
b5,1,0.747325,0.103793,[45 23] ; [8 5],[44.49382716 23.50617284] ; [8.50617284 4.49382716],0
b4,1,0.81509,0.054693,[39 29] ; [7 6],[38.61728395 29.38271605] ; [7.38271605 5.61728395],0
s1,1,0.894193,0.017689,[ 6 62] ; [ 1 12],[ 5.87654321 62.12345679] ; [ 1.12345679 11.87654321],0
p1,1,0.894193,0.017689,[ 6 62] ; [ 1 12],[ 5.87654321 62.12345679] ; [ 1.12345679 11.87654321],0
