Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,127.106576,[569  32] ; [10 18],[553.22575517  47.77424483] ; [25.77424483  2.22575517],1
v4,1,0.0,57.793888,[582  17] ; [19  9],[574.16108453  24.83891547] ; [26.83891547  1.16108453],1
r1,1,0.0,29.827602,[500  98] ; [12 16],[489.09904153 108.90095847] ; [22.90095847  5.09904153],1
r3,1,4.5e-05,16.659893,[580  18] ; [23  5],[576.02875399  21.97124601] ; [26.97124601  1.02875399],1
s2,1,0.003778,8.387629,[324 272] ; [ 7 20],[316.65489567 279.34510433] ; [14.34510433 12.65489567],0
a3,1,0.004666,8.004522,[461 138] ; [15 13],[454.74322169 144.25677831] ; [21.25677831  6.74322169],0
s3,1,0.0047,7.99125,[340 254] ; [ 8 19],[332.86956522 261.13043478] ; [15.13043478 11.86956522],0
d1,1,0.009108,6.801473,[437 164] ; [14 14],[430.92368839 170.07631161] ; [20.07631161  7.92368839],0
p10,1,0.010213,6.597349,[507  89] ; [18  9],[502.24719101  93.75280899] ; [22.75280899  4.24719101],0
a2,1,0.013572,6.092952,[171 430] ; [ 2 26],[165.29888712 435.70111288] ; [ 7.70111288 20.29888712],0
a5,1,0.020189,5.395508,[476 125] ; [17 11],[471.05405405 129.94594595] ; [21.94594595  6.05405405],0
v1,1,0.029311,4.749239,[332 254] ; [10 18],[326.40390879 259.59609121] ; [15.59609121 12.40390879],0
p5,1,0.030672,4.671247,[ 68 528] ; [ 7 21],[ 71.63461538 524.36538462] ; [ 3.36538462 24.63461538],0
s8,1,0.040808,4.183976,[288 308] ; [ 8 20],[282.71794872 313.28205128] ; [13.28205128 14.71794872],0
p7,1,0.04086,4.181807,[383 203] ; [13 15],[377.94136808 208.05863192] ; [18.05863192  9.94136808],0
s7,1,0.04171,4.146948,[303 271] ; [ 8 17],[298.02003339 275.97996661] ; [12.97996661 12.02003339],0
s6,1,0.041731,4.146062,[419 167] ; [15 13],[414.20846906 171.79153094] ; [19.79153094  8.20846906],0
p8,1,0.065977,3.380364,[316 275] ; [10 18],[311.25363489 279.74636511] ; [14.74636511 13.25363489],0
n1,1,0.0775,3.116558,[53 77] ; [1 8],[50.50359712 79.49640288] ; [3.49640288 5.50359712],0
a4,1,0.083794,2.989725,[314 285] ; [10 18],[309.53110048 289.46889952] ; [14.46889952 13.53110048],0
s5,1,0.086129,2.945282,[216 361] ; [ 6 22],[211.72561983 365.27438017] ; [10.27438017 17.72561983],0
a6,1,0.098331,2.732401,[411 189] ; [15 13],[407.00636943 192.99363057] ; [18.99363057  9.00636943],0
n4,1,0.115357,2.479251,[498 102] ; [20  8],[494.9044586 105.0955414] ; [23.0955414  4.9044586],0
u1,1,0.133045,2.256607,[137 464] ; [ 3 25],[133.76788553 467.23211447] ; [ 6.23211447 21.76788553],0
p9,1,0.139367,2.184937,[516  77] ; [20  6],[513.48626817  79.51373183] ; [22.51373183  3.48626817],0
p6,1,0.14227,2.153232,[230 363] ; [ 7 21],[226.31400966 366.68599034] ; [10.68599034 17.31400966],0
u3,1,0.146237,2.111069,[83 57] ; [5 8],[80.52287582 59.47712418] ; [7.47712418 5.52287582],0
d3,1,0.186016,1.748894,[453 148] ; [18 10],[450.03338633 150.96661367] ; [20.96661367  7.03338633],0
d4,1,0.207478,1.588938,[538  62] ; [23  5],[535.98726115  64.01273885] ; [25.01273885  2.98726115],0
a7,1,0.230369,1.438584,[446 153] ; [18 10],[443.27910686 155.72089314] ; [20.72089314  7.27910686],0
