Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,28.111236,[ 9 37] ; [35 12],[21.76344086 24.23655914] ; [22.23655914 24.76344086],1
p11,1,1.5e-05,18.699785,[11 35] ; [34 16],[21.5625 24.4375] ; [23.4375 26.5625],1
p2,1,2.1e-05,18.082247,[14 32] ; [35 12],[24.23655914 21.76344086] ; [24.76344086 22.23655914],1
v1,1,0.001651,9.902534,[ 8 38] ; [23 25],[15.17021277 30.82978723] ; [15.82978723 32.17021277],0
p4,1,0.006852,7.311241,[ 7 38] ; [20 29],[12.92553191 32.07446809] ; [14.07446809 34.92553191],0
s8,1,0.011217,6.430544,[ 1 45] ; [ 9 41],[ 4.79166667 41.20833333] ; [ 5.20833333 44.79166667],0
r3,1,0.015527,5.855715,[15 29] ; [29 20],[20.8172043 23.1827957] ; [23.1827957 25.8172043],0
s6,1,0.016251,5.775463,[ 6 40] ; [17 33],[11.02083333 34.97916667] ; [11.97916667 38.02083333],0
p5,1,0.020254,5.389874,[ 1 44] ; [ 8 41],[ 4.30851064 40.69148936] ; [ 4.69148936 44.30851064],0
p7,1,0.02377,5.111326,[ 9 35] ; [20 27],[14.02197802 29.97802198] ; [14.97802198 32.02197802],0
v4,1,0.025451,4.99293,[22 23] ; [35 14],[27.28723404 17.71276596] ; [29.71276596 19.28723404],0
p8,1,0.033522,4.518922,[ 7 38] ; [17 32],[11.4893617 33.5106383] ; [12.5106383 36.4893617],0
n2,1,0.049891,3.845126,[11 17] ; [13  6],[14.29787234 13.70212766] ; [9.70212766 9.29787234],0
p3,1,0.100273,2.7012,[ 6 39] ; [13 35],[ 9.19354839 35.80645161] ; [ 9.80645161 38.19354839],0
n3,1,0.107949,2.583993,[12 15] ; [13  6],[14.67391304 12.32608696] ; [10.32608696  8.67391304],0
n6,1,0.10812,2.581483,[20 24] ; [31 19],[23.87234043 20.12765957] ; [27.12765957 22.87234043],0
d1,1,0.112039,2.525217,[19 27] ; [13 37],[15.33333333 30.66666667] ; [16.66666667 33.33333333],0
d2,1,0.119384,2.425386,[21 23] ; [16 34],[17.31914894 26.68085106] ; [19.68085106 30.31914894],0
s7,1,0.186603,1.744239,[ 6 37] ; [12 36],[ 8.50549451 34.49450549] ; [ 9.49450549 38.50549451],0
b5,1,0.226342,1.463701,[21 25] ; [29 21],[23.95833333 22.04166667] ; [26.04166667 23.95833333],0
s3,1,0.258944,1.274395,[ 7 38] ; [12 36],[ 9.19354839 35.80645161] ; [ 9.80645161 38.19354839],0
p6,1,0.263849,1.248447,[ 4 40] ; [ 8 39],[ 5.8021978 38.1978022] ; [ 6.1978022 40.8021978],0
b2,1,0.284205,1.146869,[13 17] ; [ 8 19],[11.05263158 18.94736842] ; [ 9.94736842 17.05263158],0
b3,1,0.284205,1.146869,[13 17] ; [ 8 19],[11.05263158 18.94736842] ; [ 9.94736842 17.05263158],0
r1,1,0.312588,1.019709,[16 29] ; [13 37],[13.73684211 31.26315789] ; [15.26315789 34.73684211],0
b4,1,0.34047,0.908663,[26 20] ; [33 17],[28.27083333 17.72916667] ; [30.72916667 19.27083333],0
