Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.856358,[128  26] ; [16 24],[114.30927835  39.69072165] ; [29.69072165 10.30927835],1
n4,1,1.2e-05,19.108969,[123  30] ; [19 22],[111.98969072  41.01030928] ; [30.01030928 10.98969072],1
p10,1,5.1e-05,16.423746,[127  23] ; [22 18],[117.63157895  32.36842105] ; [31.36842105  8.63157895],1
r4,1,0.000194,13.883962,[140  14] ; [28 13],[132.67692308  21.32307692] ; [35.32307692  5.67692308],1
r2,1,0.000512,12.071167,[146   6] ; [32  8],[140.91666667  11.08333333] ; [37.08333333  2.91666667],1
b1,1,0.001538,10.032372,[ 52 102] ; [25 16],[60.81025641 93.18974359] ; [16.18974359 24.81025641],0
s6,1,0.001996,9.553203,[106  41] ; [19 22],[97.7393617 49.2606383] ; [27.2606383 13.7393617],0
r3,1,0.002556,9.10017,[145   8] ; [32  8],[140.31606218  12.68393782] ; [36.68393782  3.31606218],0
p11,1,0.011945,6.319044,[123  31] ; [25 16],[116.88205128  37.11794872] ; [31.11794872  9.88205128],0
p9,1,0.014927,5.925031,[132  21] ; [28 12],[126.83937824  26.16062176] ; [33.16062176  6.83937824],0
a1,1,0.020972,5.329116,[  5 149] ; [ 5 36],[  7.8974359 146.1025641] ; [ 2.1025641 38.8974359],0
v4,1,0.048394,3.89625,[144   9] ; [33  6],[141.046875  11.953125] ; [35.953125  3.046875],0
b5,1,0.048783,3.882788,[101  53] ; [20 21],[95.55897436 58.44102564] ; [25.44102564 15.55897436],0
p4,1,0.050349,3.829799,[86 67] ; [16 25],[80.44329897 72.55670103] ; [21.55670103 19.44329897],0
p6,1,0.053407,3.731146,[55 94] ; [ 8 31],[49.93085106 99.06914894] ; [13.06914894 25.93085106],0
p7,1,0.063094,3.454137,[99 51] ; [20 20],[93.94736842 56.05263158] ; [25.05263158 14.94736842],0
a7,1,0.068228,3.325145,[102  51] ; [21 20],[97.00515464 55.99484536] ; [25.99484536 15.00515464],0
u3,1,0.071912,3.23883,[31 26] ; [12  3],[34.04166667 22.95833333] ; [8.95833333 6.04166667],0
r1,1,0.095059,2.78654,[120  33] ; [27 14],[115.93298969  37.06701031] ; [31.06701031  9.93298969],0
v2,1,0.1042,2.640057,[92 57] ; [19 21],[87.50793651 61.49206349] ; [23.49206349 16.50793651],0
p1,1,0.112145,2.52373,[ 13 139] ; [ 7 34],[ 15.75129534 136.24870466] ; [ 4.24870466 36.75129534],0
v3,1,0.121365,2.399621,[67 87] ; [12 28],[62.71134021 91.28865979] ; [16.28865979 23.71134021],0
b4,1,0.123635,2.370656,[92 62] ; [19 22],[87.66153846 66.33846154] ; [23.33846154 17.66153846],0
p8,1,0.159478,1.979167,[75 75] ; [15 25],[71.05263158 78.94736842] ; [18.94736842 21.05263158],0
p2,1,0.160408,1.970375,[126  26] ; [30 11],[122.86010363  29.13989637] ; [33.13989637  7.86010363],0
p3,1,0.17883,1.807324,[74 79] ; [15 26],[70.19072165 82.80927835] ; [18.80927835 22.19072165],0
a5,1,0.196564,1.667723,[96 58] ; [21 20],[92.4 61.6] ; [24.6 16.4],0
s8,1,0.252757,1.308001,[67 85] ; [14 27],[63.79274611 88.20725389] ; [17.20725389 23.79274611],0
a6,1,0.267587,1.229074,[90 64] ; [20 21],[86.87179487 67.12820513] ; [23.12820513 17.87179487],0
u2,1,0.281862,1.158088,[27 29] ; [9 5],[28.8 27.2] ; [7.2 6.8],0
u1,1,0.317311,0.999999,[ 10 144] ; [ 1 40],[  8.68717949 145.31282051] ; [ 2.31282051 38.68717949],0
s2,1,0.343779,0.896288,[71 79] ; [16 25],[68.32460733 81.67539267] ; [18.67539267 22.32460733],0
