Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,32.516474,[ 2 43] ; [50 41],[17.20588235 27.79411765] ; [34.79411765 56.20588235],1
d4,1,3.1e-05,17.374341,[21 23] ; [75 16],[31.28888889 12.71111111] ; [64.71111111 26.28888889],1
a5,1,6.8e-05,15.863429,[15 30] ; [63 28],[25.80882353 19.19117647] ; [52.19117647 38.80882353],1
v2,1,0.000268,13.280018,[ 8 34] ; [45 40],[17.52755906 24.47244094] ; [35.47244094 49.52755906],1
d3,1,0.000592,11.801963,[16 29] ; [60 30],[25.33333333 19.66666667] ; [50.66666667 39.33333333],1
a7,1,0.000974,10.875888,[19 26] ; [65 26],[27.79411765 17.20588235] ; [56.20588235 34.79411765],1
a6,1,0.000974,10.875888,[19 26] ; [65 26],[27.79411765 17.20588235] ; [56.20588235 34.79411765],1
a2,1,0.01257,6.228708,[ 2 43] ; [19 72],[ 6.94852941 38.05147059] ; [14.05147059 76.94852941],0
r1,1,0.015214,5.891562,[23 22] ; [65 25],[29.33333333 15.66666667] ; [58.66666667 31.33333333],0
d2,1,0.019952,5.416107,[11 34] ; [41 50],[17.20588235 27.79411765] ; [34.79411765 56.20588235],0
r3,1,0.022039,5.242718,[29 16] ; [74 16],[34.33333333 10.66666667] ; [68.66666667 21.33333333],0
n5,1,0.027036,4.88848,[25 19] ; [33 57],[19.04477612 24.95522388] ; [38.95522388 51.04477612],0
r2,1,0.02828,4.810909,[32 13] ; [78 12],[36.66666667  8.33333333] ; [73.33333333 16.66666667],0
v4,1,0.040926,4.17908,[28 16] ; [72 18],[32.8358209 11.1641791] ; [67.1641791 22.8358209],0
a3,1,0.054779,3.688797,[23 21] ; [63 28],[28.02962963 15.97037037] ; [57.97037037 33.02962963],0
p4,1,0.056965,3.623602,[10 34] ; [35 54],[14.88721805 29.11278195] ; [30.11278195 58.88721805],0
p8,1,0.06836,3.321955,[ 9 35] ; [31 55],[13.53846154 30.46153846] ; [26.46153846 59.53846154],0
r4,1,0.072204,3.232195,[23 22] ; [61 30],[27.79411765 17.20588235] ; [56.20588235 34.79411765],0
s3,1,0.085222,2.962382,[24 21] ; [34 56],[19.33333333 25.66666667] ; [38.66666667 51.33333333],0
n2,1,0.090191,2.870953,[16  5] ; [17 15],[13.0754717  7.9245283] ; [19.9245283 12.0754717],0
b5,1,0.09964,2.711295,[21 24] ; [56 35],[25.47794118 19.52205882] ; [51.52205882 39.47794118],0
u2,1,0.11112,2.538225,[10 12] ; [19  9],[12.76  9.24] ; [16.24 11.76],0
a8,1,0.112279,2.52184,[ 5 36] ; [ 4 84],[ 2.86046512 38.13953488] ; [ 6.13953488 81.86046512],0
s5,1,0.130035,2.292086,[ 3 41] ; [14 72],[ 5.75384615 38.24615385] ; [11.24615385 74.75384615],0
s7,1,0.132887,2.258451,[ 5 37] ; [19 63],[ 8.12903226 33.87096774] ; [15.87096774 66.12903226],0
p2,1,0.16401,1.936863,[23 22] ; [56 32],[26.72932331 18.27067669] ; [52.27067669 35.72932331],0
a4,1,0.186291,1.746712,[14 31] ; [39 52],[17.53676471 27.46323529] ; [35.46323529 55.53676471],0
b4,1,0.202206,1.626366,[21 24] ; [53 38],[24.48529412 20.51470588] ; [49.51470588 41.48529412],0
n1,1,0.229182,1.445933,[10 11] ; [10 22],[ 7.9245283 13.0754717] ; [12.0754717 19.9245283],0
v1,1,0.234035,1.416169,[13 32] ; [35 54],[16.11940299 28.88059701] ; [31.88059701 57.11940299],0
a1,1,0.237673,1.394345,[ 5 40] ; [ 5 86],[ 3.30882353 41.69117647] ; [ 6.69117647 84.30882353],0
p3,1,0.246429,1.343434,[10 35] ; [28 60],[12.85714286 32.14285714] ; [25.14285714 62.85714286],0
u3,1,0.307675,1.040631,[ 9 13] ; [15 12],[10.7755102 11.2244898] ; [13.2244898 13.7755102],0
s1,1,0.310588,1.028175,[ 4 41] ; [ 4 85],[ 2.68656716 42.31343284] ; [ 5.31343284 83.68656716],0
p10,1,0.356061,0.851739,[18 26] ; [43 44],[20.48854962 23.51145038] ; [40.51145038 46.48854962],0
n4,1,0.363137,0.827014,[21 24] ; [50 41],[23.49264706 21.50735294] ; [47.50735294 43.49264706],0
s6,1,0.392352,0.731642,[13 32] ; [33 58],[15.22058824 29.77941176] ; [30.77941176 60.22058824],0
p6,1,0.424129,0.638845,[ 6 38] ; [16 67],[ 7.62204724 36.37795276] ; [14.37795276 68.62204724],0
p11,1,0.426815,0.631475,[19 26] ; [45 46],[21.17647059 23.82352941] ; [42.82352941 48.17647059],0
n3,1,0.525127,0.403812,[14  6] ; [19 12],[12.94117647  7.05882353] ; [20.05882353 10.94117647],0
s4,1,0.574453,0.315288,[ 7 38] ; [11 80],[ 5.95588235 39.04411765] ; [12.04411765 78.95588235],0
p9,1,0.620488,0.245182,[23 21] ; [50 38],[24.33333333 19.66666667] ; [48.66666667 39.33333333],0
b2,1,0.744324,0.106363,[ 7 18] ; [11 34],[ 6.42857143 18.57142857] ; [11.57142857 33.42857143],0
b3,1,0.744324,0.106363,[ 7 18] ; [11 34],[ 6.42857143 18.57142857] ; [11.57142857 33.42857143],0
b1,1,0.761987,0.091731,[22 23] ; [47 44],[22.83088235 22.16911765] ; [46.16911765 44.83088235],0
u1,1,0.794266,0.068004,[ 2 43] ; [ 5 86],[ 2.31617647 42.68382353] ; [ 4.68382353 86.31617647],0
p1,1,0.816244,0.054,[ 3 42] ; [ 7 83],[ 3.33333333 41.66666667] ; [ 6.66666667 83.33333333],0
p7,1,0.857514,0.032234,[19 24] ; [37 50],[18.52307692 24.47692308] ; [37.47692308 49.52307692],0
v3,1,0.91857,0.010452,[10 34] ; [20 65],[10.23255814 33.76744186] ; [19.76744186 65.23255814],0
s2,1,0.920848,0.009874,[12 33] ; [25 66],[12.24264706 32.75735294] ; [24.75735294 66.24264706],0
p5,1,0.992554,8.7e-05,[ 1 43] ; [ 2 87],[ 0.9924812 43.0075188] ; [ 2.0075188 86.9924812],0
