Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,149.707564,[ 64 229] ; [231  94],[139.86245955 153.13754045] ; [155.13754045 169.86245955],1
s2,1,0.0,126.759542,[ 85 205] ; [244  83],[154.63533225 135.36466775] ; [174.36466775 152.63533225],1
s3,1,0.0,94.829894,[106 184] ; [244  79],[165.57911909 124.42088091] ; [184.42088091 138.57911909],1
s6,1,0.0,83.657683,[148 139] ; [276  46],[199.81609195  87.18390805] ; [224.18390805  97.81609195],1
s5,1,0.0,28.868811,[ 74 209] ; [149 165],[105.71021776 177.28978224] ; [117.28978224 196.71021776],1
p6,1,0.0,26.312722,[ 77 210] ; [153 173],[107.68352365 179.31647635] ; [122.31647635 203.68352365],1
a3,1,0.0,26.070613,[211  83] ; [288  39],[236.24154589  57.75845411] ; [262.75845411  64.24154589],1
p9,1,2.1e-05,18.126666,[229  61] ; [297  29],[247.62987013  42.37012987] ; [278.37012987  47.62987013],1
u1,1,3.8e-05,16.984379,[ 46 248] ; [ 97 231],[ 67.59163987 226.40836013] ; [ 75.40836013 252.59163987],1
p3,1,5.2e-05,16.382614,[128 164] ; [196 130],[153.08737864 138.91262136] ; [170.91262136 155.08737864],1
p4,1,6e-05,16.106406,[156 135] ; [226 100],[180.16531605 110.83468395] ; [201.83468395 124.16531605],1
n4,1,9.5e-05,15.226277,[219  75] ; [283  43],[238.04516129  55.95483871] ; [263.95483871  62.04516129],1
n6,1,0.000135,14.565096,[233  60] ; [293  31],[249.78606159  43.21393841] ; [276.21393841  47.78606159],1
p5,1,0.000328,12.902316,[ 19 273] ; [ 51 274],[ 33.1280389 258.8719611] ; [ 36.8719611 288.1280389],1
p7,1,0.000449,12.317454,[163 126] ; [223  95],[183.77924217 105.22075783] ; [202.22075783 115.77924217],1
n5,1,0.000712,11.457915,[208  85] ; [268  57],[225.6763754  67.3236246] ; [250.3236246  74.6763754],1
a8,1,0.001196,10.496985,[ 24 244] ; [ 54 239],[ 37.26203209 230.73796791] ; [ 40.73796791 252.26203209],0
p10,1,0.001831,9.7121,[225  65] ; [284  42],[239.62662338  50.37337662] ; [269.37337662  56.62662338],0
d2,1,0.00296,8.831867,[155 136] ; [212 114],[173.09076175 117.90923825] ; [193.90923825 132.09076175],0
v3,1,0.0034,8.579407,[ 98 182] ; [148 168],[115.5704698 164.4295302] ; [130.4295302 185.5704698],0
n1,1,0.004348,8.132464,[20 49] ; [36 32],[28.20437956 40.79562044] ; [27.79562044 40.20437956],0
v2,1,0.007195,7.223575,[150 129] ; [206 113],[166.09364548 112.90635452] ; [189.90635452 129.09364548],0
u4,1,0.008318,6.963611,[  3 291] ; [ 15 313],[  8.50803859 285.49196141] ; [  9.49196141 318.50803859],0
a2,1,0.016161,5.785312,[ 81 213] ; [120 208],[ 95.00643087 198.99356913] ; [105.99356913 222.00643087],0
p12,1,0.017786,5.617151,[ 16 275] ; [ 35 290],[ 24.09253247 266.90746753] ; [ 26.90746753 298.09253247],0
v1,1,0.027325,4.870187,[149 138] ; [194 125],[162.44389439 124.55610561] ; [180.55610561 138.44389439],0
a4,1,0.029105,4.761405,[145 147] ; [191 136],[158.50080775 133.49919225] ; [177.49919225 149.50080775],0
s1,1,0.032649,4.564115,[  4 284] ; [ 14 311],[  8.45676998 279.54323002] ; [  9.54323002 315.45676998],0
s4,1,0.033361,4.527161,[ 39 250] ; [ 65 261],[ 48.87154472 240.12845528] ; [ 55.12845528 270.87154472],0
u2,1,0.052712,3.75302,[38 44] ; [26 14],[43.01639344 38.98360656] ; [20.98360656 19.01639344],0
u3,1,0.057395,3.611094,[47 35] ; [30 10],[51.75409836 30.24590164] ; [25.24590164 14.75409836],0
r3,1,0.070803,3.264296,[275  19] ; [317  11],[279.81993569  14.18006431] ; [312.18006431  15.81993569],0
a6,1,0.085221,2.962406,[226  68] ; [230  95],[216.5815832  77.4184168] ; [239.4184168  85.5815832],0
b4,1,0.089543,2.882577,[182 112] ; [181 147],[171.57877814 122.42122186] ; [191.42122186 136.57877814],0
v4,1,0.109468,2.561878,[281  13] ; [319   7],[284.51612903   9.48387097] ; [315.48387097  10.51612903],0
r1,1,0.110817,2.542532,[243  49] ; [286  40],[249.94822006  42.05177994] ; [279.05177994  46.94822006],0
a7,1,0.124389,2.361174,[224  70] ; [232  96],[215.53697749  78.46302251] ; [240.46302251  87.53697749],0
d1,1,0.127661,2.320714,[194 100] ; [235  93],[202.77491961  91.22508039] ; [226.22508039 101.77491961],0
n2,1,0.151897,2.053097,[51 21] ; [56 13],[54.63829787 17.36170213] ; [52.36170213 16.63829787],0
b2,1,0.163022,1.945965,[ 61 101] ; [105 130],[67.73803526 94.26196474] ; [ 98.26196474 136.73803526],0
b3,1,0.163022,1.945965,[ 61 101] ; [105 130],[67.73803526 94.26196474] ; [ 98.26196474 136.73803526],0
p2,1,0.186444,1.745494,[234  56] ; [277  50],[240.17828201  49.82171799] ; [270.82171799  56.17828201],0
d3,1,0.215231,1.535884,[207  87] ; [244  82],[213.86129032  80.13870968] ; [237.13870968  88.86129032],0
a1,1,0.216856,1.525058,[ 13 281] ; [ 22 306],[ 16.54340836 277.45659164] ; [ 18.45659164 309.54340836],0
r4,1,0.237463,1.395594,[272  22] ; [311  17],[275.5659164  18.4340836] ; [307.4340836  20.5659164],0
p8,1,0.260889,1.264034,[147 141] ; [179 143],[153.9147541 134.0852459] ; [172.0852459 149.9147541],0
p11,1,0.270688,1.213255,[226  68] ; [264  64],[231.60771704  62.39228296] ; [258.39228296  69.60771704],0
p1,1,0.465094,0.533607,[ 23 270] ; [ 31 295],[ 25.56058158 267.43941842] ; [ 28.43941842 297.56058158],0
b1,1,0.476199,0.507555,[111 183] ; [133 195],[115.33118971 178.66881029] ; [128.66881029 199.33118971],0
n3,1,0.510932,0.432158,[49 21] ; [51 17],[50.72463768 19.27536232] ; [49.27536232 18.72463768],0
d5,1,0.737016,0.112767,[256  38] ; [280  45],[254.57835218  39.42164782] ; [281.42164782  43.57835218],0
d4,1,0.920664,0.00992,[255  39] ; [281  44],[254.57835218  39.42164782] ; [281.42164782  43.57835218],0
b5,1,0.97097,0.001324,[177 117] ; [197 131],[176.77813505 117.22186495] ; [197.22186495 130.77813505],0
