Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,35.924708,[ 2 34] ; [75 45],[17.76923077 18.23076923] ; [59.23076923 60.76923077],1
d3,1,1.3e-05,18.980903,[11 25] ; [85 35],[22.15384615 13.84615385] ; [73.84615385 46.15384615],1
d4,1,2.4e-05,17.867545,[18 18] ; [101  19],[27.46153846  8.53846154] ; [91.53846154 28.46153846],1
a5,1,5.5e-05,16.266266,[16 20] ; [95 25],[25.61538462 10.38461538] ; [85.38461538 34.61538462],1
s1,1,0.000334,12.869787,[ 6 29] ; [  2 115],[ 1.84210526 33.15789474] ; [  6.15789474 110.84210526],1
r2,1,0.000345,12.806757,[30  6] ; [118   2],[34.15384615  1.84615385] ; [113.84615385   6.15384615],1
n4,1,0.00058,11.839577,[20 16] ; [99 20],[27.63870968  8.36129032] ; [91.36129032 27.63870968],1
p2,1,0.001222,10.456349,[22 14] ; [102  17],[28.8  7.2] ; [95.2 23.8],0
p3,1,0.002435,9.189072,[ 9 27] ; [64 55],[16.95483871 19.04516129] ; [56.04516129 62.95483871],0
r3,1,0.003082,8.758147,[26  9] ; [111   9],[30.93548387  4.06451613] ; [106.06451613  13.93548387],0
a6,1,0.003855,8.350708,[14 22] ; [79 41],[21.46153846 14.53846154] ; [71.53846154 48.46153846],0
n6,1,0.003957,8.303571,[22 13] ; [102  18],[28.  7.] ; [96. 24.],0
d2,1,0.004177,8.205065,[ 8 28] ; [59 61],[15.46153846 20.53846154] ; [51.53846154 68.46153846],0
p6,1,0.006137,7.509702,[ 5 29] ; [48 72],[11.7012987 22.2987013] ; [41.2987013 78.7012987],0
p4,1,0.007018,7.268335,[15 21] ; [80 40],[21.92307692 14.07692308] ; [73.07692308 46.92307692],0
a7,1,0.00851,6.922868,[18 18] ; [88 32],[24.46153846 11.53846154] ; [81.53846154 38.46153846],0
s8,1,0.009212,6.781267,[ 9 27] ; [59 60],[15.79354839 20.20645161] ; [52.20645161 66.79354839],0
v4,1,0.010706,6.513427,[30  6] ; [114   5],[33.44516129  2.55483871] ; [110.55483871   8.44516129],0
s5,1,0.011357,6.408541,[ 7 27] ; [51 63],[13.32432432 20.67567568] ; [44.67567568 69.32432432],0
p8,1,0.012148,6.289099,[12 23] ; [70 50],[18.51612903 16.48387097] ; [63.48387097 56.51612903],0
u1,1,0.016832,5.713763,[ 1 35] ; [23 97],[ 5.53846154 30.46153846] ; [ 18.46153846 101.53846154],0
a4,1,0.018646,5.534459,[ 9 25] ; [59 61],[15.01298701 18.98701299] ; [52.98701299 67.01298701],0
r4,1,0.020739,5.348571,[27  9] ; [108  12],[31.15384615  4.84615385] ; [103.84615385  16.15384615],0
n5,1,0.034314,4.478981,[23 13] ; [97 23],[27.69230769  8.30769231] ; [92.30769231 27.69230769],0
p10,1,0.057903,3.596446,[24 11] ; [99 20],[27.95454545  7.04545455] ; [95.04545455 23.95454545],0
s4,1,0.069932,3.284605,[ 4 32] ; [30 88],[ 7.94805195 28.05194805] ; [26.05194805 91.94805195],0
r1,1,0.074713,3.176326,[25 11] ; [98 20],[28.75324675  7.24675325] ; [94.24675325 23.75324675],0
a2,1,0.092521,2.829958,[ 4 32] ; [29 91],[ 7.61538462 28.38461538] ; [25.38461538 94.61538462],0
s6,1,0.101819,2.67681,[20 15] ; [84 33],[23.94736842 11.05263158] ; [80.05263158 36.94736842],0
a1,1,0.117036,2.456538,[ 4 32] ; [  5 115],[ 2.07692308 33.92307692] ; [  6.92307692 113.07692308],0
p9,1,0.131669,2.272713,[27  9] ; [102  17],[29.96129032  6.03870968] ; [99.03870968 19.96129032],0
v3,1,0.195217,1.677801,[ 7 29] ; [36 82],[10.05194805 25.94805195] ; [32.94805195 85.05194805],0
b5,1,0.217988,1.517569,[19 17] ; [77 43],[22.15384615 13.84615385] ; [73.84615385 46.15384615],0
b2,1,0.279436,1.16983,[13 13] ; [30 49],[10.64761905 15.35238095] ; [32.35238095 46.64761905],0
b3,1,0.279436,1.16983,[13 13] ; [30 49],[10.64761905 15.35238095] ; [32.35238095 46.64761905],0
a3,1,0.284881,1.143658,[22 13] ; [86 33],[24.54545455 10.45454545] ; [83.45454545 35.54545455],0
u2,1,0.312928,1.018276,[6 8] ; [20 14],[7.58333333 6.41666667] ; [18.41666667 15.58333333],0
p7,1,0.322236,0.979849,[19 16] ; [75 43],[21.50326797 13.49673203] ; [72.49673203 45.50326797],0
p11,1,0.322831,0.977444,[24 12] ; [90 30],[26.30769231  9.69230769] ; [87.69230769 32.30769231],0
n1,1,0.326359,0.963291,[3 5] ; [16 12],[4.22222222 3.77777778] ; [14.77777778 13.22222222],0
b4,1,0.376504,0.782086,[18 18] ; [70 50],[20.30769231 15.69230769] ; [67.69230769 52.30769231],0
s3,1,0.407975,0.684695,[17 17] ; [69 50],[19.11111111 14.88888889] ; [66.88888889 52.11111111],0
p1,1,0.41274,0.670893,[ 5 31] ; [ 11 109],[ 3.69230769 32.30769231] ; [ 12.30769231 107.69230769],0
s7,1,0.47792,0.503606,[14 21] ; [52 59],[15.82191781 19.17808219] ; [50.17808219 60.82191781],0
p5,1,0.571071,0.320894,[ 4 31] ; [ 18 100],[ 5.03267974 29.96732026] ; [ 16.96732026 101.03267974],0
n2,1,0.573611,0.316678,[7 1] ; [22  6],[6.44444444 1.55555556] ; [22.55555556  5.44444444],0
