Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,237.201094,[ 55 200] ; [230  28],[141.66666667 113.33333333] ; [143.33333333 114.66666667],1
s6,1,0.0,85.878167,[121 133] ; [223  36],[170.32358674  83.67641326] ; [173.67641326  85.32358674],1
s7,1,0.0,70.861766,[ 68 175] ; [168  88],[114.9258517 128.0741483] ; [121.0741483 134.9258517],1
s5,1,0.0,60.931046,[ 39 214] ; [121 133],[ 79.84220907 173.15779093] ; [ 80.15779093 173.84220907],1
s8,1,0.0,48.911373,[ 71 186] ; [151 109],[110.35589942 146.64410058] ; [111.64410058 148.35589942],1
s4,1,7e-06,20.145278,[ 19 236] ; [ 55 202],[ 36.85546875 218.14453125] ; [ 37.14453125 219.85546875],1
d1,1,4.3e-05,16.718013,[140 119] ; [187  75],[162.55854127  96.44145873] ; [164.44145873  97.55854127],1
n5,1,0.000727,11.41974,[177  79] ; [213  47],[193.48837209  62.51162791] ; [196.51162791  63.48837209],1
p12,1,0.00095,10.92336,[ 14 242] ; [ 37 225],[ 25.2046332 230.7953668] ; [ 25.7953668 236.2046332],1
d2,1,0.004189,8.200229,[104 155] ; [137 123],[120.26782274 138.73217726] ; [120.73217726 139.26782274],0
r2,1,0.004255,8.171762,[235  20] ; [253   6],[242.10116732  12.89883268] ; [245.89883268  13.10116732],0
p4,1,0.004991,7.88266,[149 109] ; [181  79],[164.36293436  93.63706564] ; [165.63706564  94.36293436],0
p10,1,0.00529,7.777611,[215  41] ; [240  21],[225.29980658  30.70019342] ; [229.70019342  31.29980658],0
d4,1,0.005652,7.658139,[210  49] ; [234  27],[221.14615385  37.85384615] ; [222.85384615  38.14615385],0
a2,1,0.007483,7.153166,[ 57 202] ; [ 85 177],[ 70.59117083 188.40882917] ; [ 71.40882917 190.59117083],0
u1,1,0.012746,6.204028,[ 44 215] ; [ 68 194],[ 55.67754319 203.32245681] ; [ 56.32245681 205.67754319],0
p6,1,0.017227,5.673095,[ 82 173] ; [110 150],[ 95.06796117 159.93203883] ; [ 96.93203883 163.06796117],0
s1,1,0.033087,4.541277,[  3 252] ; [ 11 249],[  6.93203883 248.06796117] ; [  7.06796117 252.93203883],0
v4,1,0.041395,4.159758,[246  12] ; [255   4],[250.01547389   7.98452611] ; [250.98452611   8.01547389],0
a4,1,0.059751,3.54428,[101 157] ; [124 138],[111.63461538 146.36538462] ; [113.36538462 148.63461538],0
n6,1,0.084575,2.974723,[219  39] ; [232  26],[225.5  32.5] ; [225.5  32.5],0
p3,1,0.087008,2.928868,[124 135] ; [144 116],[133.74181118 125.25818882] ; [134.25818882 125.74181118],0
a5,1,0.089947,2.875325,[186  73] ; [205  57],[194.37428023  64.62571977] ; [196.62571977  65.37428023],0
p9,1,0.106279,2.6087,[223  33] ; [237  22],[228.66019417  27.33980583] ; [231.33980583  27.66019417],0
n4,1,0.112875,2.513497,[195  63] ; [213  49],[202.43076923  55.56923077] ; [205.56923077  56.43076923],0
a6,1,0.113449,2.505502,[211  48] ; [197  63],[203.60693642  55.39306358] ; [204.39306358  55.60693642],0
u3,1,0.128064,2.315822,[46 34] ; [48 21],[50.46979866 29.53020134] ; [43.53020134 25.46979866],0
u4,1,0.132465,2.263371,[  3 256] ; [  8 254],[  5.46833013 253.53166987] ; [  5.53166987 256.46833013],0
v1,1,0.138129,2.198685,[130 122] ; [146 105],[138.27435388 113.72564612] ; [137.72564612 113.27435388],0
b5,1,0.16884,1.893209,[158 101] ; [175  87],[165.54126679  93.45873321] ; [167.45873321  94.54126679],0
p5,1,0.176402,1.827681,[ 27 232] ; [ 37 221],[ 32.06189555 226.93810445] ; [ 31.93810445 226.06189555],0
a8,1,0.180037,1.797317,[ 30 198] ; [ 43 201],[ 35.26271186 192.73728814] ; [ 37.73728814 206.26271186],0
p7,1,0.183154,1.771842,[163  90] ; [175  75],[170.00795229  82.99204771] ; [167.99204771  82.00795229],0
a3,1,0.188024,1.733031,[178  81] ; [193  68],[184.78653846  74.21346154] ; [186.21346154  74.78653846],0
r1,1,0.237436,1.395751,[206  52] ; [218  42],[211.18146718  46.81853282] ; [212.81853282  47.18146718],0
r4,1,0.294742,1.097832,[237  22] ; [246  16],[240.10940499  18.89059501] ; [242.89059501  19.10940499],0
p1,1,0.36523,0.819829,[ 19 238] ; [ 25 235],[ 21.87234043 235.12765957] ; [ 22.12765957 237.87234043],0
d3,1,0.371085,0.800028,[198  61] ; [208  53],[202.21923077  56.78076923] ; [203.78076923  57.21923077],0
p8,1,0.395006,0.723476,[144 109] ; [157 102],[148.73632812 104.26367188] ; [152.26367188 106.73632812],0
b1,1,0.3951,0.723187,[ 78 181] ; [ 88 174],[ 82.52207294 176.47792706] ; [ 83.47792706 178.52207294],0
n1,1,0.418067,0.655742,[16 37] ; [16 26],[17.85263158 35.14736842] ; [14.14736842 27.85263158],0
v3,1,0.43235,0.616503,[ 97 155] ; [104 144],[101.304 150.696] ; [ 99.696 148.304],0
n2,1,0.443858,0.586289,[38 15] ; [33  9],[39.61052632 13.38947368] ; [31.38947368 10.61052632],0
a1,1,0.540809,0.374042,[ 10 249] ; [ 13 249],[ 11.43378119 247.56621881] ; [ 11.56621881 250.43378119],0
b4,1,0.579457,0.307114,[156 103] ; [164  98],[159.07869482  99.92130518] ; [160.92130518 101.07869482],0
b3,1,0.596861,0.279757,[ 55 101] ; [61 99],[57.26582278 98.73417722] ; [ 58.73417722 101.26582278],0
b2,1,0.596861,0.279757,[ 55 101] ; [61 99],[57.26582278 98.73417722] ; [ 58.73417722 101.26582278],0
d5,1,0.614405,0.25381,[212  47] ; [218  43],[214.17307692  44.82692308] ; [215.82692308  45.17307692],0
u2,1,0.755437,0.097019,[48 33] ; [42 26],[48.9261745 32.0738255] ; [41.0738255 26.9261745],0
r3,1,0.795028,0.067489,[252   6] ; [254   7],[251.53757225   6.46242775] ; [254.46242775   6.53757225],0
n3,1,0.812218,0.056437,[40 14] ; [32 10],[40.5 13.5] ; [31.5 10.5],0
p2,1,0.854516,0.033621,[226  32] ; [230  31],[226.68208092  31.31791908] ; [229.31791908  31.68208092],0
v2,1,0.923535,0.009212,[151  96] ; [153  99],[150.47695391  96.52304609] ; [153.52304609  98.47695391],0
