Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,67.79755,[149  15] ; [53 62],[118.73835125  45.26164875] ; [83.26164875 31.73835125],1
p11,1,0.0,26.122384,[147  21] ; [72 45],[129.09473684  38.90526316] ; [89.90526316 27.09473684],1
p6,1,1e-06,25.204078,[99 67] ; [34 82],[78.29078014 87.70921986] ; [54.70921986 61.29078014],1
p3,1,4e-06,21.204768,[117  50] ; [50 67],[98.20070423 68.79929577] ; [68.79929577 48.20070423],1
p4,1,4e-06,21.167836,[130  37] ; [60 56],[112.12014134  54.87985866] ; [77.87985866 38.12014134],1
p10,1,4e-05,16.893629,[157  10] ; [89 26],[145.68085106  21.31914894] ; [100.31914894  14.68085106],1
p5,1,4.9e-05,16.469713,[ 47 120] ; [ 10 107],[ 33.51760563 133.48239437] ; [23.48239437 93.51760563],1
p2,1,0.000154,14.318831,[152  15] ; [87 30],[140.53873239  26.46126761] ; [98.46126761 18.53873239],1
v3,1,0.000273,13.247347,[88 78] ; [35 78],[73.1827957 92.8172043] ; [49.8172043 63.1827957],1
p9,1,0.000289,13.142505,[158   9] ; [93 22],[148.64184397  18.35815603] ; [102.35815603  12.64184397],1
n5,1,0.001228,10.447403,[142  25] ; [80 36],[131.00353357  35.99646643] ; [90.99646643 25.00353357],0
b5,1,0.001447,10.144462,[77 91] ; [76 41],[90.18947368 77.81052632] ; [62.81052632 54.18947368],0
v1,1,0.00361,8.470504,[113  54] ; [58 57],[101.26595745  65.73404255] ; [69.73404255 45.26595745],0
r4,1,0.009025,6.817935,[164   4] ; [106  11],[159.15789474   8.84210526] ; [110.84210526   6.15789474],0
s8,1,0.011164,6.438998,[106  60] ; [57 60],[95.61130742 70.38869258] ; [67.38869258 49.61130742],0
n4,1,0.031342,4.634143,[138  30] ; [82 33],[130.60070671  37.39929329] ; [89.39929329 25.60070671],0
a2,1,0.045091,4.015248,[ 38 130] ; [39 78],[ 45.38947368 122.61052632] ; [31.61052632 85.38947368],0
