Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,54.112166,[35 41] ; [427  86],[59.61290323 16.38709677] ; [402.38709677 110.61290323],1
n4,1,0.0,26.245335,[46 30] ; [437  78],[62.11167513 13.88832487] ; [420.88832487  94.11167513],1
p10,1,0.000236,13.524058,[56 19] ; [457  53],[65.76923077  9.23076923] ; [447.23076923  62.76923077],1
p9,1,0.00047,12.229472,[59 17] ; [463  46],[67.81538462  8.18461538] ; [454.18461538  54.81538462],1
b1,1,0.000968,10.887897,[39 37] ; [165 350],[26.23350254 49.76649746] ; [177.76649746 337.23350254],1
s5,1,0.005375,7.748811,[15 60] ; [180 315],[25.65789474 49.34210526] ; [169.34210526 325.65789474],0
a4,1,0.005778,7.618187,[26 50] ; [263 251],[37.22711864 38.77288136] ; [251.77288136 262.22711864],0
p3,1,0.006506,7.404622,[29 46] ; [285 229],[39.98302207 35.01697793] ; [274.01697793 239.98302207],0
u1,1,0.009139,6.795365,[ 7 69] ; [114 401],[15.56006768 60.43993232] ; [105.43993232 409.56006768],0
s6,1,0.011141,6.442665,[42 34] ; [352 152],[51.62758621 24.37241379] ; [342.37241379 161.62758621],0
v3,1,0.013939,6.045891,[20 51] ; [216 280],[29.55202822 41.44797178] ; [206.44797178 289.55202822],0
p6,1,0.014431,5.984629,[18 54] ; [203 305],[27.43448276 44.56551724] ; [193.56551724 314.43448276],0
r4,1,0.021183,5.311704,[64 12] ; [475  40],[69.31302876  6.68697124] ; [469.68697124  45.31302876],0
n2,1,0.026738,4.907639,[20  1] ; [72 27],[16.1  4.9] ; [75.9 23.1],0
d1,1,0.032997,4.545934,[46 30] ; [373 142],[53.88155668 22.11844332] ; [365.11844332 149.88155668],0
a2,1,0.033871,4.5012,[12 64] ; [140 375],[19.5465313 56.4534687] ; [132.4534687 382.5465313],0
n1,1,0.039338,4.246212,[11  8] ; [33 67],[ 7.02521008 11.97478992] ; [36.97478992 63.02521008],0
d2,1,0.040271,4.206423,[32 44] ; [280 232],[40.32653061 35.67346939] ; [271.67346939 240.32653061],0
a8,1,0.058607,3.57637,[ 5 65] ; [ 73 392],[10.20560748 59.79439252] ; [ 67.79439252 397.20560748],0
a3,1,0.071136,3.256604,[51 25] ; [394 120],[57.3220339 18.6779661] ; [387.6779661 126.3220339],0
s2,1,0.072035,3.236022,[31 44] ; [267 242],[38.27054795 36.72945205] ; [259.72945205 249.27054795],0
s7,1,0.077537,3.115797,[29 43] ; [256 242],[36. 36.] ; [249. 249.],0
b2,1,0.089827,2.877465,[12 33] ; [132 200],[17.18832891 27.81167109] ; [126.81167109 205.18832891],0
b3,1,0.089827,2.877465,[12 33] ; [132 200],[17.18832891 27.81167109] ; [126.81167109 205.18832891],0
n3,1,0.103922,2.644305,[12  9] ; [74 25],[15.05  5.95] ; [70.95 28.05],0
p4,1,0.106217,2.609628,[42 33] ; [337 177],[48.25976231 26.74023769] ; [330.74023769 183.25976231],0
d3,1,0.106859,2.600066,[51 25] ; [390 125],[56.7106599 19.2893401] ; [384.2893401 130.7106599],0
p8,1,0.133323,2.253374,[36 38] ; [293 213],[41.97586207 32.02413793] ; [287.02413793 218.97586207],0
a5,1,0.150091,2.07133,[55 21] ; [410 105],[59.79695431 16.20304569] ; [405.20304569 109.79695431],0
