Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,108.177598,[255 120] ; [ 54 170],[193.44741235 181.55258765] ; [115.55258765 108.44741235],1
p6,1,0.0,62.361605,[185 190] ; [ 38 185],[139.84113712 235.15886288] ; [ 83.15886288 139.84113712],1
p2,1,0.0,48.293504,[345  33] ; [156  69],[314.05970149  63.94029851] ; [186.94029851  38.05970149],1
p3,1,0.0,42.406348,[232 146] ; [ 76 148],[193.39534884 184.60465116] ; [114.60465116 109.39534884],1
p4,1,0.0,37.907302,[264 113] ; [100 124],[228.3327787 148.6672213] ; [135.6672213  88.3327787],1
r4,1,0.0,27.572193,[356  24] ; [179  46],[336.03305785  43.96694215] ; [198.96694215  26.03305785],1
p10,1,0.0,26.476107,[326  50] ; [154  68],[301.80602007  74.19397993] ; [178.19397993  43.80602007],1
v4,1,3e-06,21.952037,[362  14] ; [193  32],[347.22129784  28.77870216] ; [207.77870216  17.22129784],1
r3,1,8e-06,20.03205,[367  11] ; [196  27],[354.09983361  23.90016639] ; [208.90016639  14.09983361],1
p9,1,4e-05,16.880744,[331  45] ; [165  55],[312.91275168  63.08724832] ; [183.08724832  36.91275168],1
p11,1,5.7e-05,16.199028,[322  58] ; [160  65],[302.74380165  77.25619835] ; [179.25619835  45.74380165],1
s5,1,7.5e-05,15.689676,[133 240] ; [ 43 171],[111.83645656 261.16354344] ; [ 64.16354344 149.83645656],1
v2,1,0.000221,13.641262,[236 134] ; [103 111],[214.77739726 155.22260274] ; [124.22260274  89.77739726],1
r1,1,0.000374,12.657982,[317  60] ; [162  63],[299.9717608  77.0282392] ; [179.0282392  45.9717608],1
s7,1,0.000726,11.421827,[200 161] ; [ 86 125],[180.5 180.5] ; [105.5 105.5],1
v1,1,0.00073,11.412082,[224 148] ; [ 98 116],[204.40955631 167.59044369] ; [117.59044369  96.40955631],1
s8,1,0.000831,11.171528,[187 189] ; [ 80 144],[167.32 208.68] ; [ 99.68 124.32],1
p5,1,0.000878,11.06799,[ 63 315] ; [ 16 207],[ 49.68718802 328.31281198] ; [ 29.31281198 193.68718802],1
n6,1,0.001797,9.74622,[339  37] ; [182  42],[326.49333333  49.50666667] ; [194.50666667  29.49333333],0
d5,1,0.002206,9.369615,[321  56] ; [169  56],[306.86046512  70.13953488] ; [183.13953488  41.86046512],0
s6,1,0.002301,9.292647,[250 121] ; [123 101],[232.57647059 138.42352941] ; [140.42352941  83.57647059],0
r2,1,0.002719,8.987362,[359  13] ; [203  21],[350.77852349  21.22147651] ; [211.22147651  12.77852349],0
d3,1,0.00471,7.987451,[266 112] ; [133  92],[250.11940299 127.88059701] ; [148.88059701  76.11940299],0
s3,1,0.007825,7.073166,[215 158] ; [102 118],[199.39460371 173.60539629] ; [117.60539629 102.39460371],0
a8,1,0.009445,6.736711,[ 72 268] ; [ 26 183],[ 60.69216758 279.30783242] ; [ 37.30783242 171.69216758],0
v3,1,0.009868,6.658496,[178 192] ; [ 79 134],[163.10463122 206.89536878] ; [ 93.89536878 119.10463122],0
s2,1,0.031538,4.623424,[188 189] ; [ 91 132],[175.305 201.695] ; [103.695 119.305],0
d1,1,0.032132,4.591467,[238 142] ; [121 104],[225.48760331 154.51239669] ; [133.51239669  91.48760331],0
a3,1,0.054394,3.70058,[285  93] ; [152  71],[274.85191348 103.14808652] ; [162.14808652  60.85191348],0
d4,1,0.05461,3.693945,[318  59] ; [175  49],[309.25291181  67.74708819] ; [183.74708819  40.25291181],0
a2,1,0.07685,3.1303,[102 278] ; [ 46 179],[ 92.95867769 287.04132231] ; [ 55.04132231 169.95867769],0
a7,1,0.086954,2.929871,[277 102] ; [149  75],[267.75124378 111.24875622] ; [158.24875622  65.75124378],0
n1,1,0.109205,2.565684,[26 38] ; [33 27],[30.4516129 33.5483871] ; [28.5483871 31.4516129],0
b4,1,0.136817,2.213395,[213 167] ; [140  85],[221.71900826 158.28099174] ; [131.28099174  93.71900826],0
n5,1,0.162194,1.953648,[328  50] ; [185  39],[322.11627907  55.88372093] ; [190.88372093  33.11627907],0
a5,1,0.202915,1.621269,[296  84] ; [165  60],[289.55371901  90.44628099] ; [171.44628099  53.55371901],0
u1,1,0.25653,1.287387,[ 73 307] ; [ 35 190],[ 67.83471074 312.16528926] ; [ 40.16528926 184.83471074],0
a6,1,0.270746,1.212962,[261 116] ; [146  79],[254.8820598 122.1179402] ; [152.1179402  72.8820598],0
u3,1,0.29416,1.100483,[52 43] ; [34 39],[48.63095238 46.36904762] ; [37.36904762 35.63095238],0
p1,1,0.321648,0.982234,[ 36 343] ; [ 27 197],[ 39.59701493 339.40298507] ; [ 23.40298507 200.59701493],0
u2,1,0.455011,0.558138,[52 40] ; [37 36],[49.62424242 42.37575758] ; [39.37575758 33.62424242],0
n3,1,0.458584,0.549347,[48 17] ; [40 19],[46.12903226 18.87096774] ; [41.87096774 17.12903226],0
s1,1,0.462044,0.540938,[ 11 364] ; [  9 213],[ 12.56281407 362.43718593] ; [  7.43718593 214.56281407],0
b5,1,0.508915,0.436298,[221 159] ; [137  88],[224.85950413 155.14049587] ; [133.14049587  91.85950413],0
d2,1,0.568722,0.324825,[191 187] ; [117 104],[194.3639399 183.6360601] ; [113.6360601 107.3639399],0
u4,1,0.65712,0.197041,[  8 372] ; [  6 219],[  8.79338843 371.20661157] ; [  5.20661157 219.79338843],0
a4,1,0.657395,0.196704,[176 202] ; [108 115],[178.62229617 199.37770383] ; [105.37770383 117.62229617],0
n2,1,0.71872,0.129722,[49 16] ; [45 17],[48.11023622 16.88976378] ; [45.88976378 16.11023622],0
b1,1,0.845246,0.038098,[154 226] ; [ 93 132],[155.14049587 224.85950413] ; [ 91.85950413 133.14049587],0
a1,1,0.890146,0.019077,[ 23 357] ; [ 13 212],[ 22.61157025 357.38842975] ; [ 13.38842975 211.61157025],0
b2,1,0.981613,0.000531,[108 149] ; [59 81],[108.10831234 148.89168766] ; [58.89168766 81.10831234],0
b3,1,0.981613,0.000531,[108 149] ; [59 81],[108.10831234 148.89168766] ; [58.89168766 81.10831234],0
p12,1,0.983514,0.000427,[ 34 343] ; [ 20 203],[ 33.93 343.07] ; [ 20.07 202.93],0
