Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,50.025317,[ 21 422] ; [22 54],[ 36.70327553 406.29672447] ; [ 6.29672447 69.70327553],1
p1,1,0.0,46.848121,[ 25 418] ; [23 53],[ 40.97109827 402.02890173] ; [ 7.02890173 68.97109827],1
s5,1,0.0,29.576906,[149 290] ; [46 21],[169.1798419 269.8201581] ; [25.8201581 41.1798419],1
p3,1,2e-06,23.067868,[251 194] ; [65 11],[269.90403071 175.09596929] ; [46.09596929 29.90403071],1
a1,1,4e-06,21.112235,[ 17 428] ; [13 63],[ 25.62380038 419.37619962] ; [ 4.37619962 71.62380038],1
p6,1,5e-06,20.917015,[197 243] ; [55 20],[215.30097087 224.69902913] ; [36.69902913 38.30097087],1
p4,1,1.3e-05,19.035946,[300 144] ; [70  6],[315.92307692 128.07692308] ; [54.07692308 21.92307692],1
p8,1,0.000135,14.570235,[291 150] ; [66  9],[305.11046512 135.88953488] ; [51.88953488 23.11046512],1
s7,1,0.000178,14.05136,[216 210] ; [53 18],[230.57142857 195.42857143] ; [38.42857143 32.57142857],1
u4,1,0.001223,10.455754,[  5 440] ; [ 5 70],[  8.55769231 436.44230769] ; [ 1.44230769 73.55769231],0
n5,1,0.002201,9.37408,[330 111] ; [69  7],[340.34622824 100.65377176] ; [58.65377176 17.34622824],0
s8,1,0.002573,9.087719,[204 240] ; [48 26],[216. 228.] ; [36. 38.],0
v3,1,0.003154,8.715954,[173 262] ; [42 30],[184.46745562 250.53254438] ; [30.53254438 41.46745562],0
s6,1,0.007356,7.183852,[297 141] ; [57 11],[306.42687747 131.57312253] ; [47.57312253 20.42687747],0
n4,1,0.007804,7.077845,[343 100] ; [69  7],[351.66859345  91.33140655] ; [60.33140655 15.66859345],0
p9,1,0.008015,7.030143,[383  59] ; [73  2],[389.84912959  52.15087041] ; [66.15087041  8.84912959],0
b2,1,0.013215,6.140073,[ 94 174] ; [30 27],[102.25230769 165.74769231] ; [21.74769231 35.25230769],0
b3,1,0.013215,6.140073,[ 94 174] ; [30 27],[102.25230769 165.74769231] ; [21.74769231 35.25230769],0
b5,1,0.014222,6.010399,[266 179] ; [34 42],[256.23800384 188.76199616] ; [43.76199616 32.23800384],0
p10,1,0.02227,5.224555,[375  67] ; [71  4],[381.29980658  60.70019342] ; [64.70019342 10.29980658],0
v1,1,0.039263,4.249457,[243 194] ; [50 23],[251.06078431 185.93921569] ; [41.93921569 31.06078431],0
n6,1,0.059526,3.550547,[376  64] ; [71  5],[381.1627907  58.8372093] ; [65.8372093 10.1627907],0
s1,1,0.066383,3.370262,[  8 431] ; [ 4 72],[ 10.22912621 428.77087379] ; [ 1.77087379 74.22912621],0
p11,1,0.076217,3.143786,[368  77] ; [69  7],[373.25335893  71.74664107] ; [63.74664107 12.25335893],0
a2,1,0.183721,1.767261,[120 325] ; [15 61],[115.30710173 329.69289827] ; [19.69289827 56.30710173],0
a3,1,0.186336,1.746354,[323 119] ; [61 15],[327.66023166 114.33976834] ; [56.33976834 19.66023166],0
