Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.027365,4.867663,[11 30] ; [27 28],[16.22916667 24.77083333] ; [21.77083333 33.22916667],0
d1,1,0.031808,4.608806,[ 9 32] ; [24 32],[13.94845361 27.05154639] ; [19.05154639 36.94845361],0
a3,1,0.048053,3.908115,[17 24] ; [34 21],[21.78125 19.21875] ; [29.21875 25.78125],0
v4,1,0.048707,3.88541,[21 20] ; [39 16],[25.625 15.375] ; [34.375 20.625],0
u3,1,0.075171,3.166341,[ 5 19] ; [10 12],[ 7.82608696 16.17391304] ; [ 7.17391304 14.82608696],0
p10,1,0.09514,2.785185,[16 24] ; [31 23],[20. 20.] ; [27. 27.],0
v3,1,0.106763,2.601493,[ 5 36] ; [14 41],[ 8.11458333 32.88541667] ; [10.88541667 44.11458333],0
p6,1,0.121916,2.39253,[ 5 34] ; [14 40],[ 7.96774194 31.03225806] ; [11.03225806 42.96774194],0
d5,1,0.126739,2.331997,[20 21] ; [36 20],[23.67010309 17.32989691] ; [32.32989691 23.67010309],0
s7,1,0.160114,1.973149,[ 7 31] ; [17 37],[ 9.91304348 28.08695652] ; [14.08695652 39.91304348],0
p9,1,0.167725,1.903164,[20 19] ; [36 19],[23.23404255 15.76595745] ; [32.76595745 22.23404255],0
b1,1,0.188923,1.725993,[26 15] ; [28 28],[22.82474227 18.17525773] ; [31.17525773 24.82474227],0
a2,1,0.201203,1.633619,[ 2 39] ; [ 7 49],[ 3.80412371 37.19587629] ; [ 5.19587629 50.80412371],0
b2,1,0.218707,1.512836,[ 7 22] ; [11 17],[ 9.15789474 19.84210526] ; [ 8.84210526 19.15789474],0
b3,1,0.218707,1.512836,[ 7 22] ; [11 17],[ 9.15789474 19.84210526] ; [ 8.84210526 19.15789474],0
a4,1,0.245392,1.349349,[ 9 32] ; [18 37],[11.53125 29.46875] ; [15.46875 39.53125],0
s4,1,0.30783,1.039964,[10 31] ; [ 9 47],[ 8.03092784 32.96907216] ; [10.96907216 45.03092784],0
s5,1,0.331697,0.942262,[ 4 37] ; [ 9 45],[ 5.61052632 35.38947368] ; [ 7.38947368 46.61052632],0
s2,1,0.353929,0.859319,[11 30] ; [20 36],[13.10309278 27.89690722] ; [17.89690722 38.10309278],0
d3,1,0.358942,0.841591,[17 24] ; [28 27],[19.21875 21.78125] ; [25.78125 29.21875],0
b4,1,0.380117,0.770323,[19 22] ; [31 25],[21.13402062 19.86597938] ; [28.86597938 27.13402062],0
u2,1,0.393153,0.729167,[11 13] ; [ 7 14],[ 9.6 14.4] ; [ 8.4 12.6],0
a1,1,0.406961,0.687661,[ 3 38] ; [ 7 49],[ 4.22680412 36.77319588] ; [ 5.77319588 50.22680412],0
s3,1,0.408275,0.683818,[12 28] ; [21 34],[13.89473684 26.10526316] ; [19.10526316 35.89473684],0
s1,1,0.40984,0.679265,[ 3 38] ; [ 2 54],[ 2.11340206 38.88659794] ; [ 2.88659794 53.11340206],0
u1,1,0.475222,0.509808,[ 1 40] ; [ 3 53],[ 1.69072165 39.30927835] ; [ 2.30927835 53.69072165],0
n5,1,0.482871,0.492373,[25 16] ; [38 18],[26.62886598 14.37113402] ; [36.37113402 19.62886598],0
n3,1,0.491118,0.474075,[12  7] ; [11 10],[10.925  8.075] ; [12.075  8.925],0
p2,1,0.513517,0.426894,[22 19] ; [32 21],[23.55319149 17.44680851] ; [30.44680851 22.55319149],0
n6,1,0.53438,0.386056,[22 19] ; [33 22],[23.48958333 17.51041667] ; [31.51041667 23.48958333],0
p1,1,0.550331,0.356725,[ 3 38] ; [ 6 49],[ 3.84375 37.15625] ; [ 5.15625 49.84375],0
p3,1,0.584906,0.29837,[11 29] ; [18 37],[12.21052632 27.78947368] ; [16.78947368 38.21052632],0
s8,1,0.672658,0.178508,[ 6 35] ; [10 46],[ 6.7628866 34.2371134] ; [ 9.2371134 46.7628866],0
a7,1,0.674006,0.176952,[18 23] ; [27 29],[19.02061856 21.97938144] ; [25.97938144 30.02061856],0
a5,1,0.721721,0.12685,[19 22] ; [28 28],[19.86597938 21.13402062] ; [27.13402062 28.86597938],0
n4,1,0.732924,0.116444,[22 19] ; [32 24],[22.82474227 18.17525773] ; [31.17525773 24.82474227],0
a6,1,0.769954,0.085519,[20 21] ; [29 27],[20.71134021 20.28865979] ; [28.28865979 27.71134021],0
r3,1,0.779522,0.078367,[24 16] ; [32 24],[23.33333333 16.66666667] ; [32.66666667 23.33333333],0
s6,1,0.786463,0.073391,[15 26] ; [19 37],[14.37113402 26.62886598] ; [19.62886598 36.37113402],0
p4,1,0.789954,0.070953,[16 25] ; [20 35],[15.375 25.625] ; [20.625 34.375],0
p7,1,0.799728,0.064363,[17 24] ; [21 33],[16.4 24.6] ; [21.6 32.4],0
n1,1,0.816275,0.053981,[ 7 12] ; [ 7 14],[ 6.65 12.35] ; [ 7.35 13.65],0
v1,1,0.817617,0.053181,[13 28] ; [18 35],[13.5212766 27.4787234] ; [17.4787234 35.5212766],0
b5,1,0.818748,0.052512,[21 20] ; [30 26],[21.55670103 19.44329897] ; [29.44329897 26.55670103],0
v2,1,0.835022,0.043375,[13 27] ; [19 36],[13.47368421 26.52631579] ; [18.52631579 36.47368421],0
p11,1,0.868159,0.027555,[22 19] ; [31 25],[22.40206186 18.59793814] ; [30.59793814 25.40206186],0
p8,1,0.877802,0.023641,[12 28] ; [17 37],[12.34042553 27.65957447] ; [16.65957447 37.34042553],0
n2,1,0.961687,0.002308,[11  8] ; [12  9],[10.925  8.075] ; [12.075  8.925],0
d4,1,0.979221,0.000678,[25 16] ; [34 22],[24.93814433 16.06185567] ; [34.06185567 21.93814433],0
