Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.1e-05,19.342403,[32  5] ; [39 50],[20.84920635 16.15079365] ; [50.15079365 38.84920635],1
u3,1,0.141391,2.162759,[8 6] ; [12 23],[5.71428571 8.28571429] ; [14.28571429 20.71428571],0
v1,1,0.142004,2.156109,[20 17] ; [35 53],[16.28 20.72] ; [38.72 49.28],0
p5,1,0.179651,1.800505,[ 4 33] ; [ 4 86],[ 2.33070866 34.66929134] ; [ 5.66929134 84.33070866],0
u1,1,0.188114,1.732331,[ 7 31] ; [ 9 81],[ 4.75 33.25] ; [11.25 78.75],0
a6,1,0.191703,1.704478,[21 16] ; [62 28],[24.18110236 12.81889764] ; [58.81889764 31.18110236],0
r2,1,0.20585,1.600376,[37  1] ; [82  8],[35.328125  2.671875] ; [83.671875  6.328125],0
b1,1,0.2315,1.431619,[16 22] ; [28 62],[13.0625 24.9375] ; [30.9375 59.0625],0
v3,1,0.231983,1.428659,[15 22] ; [26 62],[12.136 24.864] ; [28.864 59.136],0
s1,1,0.271172,1.210811,[ 3 35] ; [ 3 86],[ 1.79527559 36.20472441] ; [ 4.20472441 84.79527559],0
p3,1,0.308702,1.036222,[14 24] ; [25 65],[11.578125 26.421875] ; [27.421875 62.578125],0
n2,1,0.328626,0.954305,[8 1] ; [16  6],[6.96774194 2.03225806] ; [17.03225806  4.96774194],0
p6,1,0.33075,0.945959,[11 26] ; [19 69],[ 8.88 28.12] ; [21.12 66.88],0
d1,1,0.351604,0.86766,[16 22] ; [46 44],[18.40625 19.59375] ; [43.59375 46.40625],0
a2,1,0.356951,0.848591,[ 5 33] ; [18 72],[ 6.828125 31.171875] ; [16.171875 73.828125],0
r3,1,0.358966,0.841509,[37  1] ; [84  6],[35.921875  2.078125] ; [85.078125  4.921875],0
a8,1,0.375169,0.786473,[ 7 26] ; [12 71],[ 5.40517241 27.59482759] ; [13.59482759 69.40517241],0
s4,1,0.430823,0.620604,[ 6 31] ; [10 80],[ 4.66141732 32.33858268] ; [11.33858268 78.66141732],0
n5,1,0.43312,0.614442,[26 12] ; [55 35],[24.046875 13.953125] ; [56.953125 33.046875],0
a4,1,0.444766,0.583955,[11 27] ; [32 57],[12.86614173 25.13385827] ; [30.13385827 58.86614173],0
a1,1,0.526266,0.401597,[ 1 37] ; [ 1 89],[ 0.59375 37.40625] ; [ 1.40625 88.59375],0
p11,1,0.539072,0.377263,[31  7] ; [69 21],[29.6875  8.3125] ; [70.3125 19.6875],0
d4,1,0.572244,0.318942,[26 12] ; [66 24],[27.3125 10.6875] ; [64.6875 25.3125],0
v2,1,0.5855,0.297427,[18 17] ; [40 47],[16.63934426 18.36065574] ; [41.36065574 45.63934426],0
a3,1,0.745767,0.105123,[24 13] ; [55 34],[23.1984127 13.8015873] ; [55.8015873 33.1984127],0
n4,1,0.753826,0.098344,[26 12] ; [59 31],[25.234375 12.765625] ; [59.765625 30.234375],0
d2,1,0.7644,0.089825,[15 23] ; [33 57],[14.25 23.75] ; [33.75 56.25],0
a7,1,0.767367,0.08751,[28 10] ; [64 26],[27.3125 10.6875] ; [64.6875 25.3125],0
u2,1,0.780896,0.077368,[5 9] ; [14 21],[5.42857143 8.57142857] ; [13.57142857 21.42857143],0
b4,1,0.818211,0.052829,[19 19] ; [47 43],[19.59375 18.40625] ; [46.40625 43.59375],0
d5,1,0.893035,0.018081,[27 11] ; [65 25],[27.3125 10.6875] ; [64.6875 25.3125],0
p2,1,0.950493,0.003855,[31  6] ; [75 15],[30.88188976  6.11811024] ; [75.11811024 14.88188976],0
v4,1,0.973124,0.001135,[35  2] ; [85  5],[34.96062992  2.03937008] ; [85.03937008  4.96062992],0
a5,1,0.97969,0.000648,[25 13] ; [59 31],[24.9375 13.0625] ; [59.0625 30.9375],0
