Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.239732,[33  7] ; [44 81],[18.66666667 21.33333333] ; [58.33333333 66.66666667],1
b3,1,0.287915,1.129345,[ 8 12] ; [17 45],[ 6.09756098 13.90243902] ; [18.90243902 43.09756098],0
r3,1,0.301025,1.069647,[39  2] ; [115  13],[37.36094675  3.63905325] ; [116.63905325  11.36094675],0
p6,1,0.327964,0.956921,[ 8 32] ; [35 91],[10.36144578 29.63855422] ; [32.63855422 93.36144578],0
s1,1,0.392958,0.729768,[ 1 40] ; [  1 127],[ 0.4852071 40.5147929] ; [  1.5147929 126.4852071],0
n3,1,0.413533,0.668622,[14  4] ; [31 15],[12.65625  5.34375] ; [32.34375 13.65625],0
p8,1,0.422323,0.643843,[22 19] ; [59 68],[19.76785714 21.23214286] ; [61.23214286 65.76785714],0
a8,1,0.427575,0.629401,[ 1 37] ; [  7 112],[ 1.93630573 36.06369427] ; [  6.06369427 112.93630573],0
n6,1,0.435767,0.607405,[29 11] ; [85 44],[26.98224852 13.01775148] ; [87.01775148 41.98224852],0
u3,1,0.505135,0.444132,[10  5] ; [32 24],[8.87323944 6.12676056] ; [33.12676056 22.87323944],0
p3,1,0.562591,0.335238,[17 24] ; [47 82],[15.43529412 25.56470588] ; [48.56470588 80.43529412],0
s4,1,0.571889,0.319532,[ 9 32] ; [34 95],[10.37058824 30.62941176] ; [32.62941176 96.37058824],0
s2,1,0.578106,0.309306,[19 22] ; [53 75],[17.46745562 23.53254438] ; [54.53254438 73.46745562],0
a3,1,0.594357,0.283591,[25 16] ; [72 56],[23.53254438 17.46745562] ; [73.46745562 54.53254438],0
a4,1,0.714687,0.13364,[12 29] ; [34 95],[11.09411765 29.90588235] ; [34.90588235 94.09411765],0
n5,1,0.72115,0.127394,[16 25] ; [46 82],[15.04142012 25.95857988] ; [46.95857988 81.04142012],0
p4,1,0.733532,0.115893,[20 21] ; [59 70],[19.05294118 21.94705882] ; [59.94705882 69.05294118],0
a1,1,0.827068,0.047726,[ 1 40] ; [  4 125],[ 1.20588235 39.79411765] ; [  3.79411765 125.20588235],0
b5,1,0.895773,0.017162,[24 17] ; [77 52],[24.35882353 16.64117647] ; [76.64117647 52.35882353],0
p1,1,0.927677,0.008239,[ 2 38] ; [  6 123],[ 1.89349112 38.10650888] ; [  6.10650888 122.89349112],0
n2,1,0.929724,0.007778,[13  5] ; [32 13],[12.85714286  5.14285714] ; [32.14285714 12.85714286],0
d2,1,0.992771,8.2e-05,[13 28] ; [41 88],[13.02352941 27.97647059] ; [40.97647059 88.02352941],0
