Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0004,12.533532,[6 3] ; [313  17],[8.46902655 0.53097345] ; [310.53097345  19.46902655],1
p7,1,0.005179,7.815879,[2 6] ; [227  93],[5.58536585 2.41463415] ; [223.41463415  96.58536585],0
n3,1,0.020952,5.330769,[2 5] ; [50 20],[4.72727273 2.27272727] ; [47.27272727 22.72727273],0
r1,1,0.096716,2.758872,[6 3] ; [283  45],[7.71810089 1.28189911] ; [281.28189911  46.71810089],0
d2,1,0.188789,1.727045,[7 2] ; [184 146],[5.07079646 3.92920354] ; [185.92920354 144.07079646],0
v2,1,0.207524,1.588614,[3 5] ; [188 127],[4.73065015 3.26934985] ; [186.26934985 128.73065015],0
p1,1,0.255943,1.290567,[2 7] ; [ 34 294],[0.96142433 8.03857567] ; [ 35.03857567 292.96142433],0
v1,1,0.275758,1.187877,[4 5] ; [197 119],[5.56615385 3.43384615] ; [195.43384615 120.56615385],0
p11,1,0.287032,1.133489,[6 3] ; [267  63],[7.24778761 1.75221239] ; [265.75221239  64.24778761],0
s1,1,0.292126,1.109799,[1 8] ; [ 13 313],[0.3761194 8.6238806] ; [ 13.6238806 312.3761194],0
r2,1,0.293668,1.10273,[8 1] ; [312  13],[8.62275449 0.37724551] ; [311.37724551  13.62275449],0
p12,1,0.330369,0.94745,[2 7] ; [ 38 290],[1.06824926 7.93175074] ; [ 38.93175074 289.06824926],0
d3,1,0.364061,0.823836,[5 4] ; [230 100],[6.23893805 2.76106195] ; [228.76106195 101.23893805],0
a5,1,0.368579,0.808448,[6 3] ; [261  69],[7.08849558 1.91150442] ; [259.91150442  70.08849558],0
n6,1,0.368925,0.807283,[7 2] ; [288  40],[7.87833828 1.12166172] ; [287.12166172  40.87833828],0
u1,1,0.371196,0.799656,[1 8] ; [ 79 251],[2.12389381 6.87610619] ; [ 77.87610619 252.12389381],0
a4,1,0.378932,0.774163,[3 6] ; [159 171],[4.30088496 4.69911504] ; [157.69911504 172.30088496],0
a3,1,0.414779,0.66506,[6 3] ; [257  72],[7.00295858 1.99704142] ; [255.99704142  73.00295858],0
p6,1,0.41977,0.650958,[3 6] ; [153 173],[4.19104478 4.80895522] ; [151.80895522 174.19104478],0
s2,1,0.432763,0.615396,[6 3] ; [255  73],[6.97032641 2.02967359] ; [254.02967359  73.97032641],0
s4,1,0.457787,0.551299,[1 8] ; [ 70 258],[1.89614243 7.10385757] ; [ 69.10385757 258.89614243],0
n1,1,0.468008,0.526676,[4 3] ; [30 40],[3.09090909 3.90909091] ; [30.90909091 39.09090909],0
a6,1,0.491773,0.472644,[7 2] ; [220 109],[6.0443787 2.9556213] ; [220.9556213 108.0443787],0
d1,1,0.499231,0.45657,[5 4] ; [219 111],[5.94690265 3.05309735] ; [218.05309735 111.94690265],0
n5,1,0.506402,0.441495,[8 1] ; [263  66],[7.21597633 1.78402367] ; [263.78402367  65.21597633],0
b2,1,0.510039,0.433988,[2 5] ; [ 91 131],[2.84279476 4.15720524] ; [ 90.15720524 131.84279476],0
b3,1,0.510039,0.433988,[2 5] ; [ 91 131],[2.84279476 4.15720524] ; [ 90.15720524 131.84279476],0
d4,1,0.524577,0.404886,[7 2] ; [281  48],[7.66863905 1.33136095] ; [280.33136095  48.66863905],0
n4,1,0.580919,0.304752,[8 1] ; [268  60],[7.37091988 1.62908012] ; [268.62908012  59.37091988],0
b4,1,0.585846,0.296878,[6 3] ; [190 140],[5.20353982 3.79646018] ; [190.79646018 139.20353982],0
p5,1,0.610548,0.259377,[2 7] ; [ 52 275],[1.44642857 7.55357143] ; [ 52.55357143 274.44642857],0
s5,1,0.638987,0.220069,[5 4] ; [151 166],[4.30674847 4.69325153] ; [151.69325153 165.30674847],0
v3,1,0.66337,0.189456,[3 5] ; [143 173],[3.60493827 4.39506173] ; [142.39506173 173.60493827],0
a2,1,0.694489,0.154268,[2 7] ; [ 93 237],[2.52212389 6.47787611] ; [ 92.47787611 237.52212389],0
p2,1,0.702376,0.146012,[8 1] ; [277  52],[7.5887574 1.4112426] ; [277.4112426  51.5887574],0
b5,1,0.767548,0.087369,[6 3] ; [204 126],[5.57522124 3.42477876] ; [204.42477876 125.57522124],0
s7,1,0.830901,0.045602,[7 2] ; [254  61],[7.25 1.75] ; [253.75  61.25],0
d5,1,0.843718,0.038864,[8 1] ; [285  44],[7.80177515 1.19822485] ; [285.19822485  43.80177515],0
a7,1,0.850146,0.035695,[6 3] ; [229 100],[6.25739645 2.74260355] ; [228.74260355 100.25739645],0
u3,1,0.864292,0.029211,[2 1] ; [52 21],[2.13157895 0.86842105] ; [51.86842105 21.13157895],0
b1,1,0.889258,0.019389,[4 5] ; [139 191],[3.79646018 5.20353982] ; [139.20353982 190.79646018],0
s3,1,0.898973,0.016119,[7 2] ; [260  67],[7.15178571 1.84821429] ; [259.84821429  67.15178571],0
p3,1,0.903716,0.014634,[5 4] ; [190 140],[5.17699115 3.82300885] ; [189.82300885 140.17699115],0
p8,1,0.911771,0.012278,[5 4] ; [186 138],[5.16216216 3.83783784] ; [185.83783784 138.16216216],0
p4,1,0.928259,0.008106,[6 3] ; [224 105],[6.12426036 2.87573964] ; [223.87573964 105.12426036],0
n2,1,0.935508,0.006548,[5 2] ; [51 19],[5.09090909 1.90909091] ; [50.90909091 19.09090909],0
