Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,43.759497,[36 10] ; [18 73],[18.13138686 27.86861314] ; [35.86861314 55.13138686],1
d5,1,0.0,40.312336,[46  1] ; [38 52],[28.81751825 18.18248175] ; [55.18248175 34.81751825],1
d4,1,0.0,37.109309,[46  1] ; [41 50],[29.63043478 17.36956522] ; [57.36956522 33.63043478],1
a5,1,0.0,35.591791,[38  9] ; [25 66],[21.45652174 25.54347826] ; [41.54347826 49.45652174],1
d3,1,0.0,35.406168,[40  7] ; [28 61],[23.5 23.5] ; [44.5 44.5],1
a3,1,3e-06,21.91159,[39  8] ; [37 53],[26.0729927 20.9270073] ; [49.9270073 40.0729927],1
a4,1,5.3e-05,16.344148,[24 22] ; [17 74],[13.76642336 32.23357664] ; [27.23357664 63.76642336],1
a2,1,5.3e-05,16.334319,[11 36] ; [ 2 89],[ 4.42753623 42.57246377] ; [ 8.57246377 82.42753623],1
a6,1,0.001008,10.812691,[34 13] ; [39 52],[24.86231884 22.13768116] ; [48.13768116 42.86231884],0
v2,1,0.001578,9.985198,[23 21] ; [22 67],[14.88721805 29.11278195] ; [30.11278195 58.88721805],0
u1,1,0.011815,6.338454,[ 6 41] ; [ 2 89],[ 2.72463768 44.27536232] ; [ 5.27536232 85.72463768],0
s8,1,0.0296,4.732386,[14 33] ; [13 78],[ 9.19565217 37.80434783] ; [17.80434783 73.19565217],0
n4,1,0.063521,3.442976,[33 14] ; [49 42],[27.92753623 19.07246377] ; [54.07246377 36.92753623],0
a7,1,0.073815,3.196075,[30 17] ; [43 47],[25.04379562 21.95620438] ; [47.95620438 42.04379562],0
s6,1,0.074426,3.182608,[24 23] ; [31 57],[19.14814815 27.85185185] ; [35.85185185 52.14814815],0
u3,1,0.087032,2.92843,[5 3] ; [17 37],[2.83870968 5.16129032] ; [19.16129032 34.83870968],0
n6,1,0.124494,2.359852,[36 11] ; [58 33],[32.01449275 14.98550725] ; [61.98550725 29.01449275],0
p11,1,0.209862,1.572376,[33 14] ; [54 37],[29.63043478 17.36956522] ; [57.36956522 33.63043478],0
b5,1,0.211963,1.557968,[32 15] ; [52 39],[28.60869565 18.39130435] ; [55.39130435 35.60869565],0
r3,1,0.214625,1.539949,[38  9] ; [64 26],[34.99270073 12.00729927] ; [67.00729927 22.99270073],0
r2,1,0.228477,1.450317,[34  8] ; [64 26],[31.18181818 10.81818182] ; [66.81818182 23.18181818],0
a1,1,0.246777,1.341459,[ 2 45] ; [ 9 82],[ 3.74637681 43.25362319] ; [ 7.25362319 83.74637681],0
p6,1,0.268402,1.224894,[12 32] ; [17 73],[ 9.52238806 34.47761194] ; [19.47761194 70.52238806],0
p4,1,0.306629,1.045141,[16 30] ; [24 67],[13.43065693 32.56934307] ; [26.56934307 64.43065693],0
v3,1,0.316468,1.003489,[13 32] ; [19 71],[10.66666667 34.33333333] ; [21.33333333 68.66666667],0
p8,1,0.325572,0.966431,[11 33] ; [30 60],[13.46268657 30.53731343] ; [27.53731343 62.46268657],0
v4,1,0.325655,0.966097,[34 13] ; [71 18],[36.28676471 10.71323529] ; [68.71323529 20.28676471],0
s2,1,0.373947,0.790507,[18 29] ; [28 63],[15.66666667 31.33333333] ; [30.33333333 60.66666667],0
b4,1,0.378693,0.774941,[30 17] ; [51 40],[27.58695652 19.41304348] ; [53.41304348 37.58695652],0
n3,1,0.387534,0.746667,[12  9] ; [24 11],[13.5  7.5] ; [22.5 12.5],0
s7,1,0.393769,0.727273,[13 31] ; [20 68],[11. 33.] ; [22. 66.],0
r4,1,0.433089,0.614525,[25 22] ; [42 49],[22.81884058 24.18115942] ; [44.18115942 46.81884058],0
p2,1,0.440931,0.593858,[26 20] ; [57 33],[28.07352941 17.92647059] ; [54.92647059 35.07352941],0
n2,1,0.460035,0.545809,[13  8] ; [25 10],[14.25  6.75] ; [23.75 11.25],0
p12,1,0.492394,0.47129,[ 1 46] ; [ 4 86],[ 1.71532847 45.28467153] ; [ 3.28467153 86.71532847],0
b1,1,0.523373,0.407242,[18 29] ; [40 51],[19.75362319 27.24637681] ; [38.24637681 52.75362319],0
n1,1,0.540567,0.374489,[ 6 14] ; [13 21],[ 7.03703704 12.96296296] ; [11.96296296 22.03703704],0
p9,1,0.585863,0.296852,[30 15] ; [62 25],[31.36363636 13.63636364] ; [60.63636364 26.36363636],0
v1,1,0.678451,0.171875,[11 33] ; [25 63],[12. 32.] ; [24. 64.],0
s3,1,0.682489,0.167338,[18 28] ; [32 58],[16.91176471 29.08823529] ; [33.08823529 56.91176471],0
s1,1,0.712396,0.135896,[ 1 45] ; [ 3 88],[ 1.34306569 44.65693431] ; [ 2.65693431 88.34306569],0
p5,1,0.732333,0.11698,[ 2 45] ; [ 5 84],[ 2.41911765 44.58088235] ; [ 4.58088235 84.41911765],0
p1,1,0.742821,0.107662,[ 2 45] ; [ 5 85],[ 2.40145985 44.59854015] ; [ 4.59854015 85.40145985],0
b2,1,0.766849,0.087912,[12 19] ; [17 31],[11.37974684 19.62025316] ; [17.62025316 30.37974684],0
b3,1,0.766849,0.087912,[12 19] ; [17 31],[11.37974684 19.62025316] ; [17.62025316 30.37974684],0
u2,1,0.76824,0.086835,[4 4] ; [24 30],[3.61290323 4.38709677] ; [24.38709677 29.61290323],0
a8,1,0.774458,0.08211,[ 4 41] ; [ 9 77],[ 4.46564885 40.53435115] ; [ 8.53435115 77.46564885],0
n5,1,0.796095,0.066773,[31 16] ; [58 33],[30.3115942 16.6884058] ; [58.6884058 32.3115942],0
s4,1,0.810709,0.057366,[ 9 38] ; [19 72],[ 9.53623188 37.46376812] ; [18.46376812 72.53623188],0
s5,1,0.82959,0.046323,[ 9 35] ; [17 73],[ 8.53731343 35.46268657] ; [17.46268657 72.53731343],0
p7,1,0.856183,0.032846,[16 30] ; [32 56],[16.47761194 29.52238806] ; [31.52238806 56.47761194],0
p10,1,0.969289,0.001482,[29 18] ; [54 34],[28.8962963 18.1037037] ; [54.1037037 33.8962963],0
