Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.048023,3.909198,[2 3] ; [ 5 47],[0.61403509 4.38596491] ; [ 6.38596491 45.61403509],0
a8,1,0.051145,3.803505,[1 4] ; [ 1 45],[0.19607843 4.80392157] ; [ 1.80392157 44.19607843],0
a3,1,0.126017,2.340897,[4 1] ; [23 29],[2.36842105 2.63157895] ; [24.63157895 27.36842105],0
s7,1,0.136329,2.218913,[3 2] ; [13 34],[1.53846154 3.46153846] ; [14.46153846 32.53846154],0
a4,1,0.185394,1.753846,[3 2] ; [16 36],[1.66666667 3.33333333] ; [17.33333333 34.66666667],0
s3,1,0.185825,1.750412,[4 1] ; [25 26],[2.58928571 2.41071429] ; [26.41071429 24.58928571],0
v2,1,0.214356,1.54176,[1 4] ; [25 26],[2.32142857 2.67857143] ; [23.67857143 27.32142857],0
s6,1,0.214356,1.54176,[4 1] ; [26 25],[2.67857143 2.32142857] ; [27.32142857 23.67857143],0
p2,1,0.221684,1.493436,[2 3] ; [35 17],[3.24561404 1.75438596] ; [33.75438596 18.24561404],0
a1,1,0.234114,1.415693,[1 4] ; [ 3 49],[0.35087719 4.64912281] ; [ 3.64912281 48.35087719],0
s5,1,0.301875,1.065891,[2 3] ; [10 40],[1.09090909 3.90909091] ; [10.90909091 39.09090909],0
v3,1,0.320318,0.987648,[3 2] ; [19 32],[1.96428571 3.03571429] ; [20.03571429 30.96428571],0
b5,1,0.331486,0.943085,[4 1] ; [30 22],[2.98245614 2.01754386] ; [31.01754386 20.98245614],0
d4,1,0.337414,0.920233,[3 2] ; [41 11],[3.85964912 1.14035088] ; [40.14035088 11.85964912],0
a5,1,0.34843,0.879166,[2 3] ; [32 20],[2.98245614 2.01754386] ; [31.01754386 20.98245614],0
p1,1,0.35278,0.863432,[1 4] ; [ 4 48],[0.43859649 4.56140351] ; [ 4.56140351 47.43859649],0
d2,1,0.396153,0.719974,[3 2] ; [21 31],[2.10526316 2.89473684] ; [21.89473684 30.10526316],0
d1,1,0.396153,0.719974,[3 2] ; [21 31],[2.10526316 2.89473684] ; [21.89473684 30.10526316],0
p4,1,0.413704,0.668132,[4 1] ; [32 20],[3.15789474 1.84210526] ; [32.84210526 19.15789474],0
b4,1,0.413704,0.668132,[4 1] ; [32 20],[3.15789474 1.84210526] ; [32.84210526 19.15789474],0
s8,1,0.416976,0.658824,[2 3] ; [12 39],[1.25 3.75] ; [12.75 38.25],0
u1,1,0.469869,0.522285,[1 4] ; [ 5 47],[0.52631579 4.47368421] ; [ 5.47368421 46.52631579],0
r3,1,0.469869,0.522285,[4 1] ; [47  5],[4.47368421 0.52631579] ; [46.52631579  5.47368421],0
s2,1,0.493294,0.469333,[3 2] ; [22 28],[2.27272727 2.72727273] ; [22.72727273 27.27272727],0
p8,1,0.498922,0.457229,[3 2] ; [23 29],[2.28070175 2.71929825] ; [23.71929825 28.28070175],0
p11,1,0.498922,0.457229,[3 2] ; [23 29],[2.28070175 2.71929825] ; [23.71929825 28.28070175],0
v4,1,0.581905,0.303165,[4 1] ; [46  6],[4.38596491 0.61403509] ; [45.61403509  6.38596491],0
r2,1,0.581905,0.303165,[4 1] ; [46  6],[4.38596491 0.61403509] ; [45.61403509  6.38596491],0
p7,1,0.592034,0.287179,[3 1] ; [32 20],[2.5 1.5] ; [32.5 19.5],0
b2,1,0.67563,0.175087,[1 4] ; [ 9 22],[1.38888889 3.61111111] ; [ 8.61111111 22.38888889],0
b3,1,0.67563,0.175087,[1 4] ; [ 9 22],[1.38888889 3.61111111] ; [ 8.61111111 22.38888889],0
r1,1,0.737038,0.112747,[4 1] ; [38 14],[3.68421053 1.31578947] ; [38.31578947 13.68421053],0
b1,1,0.809578,0.058067,[3 2] ; [34 18],[3.24561404 1.75438596] ; [33.75438596 18.24561404],0
d3,1,0.855508,0.033159,[3 2] ; [29 23],[2.80701754 2.19298246] ; [29.19298246 22.80701754],0
p10,1,0.875546,0.024529,[1 4] ; [12 40],[1.14035088 3.85964912] ; [11.85964912 40.14035088],0
p6,1,0.897436,0.016615,[1 3] ; [14 36],[1.11111111 2.88888889] ; [13.88888889 36.11111111],0
v1,1,0.920483,0.009965,[2 3] ; [22 30],[2.10526316 2.89473684] ; [21.89473684 30.10526316],0
a6,1,0.920483,0.009965,[3 2] ; [30 22],[2.89473684 2.10526316] ; [30.10526316 21.89473684],0
a7,1,0.946188,0.004555,[3 2] ; [32 20],[3.07017544 1.92982456] ; [31.92982456 20.07017544],0
r4,1,0.966794,0.001733,[4 1] ; [42 10],[4.03508772 0.96491228] ; [41.96491228 10.03508772],0
